num,A,Lat,Lng,B,C,D,E,F
1,0824450160.67,34.73456833,127.72005286,14.856584913,30.802936656,3.054985634,-0.910174579,0.54
2,0824460160.37,34.73463159,127.72009900,16.961246781,31.243441106,2.288381488,-0.804166081,0.55
3,0824470160.78,34.73470156,127.72015273,18.513080580,32.392865271,2.387649201,-0.848367851,0.57
4,0824480160.30,34.73477587,127.72021076,19.611621872,32.322955538,2.891435704,-0.767221292,0.56
5,0824490160.81,34.73485437,127.72027229,20.433290315,32.698932836,2.694842775,-0.648362564,0.57
6,0824500160.23,34.73493424,127.72033554,20.695851902,32.615197559,3.413347426,-0.377671270,0.57
7,0824510160.69,34.73501528,127.72039691,20.298660650,31.137808246,2.989660220,-0.335837993,0.54
8,0824520160.30,34.73509460,127.72045457,19.634701561,30.483776432,2.663243992,-0.428798751,0.53
9,0824530160.77,34.73517148,127.72050995,18.942501830,30.335761744,3.112251096,-0.387711636,0.53
10,0824540160.27,34.73524520,127.72056296,18.100612242,30.330245198,2.897910635,-0.251029809,0.53
11,0824550160.78,34.73531542,127.72061317,17.092526647,30.224411572,2.721517379,-0.498372915,0.53
12,0824560160.26,34.73538092,127.72066007,16.037996191,30.152877153,2.921843635,-0.085472050,0.53
13,0824570160.74,34.73544403,127.72070444,15.563247915,29.935494500,2.261915535,-0.298601253,0.52
14,0824580160.40,34.73550547,127.72074724,15.376159692,29.671381614,2.777148001,-0.118612517,0.52
15,0824590160.72,34.73556820,127.72079061,15.654954920,30.084005260,1.923934497,0.123889170,0.53
16,0825000160.39,34.73563110,127.72083591,15.745342027,30.900518885,2.445411737,-0.119149491,0.54
17,0825010160.51,34.73569087,127.72088093,14.705354555,31.319783107,2.193229972,-0.398483064,0.55
18,0825020160.76,34.73574743,127.72092240,13.721453508,30.835844322,2.654739020,-0.176182838,0.54
19,0825030160.30,34.73579975,127.72096089,12.854934463,30.746152594,2.729198679,0.071388436,0.54
20,0825040160.93,34.73584897,127.72099690,12.174186522,30.587760775,2.752300292,0.131391881,0.53
21,0825050160.36,34.73589650,127.72103066,11.720448177,30.181766285,2.578367608,-0.230637483,0.53
22,0825060160.86,34.73594136,127.72106264,11.038983747,30.062054167,2.584851350,-0.377122536,0.52
23,0825070160.31,34.73598334,127.72109230,9.905879462,30.063753022,2.308144975,-0.211296497,0.52
24,0825080160.83,34.73601800,127.72111719,7.609039326,30.795260907,2.153864770,-0.296377741,0.54
25,0825090160.22,34.73604219,127.72113545,4.878395580,31.353297589,2.036922592,-0.351322278,0.55
26,0825100160.86,34.73605564,127.72114532,2.268549211,31.389143001,1.938646214,-0.174188302,0.55
27,0825110160.29,34.73606170,127.72114996,0.912772851,31.420646098,2.018534693,-0.083607078,0.55
28,0826060160.50,34.73609076,127.72117006,5.119795687,30.481668811,2.240911700,0.287485714,0.53
29,0826070160.89,34.73611571,127.72118681,7.344968754,29.742751301,2.103834204,0.158509617,0.52
30,0826080160.54,34.73614861,127.72120947,9.321377532,29.839911004,2.602851597,0.133509284,0.52
31,0826090160.88,34.73619015,127.72123856,11.396082150,30.269484752,2.655874091,-0.018200352,0.53
32,0826100160.64,34.73623872,127.72127369,13.052664369,30.661700539,2.972625813,0.218981722,0.54
33,0826110160.75,34.73629270,127.72131316,14.088428906,30.921061706,2.828477514,-0.246406363,0.54
34,0826120160.47,34.73634827,127.72135399,13.587296559,31.089522169,2.291442820,-0.058521478,0.54
35,0826130160.96,34.73640258,127.72139366,13.661559398,30.891705590,2.134769683,-0.364791078,0.54
36,0826140160.45,34.73645777,127.72143350,13.774956677,30.568566116,1.522469234,-0.277124578,0.53
37,0826150170.06,34.73651198,127.72147215,13.177308593,30.288528946,1.474740694,-0.665324569,0.53
38,0826160160.57,34.73656450,127.72150953,13.091060073,30.477187680,1.039445375,-0.196397762,0.53
39,0826170160.81,34.73661645,127.72154904,13.308777546,32.518881994,0.884264769,0.008073325,0.57
40,0826180160.60,34.73666518,127.72159130,12.406800126,37.257879752,0.396402041,-0.297111625,0.65
41,0826190160.65,34.73670018,127.72163397,8.801573810,46.662884259,2.023808508,-1.051807888,0.81
42,0826200160.81,34.73671850,127.72166761,5.921747681,56.357767723,2.666590133,-0.781343545,0.98
43,0826210160.55,34.73672691,127.72169141,3.658943829,64.393919510,3.248352961,-1.713976588,1.12
44,0826220160.89,34.73673148,127.72170964,3.746366030,70.509404734,3.479357437,-2.409735235,1.23
45,0826230160.51,34.73673473,127.72173290,4.912252742,78.687267820,3.203847705,-3.353213366,1.37
46,0826240160.94,34.73673436,127.72176315,5.985233510,89.947814364,2.727203301,-3.921885380,1.57
47,0826250160.51,34.73672746,127.72179928,7.395003481,103.565100258,2.164966566,-4.074573287,1.81
48,0826260170.08,34.73671144,127.72184217,9.502287999,115.611682596,1.957571080,-4.381771628,2.02
49,0826270160.62,34.73668717,127.72189532,12.070709802,119.309245220,1.879072346,-4.432877085,2.08
