num,A,Lat,Lng,B,C,D,E,F
1,1529174690.66,34.67624937,127.36883507,41.832331217,29.477043174,-1.816925668,1.362942988,0.51
2,1529184690.91,34.67641589,127.36894708,40.351490170,28.479471010,-1.333582648,1.205587083,0.50
3,1529194690.57,34.67657918,127.36905211,39.109539662,27.418455021,-1.348502361,1.256259512,0.48
4,1529204690.87,34.67673920,127.36915064,37.990510281,26.388954869,-1.264961087,1.280315421,0.46
5,1529214690.43,34.67689579,127.36924316,36.902361338,25.536329186,-1.342856898,1.194986466,0.45
6,1529224700.02,34.67704977,127.36933061,36.312685479,24.633698142,-1.382936894,1.388806026,0.43
7,1529234690.39,34.67720385,127.36941463,36.321479860,23.677102658,-1.532608627,1.323275792,0.41
8,1529244690.91,34.67735921,127.36949561,36.360884026,22.639922679,-1.270927390,1.366410911,0.40
9,1529254690.41,34.67751529,127.36957263,36.270693421,21.810714950,-1.776988329,1.377601553,0.38
10,1529264690.96,34.67767075,127.36964645,35.853590608,20.975905589,-1.530656297,1.246111367,0.37
11,1529274690.43,34.67782462,127.36971652,34.957086504,20.107634988,-1.525166096,1.318983826,0.35
12,1529284690.97,34.67797541,127.36978187,34.104239161,19.087932713,-1.513852120,1.066207101,0.33
13,1529294690.44,34.67812313,127.36984226,33.125107917,18.077754763,-1.628018276,0.891269722,0.32
14,1529304700.05,34.67826806,127.36989809,32.549999142,17.080778272,-1.730939110,0.794988574,0.30
15,1529314690.56,34.67841156,127.36995014,32.040529374,16.071959371,-1.622289821,0.716962935,0.28
16,1529324700.08,34.67855327,127.36999833,31.548055155,15.121089087,-1.515307258,0.475330597,0.26
17,1529334690.42,34.67869389,127.37004292,31.006372073,14.143792521,-1.573158726,0.559273798,0.25
18,1529344690.98,34.67883065,127.37008330,29.365660152,13.196217726,-1.511994178,-0.093603165,0.23
19,1529354690.52,34.67895932,127.37011902,27.824760008,12.646522188,-1.307135356,-0.023182996,0.22
20,1529364700.08,34.67908342,127.37015193,26.843693407,12.170944729,-1.573860456,-0.168937218,0.21
21,1529374690.45,34.67920444,127.37018285,26.602889757,11.638584208,-1.528665429,-0.164113400,0.20
22,1529384690.96,34.67932628,127.37021236,26.993865250,10.989064221,-1.585655036,-0.209292297,0.19
23,1529394690.46,34.67944945,127.37024051,27.027433685,10.213864434,-1.435668164,-0.414365876,0.18
24,1529404700.00,34.67957302,127.37026664,27.272851419,9.415451607,-1.280932861,-0.552258194,0.16
25,1529414690.50,34.67969917,127.37029135,27.836587190,8.719281560,-1.005990299,-0.574259115,0.15
26,1529424700.03,34.67982725,127.37031448,28.112859410,8.131751232,-1.014345011,-0.570948857,0.14
27,1529434690.48,34.67995785,127.37033649,28.478678969,7.615397306,-1.318690649,-0.667630326,0.13
28,1529444700.13,34.68008983,127.37035747,29.024662845,7.275636639,-1.444829414,-0.478479231,0.13
29,1529454690.44,34.68022422,127.37037792,29.238521653,6.810398599,-1.529623302,-0.639414040,0.12
30,1529464700.01,34.68035990,127.37039736,29.660118055,6.472106706,-1.462355482,-0.496951450,0.11
31,1529474690.58,34.68049752,127.37041643,30.019111958,6.313213052,-1.225702125,-0.554182931,0.11
32,1529484700.01,34.68063689,127.37043514,30.391301141,6.004081865,-1.575293191,-0.532672459,0.10
33,1529494690.42,34.68077750,127.37045222,30.532146565,5.230075431,-1.454686668,-0.456356908,0.09
34,1529504700.07,34.68091939,127.37046702,30.773652802,4.512051794,-1.158319792,-0.494746162,0.08
35,1529514690.55,34.68106112,127.37048032,30.670074124,4.010736688,-0.732853097,-0.573866588,0.07
36,1529524700.02,34.68120254,127.37049126,30.491791405,3.279264981,-1.278232585,-0.466942903,0.06
37,1529534690.51,34.68134310,127.37049983,30.117902296,2.330905692,-0.720050338,-0.774100737,0.04
38,1529544700.14,34.68148272,127.37050462,29.981852627,0.735289909,0.479663823,-1.069882175,0.01
20210908,152917
