num,A,Lat,Lng,B,C,D,E,F
1,2041228250.51,35.17128960,126.87601745,26.860642612,94.533187446,0.918221653,-0.236328502,1.65
2,2041238250.79,35.17127965,126.87616950,27.284680455,94.103959767,1.617463658,-0.438074768,1.64
3,2041248250.62,35.17126960,126.87632255,27.146897492,94.254911901,2.700406119,-0.276043975,1.65
4,2041258260.02,35.17125936,126.87647702,27.473731842,94.305724979,2.788904336,-0.499858389,1.65
5,2041268250.44,35.17124929,126.87663303,27.833889926,93.807321022,2.508685694,-0.723835461,1.64
6,2041278260.01,35.17123974,126.87678987,28.014204399,93.887448637,3.117143024,-0.253041718,1.64
7,2041288250.56,35.17123022,126.87694825,28.192522340,93.898507581,3.363300496,-0.056252120,1.64
8,2041298250.95,35.17122140,126.87710616,28.022398152,93.380493871,3.112668969,-0.005181849,1.63
9,2041308250.56,35.17121338,126.87726479,28.144955935,93.368589147,2.305289475,-0.049129419,1.63
10,2041318250.67,35.17120497,126.87742354,28.457217639,93.492091544,1.745213669,-0.060135321,1.63
11,2041328250.60,35.17119656,126.87758588,29.162265990,93.430710798,1.113080068,0.196520205,1.63
12,2041338250.76,35.17118748,126.87775136,29.353282395,93.524367569,0.651790831,0.072260303,1.63
13,2041348250.55,35.17117766,126.87791573,29.136031150,94.108828976,1.038542264,0.197157913,1.64
14,2041358250.87,35.17116760,126.87807857,28.807274420,94.004741049,1.618891796,0.120035122,1.64
15,2041368250.36,35.17115867,126.87823807,27.980876957,93.875100346,1.066021080,0.014362169,1.64
16,2041378250.92,35.17114974,126.87839368,27.268433837,93.917422465,0.890161312,-0.066897875,1.64
17,2041388250.58,35.17114091,126.87854542,26.672961176,93.856337587,0.916699801,-0.223941800,1.64
18,2041398250.87,35.17113188,126.87869604,27.007231078,93.757197826,1.069593741,0.331354538,1.64
19,2041408250.57,35.17112319,126.87884749,26.956969262,93.905582557,0.797977742,0.345371656,1.64
20,2041418250.74,35.17111372,126.87900167,27.772447900,94.250976538,0.585663818,0.280984988,1.64
21,2041428250.48,35.17110365,126.87915749,27.718243073,94.227421995,0.729662656,0.495456616,1.64
22,2041438250.82,35.17109381,126.87931403,27.830236105,94.082211484,0.807267552,0.219222402,1.64
23,2041448250.47,35.17108452,126.87947068,27.811079036,93.839783460,1.318537880,0.231422479,1.64
24,2041458250.96,35.17107544,126.87962728,27.521605976,93.959567206,1.100711786,0.684513737,1.64
25,2041468250.48,35.17106640,126.87978054,26.809042359,93.953460738,0.866213153,0.127458196,1.64
26,2041478250.74,35.17105799,126.87992892,25.808268113,93.855393011,0.879955898,0.264370597,1.64
27,2041488250.62,35.17105047,126.88006971,23.841824848,93.604629340,1.029118250,0.162513548,1.63
28,2041498250.76,35.17104340,126.88019558,20.698080158,93.651751439,1.022120963,0.093087990,1.63
29,2041508250.67,35.17103739,126.88030283,17.221767345,93.833707347,1.309142896,0.050356720,1.64
30,2041518250.82,35.17103186,126.88038923,13.389909605,94.182702133,1.083154138,-0.173211458,1.64
31,2041528250.66,35.17102755,126.88045768,11.222737001,94.384881263,1.027247835,-0.067523301,1.65
32,2041538250.66,35.17102447,126.88051207,8.199976226,94.526727827,0.929957186,0.167370227,1.65
33,2041548250.92,35.17102216,126.88054991,5.442171208,94.630198172,1.060617178,0.148404003,1.65
34,2041558250.55,35.17102080,126.88057252,2.605980057,94.676371809,1.022035417,0.013997528,1.65
35,2041568260.01,35.17101977,126.88058434,1.502266228,94.703340816,1.113416395,0.356675907,1.65
36,2042213260.00,35.17101630,126.88062905,3.921845818,94.705121233,1.265724980,0.561165081,1.65
37,2042223250.70,35.17101430,126.88065825,5.905920483,94.396297332,1.344826698,0.628985846,1.65
38,2042233250.87,35.17101175,126.88069906,7.676762920,93.956561014,1.437329003,0.419904882,1.64
39,2042243250.75,35.17100912,126.88074796,10.225644383,93.817965204,1.479939882,0.744735955,1.64
40,2042253250.99,35.17100579,126.88081096,12.605325309,93.626713794,1.492591031,0.716074734,1.63
41,2042263250.79,35.17100186,126.88088588,14.329025859,93.648587850,1.219986552,0.729352878,1.63
42,2042273250.78,35.17099720,126.88096961,15.973680791,93.682893072,0.932555818,0.623981704,1.64
43,2042283250.96,35.17099157,126.88106152,17.131586009,93.846865944,1.531637827,0.527164490,1.64
44,2042293250.51,35.17098595,126.88115632,16.628387613,94.018980163,1.520760656,0.155072083,1.64
45,2042303260.05,35.17098041,126.88125061,17.259047067,93.784772195,1.490884329,0.485045436,1.64
46,2042313250.65,35.17097461,126.88135017,18.281725699,93.755908351,1.472250428,0.542091076,1.64
47,2042323260.13,35.17096866,126.88145228,18.117568862,93.787369826,1.499228130,0.447394346,1.64
48,2042333250.66,35.17096269,126.88155361,18.246162586,93.902244220,1.740774929,0.401467837,1.64
49,2042343260.07,35.17095638,126.88165648,18.488417754,94.188705485,1.919934711,0.411525323,1.64
50,2042353250.65,35.17094976,126.88176061,18.535898885,94.478457112,1.483291333,0.437844639,1.65
51,2042363260.02,35.17094246,126.88186644,19.084761697,94.442317905,1.527802489,0.304198083,1.65
52,2042373250.71,35.17093526,126.88197507,19.469065399,94.192653541,1.521525399,0.177011500,1.64
53,2042383250.95,35.17092839,126.88208426,19.336942058,93.992118383,1.698167871,0.167756489,1.64
54,2042393250.71,35.17092197,126.88219208,19.037067380,93.903387917,1.727264375,0.314166775,1.64
55,2042403250.98,35.17091598,126.88229822,18.734645595,93.798065035,1.252666683,0.120835934,1.64
56,2042413250.64,35.17090998,126.88240297,18.511169322,93.812483358,1.271106747,0.297724366,1.64
57,2042423260.06,35.17090398,126.88250859,18.532115299,93.777616818,1.017376202,0.047657813,1.64
58,2042433250.80,35.17089801,126.88261007,17.522270457,93.759129581,1.230828974,0.320627299,1.64
