num,A,Lat,Lng,B,C,D,E,F
1,1029247330.18,34.69827463,127.76264145,32.823692740,324.691229160,-1.413917584,0.228633131,5.67
2,1029257320.81,34.69839979,127.76253163,33.838828299,323.171488041,-1.411112214,0.630983219,5.64
3,1029267320.98,34.69852598,127.76241533,34.301660411,321.614572337,-0.980107309,-0.058275331,5.61
4,1029277330.15,34.69864955,127.76229369,34.268066024,319.826525760,-0.162325681,-0.158085294,5.58
5,1029287320.99,34.69877059,127.76216941,34.278436127,319.402934949,0.495178846,-0.337669020,5.57
6,1029297330.16,34.69889107,127.76204496,33.998532332,319.304285854,1.196259157,-0.396750587,5.57
7,1029307320.97,34.69900944,127.76192036,33.513484397,318.745832388,1.182520160,-0.756806291,5.56
8,1029317320.87,34.69912550,127.76179804,32.824000469,318.873859133,1.472127321,-0.676556493,5.57
9,1029327330.18,34.69924052,127.76167711,32.972396381,318.874279622,1.911383706,-0.847019815,5.57
10,1029337320.89,34.69935643,127.76155490,33.238063067,318.832984132,1.241171615,-0.912734392,5.56
11,1029347330.06,34.69947208,127.76143323,33.075830464,318.771288156,1.540654840,-0.620203392,5.56
12,1029357330.03,34.69958701,127.76131143,32.631235940,318.693500522,1.625861930,-0.548853485,5.56
13,1029367330.07,34.69970018,127.76119065,32.322932078,318.312291048,1.521162391,-0.670602180,5.56
14,1029377320.95,34.69981155,127.76107211,31.663672347,318.694550065,1.591492232,-0.734241609,5.56
15,1029387330.15,34.69992177,127.76095714,31.195167637,319.229736672,1.266970374,-1.038055161,5.57
16,1029397320.93,34.70003048,127.76084579,30.609356931,319.950653210,1.427299621,-1.041137977,5.58
17,1029407330.02,34.70013900,127.76073881,30.098554287,321.118029885,1.472683932,-0.610574364,5.60
18,1029417320.91,34.70024998,127.76063215,31.138578835,321.742775276,1.796391446,-0.410574388,5.62
19,1029427330.17,34.70036758,127.76052334,32.481605404,323.052771249,1.460285897,-0.526093213,5.64
20,1029437321.00,34.70049002,127.76041477,32.788151873,323.794572534,1.521412798,-0.275041016,5.65
21,1029447330.01,34.70061462,127.76030784,33.091413425,324.696339650,1.688741136,0.046652286,5.67
22,1029457330.08,34.70073960,127.76020112,32.573353192,324.500359971,1.367387919,0.442689025,5.66
23,1029467330.05,34.70086259,127.76009812,31.819079294,325.384812561,1.746327675,0.483201784,5.68
24,1029477330.05,34.70098308,127.75999917,30.818414422,325.688650661,1.541192233,0.589108267,5.68
25,1029487330.03,34.70110033,127.75990325,30.322108419,325.788567159,1.149483745,1.032271257,5.69
26,1029497320.83,34.70121674,127.75980977,29.892496228,326.603146351,1.141004629,1.084608707,5.70
27,1029507330.18,34.70133177,127.75971994,29.308405840,327.294791224,0.663916506,1.754905692,5.71
28,1029517320.84,34.70144517,127.75963389,28.694584362,327.834339987,1.559291829,1.708200168,5.72
29,1029527330.34,34.70155786,127.75954935,28.543177895,328.151408627,1.502468614,1.947569529,5.73
30,1029537320.81,34.70167039,127.75946723,27.903644346,329.127033371,1.356163275,1.585946083,5.74
31,1029547330.31,34.70178224,127.75938790,27.647643323,329.376418454,1.507274164,1.629154648,5.75
32,1029557320.79,34.70189305,127.75931063,27.490795981,330.128485049,1.719262319,1.748140645,5.76
33,1029567330.24,34.70200465,127.75923520,27.541587981,331.086001470,1.847613727,1.747218981,5.78
34,1029577320.91,34.70211839,127.75916187,27.891802334,332.256971953,2.291794108,1.794040563,5.80
35,1029587330.38,34.70223425,127.75909064,28.112145701,333.479620599,2.460084636,1.998593635,5.82
36,1029597320.85,34.70235190,127.75902267,28.193675397,334.937477203,2.469195029,1.839214561,5.85
37,1030007330.43,34.70247219,127.75895718,28.849841152,336.204926647,2.197872648,1.753144763,5.87
38,1030017320.91,34.70259656,127.75889440,29.268669845,337.827749031,2.507497063,1.385699537,5.90
39,1030027330.35,34.70272351,127.75883662,29.285075889,340.214578730,2.413825784,1.234703812,5.94
