num,A,Lat,Lng,B,C,D,E,F
1,1946118180.56,35.15463923,126.89032180,20.038998391,247.775677117,1.114864693,1.115420331,4.32
2,1946128180.86,35.15460350,126.89021519,20.694546834,247.762515576,0.908176624,0.826660985,4.32
3,1946138180.41,35.15456680,126.89010470,21.190348606,248.000856189,0.730276450,0.346789572,4.33
4,1946148180.87,35.15452947,126.88999146,21.542641058,247.918764052,0.860170813,-0.634180683,4.33
5,1946158180.38,35.15449216,126.88988055,20.925695944,247.476487776,0.555769227,-1.518409323,4.32
6,1946168180.82,35.15445478,126.88977199,20.849060254,246.903650913,0.683349964,-1.871458906,4.31
7,1946178180.62,35.15441705,126.88966397,20.683364771,246.712875951,0.804035075,-1.943711793,4.31
8,1946188180.61,35.15437927,126.88955721,20.663106551,246.318034000,0.687930818,-1.843274487,4.30
9,1946198180.63,35.15434061,126.88944997,20.847334375,245.953837969,0.705816311,-1.717260773,4.29
10,1946208180.73,35.15430152,126.88934277,20.917986030,246.052875663,0.993737926,-0.721395489,4.29
11,1946218180.58,35.15426212,126.88923371,21.235297459,246.464131057,-0.464919113,-1.863560552,4.30
12,1946228180.71,35.15422271,126.88912339,20.949910153,246.236687383,-1.366780986,-3.248695056,4.30
13,1946238180.49,35.15418303,126.88901152,22.117458788,246.609147651,-2.331307990,-3.055300373,4.30
14,1946248180.56,35.15414064,126.88889150,23.775978218,246.178162392,-2.037436494,-3.787198736,4.30
15,1946258180.89,35.15409548,126.88876687,24.449376807,246.019477872,-1.281981749,-4.214335953,4.29
16,1946268180.32,35.15404992,126.88863812,25.148950915,246.612479269,-0.907115378,-4.577127836,4.30
17,1946278190.04,35.15400461,126.88850854,24.508451542,246.690573734,-0.591635752,-4.751884992,4.31
18,1946288180.38,35.15396214,126.88838399,23.545522425,247.953025686,-0.308838719,-4.510564812,4.33
19,1946298180.94,35.15392431,126.88826270,22.216985080,249.366131231,0.610993115,-4.624066217,4.35
20,1946308180.43,35.15389033,126.88814998,20.250569622,250.103628898,1.315706848,-4.287711607,4.37
21,1946318180.88,35.15386103,126.88804799,17.965166909,250.794362497,1.374470276,-3.903099079,4.38
22,1946328180.46,35.15383602,126.88795789,16.266531457,251.166671597,1.349324644,-3.863058617,4.38
23,1946338180.82,35.15381240,126.88787364,15.229941983,250.829212337,1.910081126,-3.724057786,4.38
24,1946348180.45,35.15379005,126.88779627,13.686727382,250.869655751,1.873103874,-3.520382003,4.38
25,1946358180.90,35.15377047,126.88772797,11.527438021,250.954114741,1.475672733,-3.589847519,4.38
26,1946368180.48,35.15375534,126.88767623,7.303327063,250.970754190,0.860442713,-3.637104507,4.38
