num,A,Lat,Lng,B,C,D,E,F
1,1659309810.69,35.06900363,126.97564598,43.305149059,325.605180390,1.283746100,2.170723406,5.68
2,1659319820.19,35.06916906,126.97550927,42.940193366,325.666366552,1.332706322,2.125615361,5.68
3,1659329810.76,35.06933310,126.97537381,42.632415980,325.696248500,1.153449642,2.383246924,5.68
4,1659339820.31,35.06949683,126.97523862,42.690035490,325.773834910,1.559784607,2.155941300,5.69
5,1659349810.70,35.06966105,126.97510383,42.626276227,325.769213645,1.661632308,2.167664940,5.69
6,1659359820.25,35.06982481,126.97496881,42.610949089,325.753835452,1.488718670,2.338629669,5.69
7,1659369810.85,35.06998772,126.97483559,41.845459760,326.090559547,1.526360962,2.195094680,5.69
8,1659379820.08,35.07014695,126.97470735,40.497324144,326.544819411,1.402223505,2.116887230,5.70
9,1659389810.66,35.07030273,126.97458437,39.619105828,327.191419672,1.408337468,2.133041351,5.71
10,1659399820.21,35.07045698,126.97446519,39.290439933,327.695558994,1.400171590,2.294774421,5.72
11,1659409810.77,35.07061080,126.97434872,38.924119851,328.134253156,1.411275809,2.283380246,5.73
12,1659419820.03,35.07076331,126.97423488,38.231710642,328.346856276,1.365806212,2.256900571,5.73
13,1659429810.84,35.07091396,126.97412286,38.002348586,328.473657388,1.733626443,2.402327669,5.73
14,1659439810.83,35.07106476,126.97401206,37.738242791,329.063469216,0.988384830,3.139612449,5.74
15,1659449820.04,35.07121563,126.97390400,37.599975989,329.570479766,0.988680197,2.408878543,5.75
16,1659459810.82,35.07136658,126.97379826,37.398150134,329.968746166,1.091134047,2.267757921,5.76
17,1659469820.09,35.07151773,126.97369411,37.550891330,330.625872990,1.102876438,2.341425081,5.77
18,1659479810.90,35.07167063,126.97359112,37.755312492,331.034654186,1.119345695,2.393435057,5.78
19,1659489810.81,35.07182434,126.97348849,38.036462034,331.093896325,1.049754486,2.341415511,5.78
20,1659499820.14,35.07198043,126.97338563,38.608519470,331.593027836,0.954742966,2.384129885,5.79
21,1659509810.80,35.07214020,126.97328273,39.082863620,331.994722067,1.209123119,2.549764191,5.79
22,1659519820.00,35.07230059,126.97318065,38.920616187,332.437779529,1.129472464,2.216234696,5.80
23,1659529810.85,35.07246158,126.97308017,39.117844643,332.747191242,1.176897496,2.309844494,5.81
24,1659539810.93,35.07262256,126.97298089,38.575136415,333.121545191,1.138627125,2.178996564,5.81
25,1659549810.85,35.07278205,126.97288403,38.388389289,333.586505903,0.983324591,2.194629240,5.82
26,1659559810.88,35.07294140,126.97278829,38.453090278,333.516855955,0.644312666,2.287737488,5.82
27,1659569810.82,35.07310103,126.97269398,37.942541603,334.260349569,0.180451805,2.460120389,5.83
28,1659579820.17,35.07325887,126.97260168,37.707458750,334.119816623,0.054720395,2.542985669,5.83
29,1659589810.72,35.07341404,126.97251007,36.528944946,333.917574663,-0.686035824,2.219267112,5.83
30,1659599820.29,35.07356324,126.97242067,35.362814460,333.614150392,-1.610572252,2.125131193,5.82
31,1700009810.73,35.07370853,126.97233314,34.560089900,333.352670852,-1.315634391,2.050805848,5.82
32,1700019820.22,35.07384832,126.97224726,33.269336509,332.811353765,-1.217659704,2.166240506,5.81
33,1700029810.74,35.07398363,126.97216227,32.496724917,332.293350249,-1.191030886,2.159701591,5.80
34,1700039820.23,35.07411689,126.97207633,32.647934883,331.875389283,-1.234539406,2.309637700,5.79
35,1700049810.75,35.07425209,126.97198914,33.365292401,331.900584662,-1.315547957,2.367620709,5.79
