num,A,Lat,Lng,B,C,D,E,F
1,2128018310.49,35.15526559,126.90219300,6.100846531,50.990288983,-1.069911892,-0.549759939,0.89
2,2128028310.77,35.15528205,126.90221960,6.051281740,52.826203395,-1.054393899,-0.286152533,0.92
3,2128038310.58,35.15529845,126.90224905,6.552232879,56.051418746,-1.048826262,0.115321949,0.98
4,2128048310.64,35.15531347,126.90228291,6.996377395,62.416398635,-1.060632408,0.536205895,1.09
5,2128058310.45,35.15532375,126.90231995,7.134593218,72.678339935,-1.244120870,0.968530026,1.27
6,2128068310.65,35.15532683,126.90236144,7.660027828,87.362703471,-1.554495579,1.371545943,1.52
7,2128078310.90,35.15531953,126.90240663,8.644197211,103.798797540,-1.508209836,-0.247204520,1.81
8,2128088310.33,35.15529919,126.90245236,9.793977266,121.145216452,-0.916710688,0.666202702,2.11
9,2128098310.92,35.15526736,126.90249759,11.141528937,132.065556360,-0.686714811,0.592289522,2.30
10,2128108310.41,35.15522667,126.90254503,12.949240482,136.290683844,-0.551682595,0.352886169,2.38
11,2128118310.94,35.15518055,126.90259612,14.033509442,137.610725963,-1.011991149,0.700724540,2.40
12,2128128310.40,35.15513056,126.90265124,15.214055927,137.555663572,-1.497891207,1.733297068,2.40
13,2128138310.90,35.15507590,126.90271218,16.816556596,136.901361284,-0.539580810,0.793401947,2.39
14,2128148310.59,35.15501640,126.90278234,18.763112398,134.851273612,-0.583680500,0.578081726,2.35
15,2128158310.63,35.15495267,126.90286369,20.893071089,132.883582808,-0.436300960,0.488134808,2.32
16,2128168310.54,35.15488444,126.90295392,22.414867924,132.309984730,-0.171798650,0.532029399,2.31
17,2128178310.81,35.15481285,126.90305235,24.279057971,131.675716604,-1.822837354,0.252812641,2.30
18,2128188310.45,35.15473616,126.90315681,25.665085060,131.718894932,-1.704266052,0.591877163,2.30
19,2128198311.00,35.15465340,126.90326847,27.681973666,132.039420117,-1.863538196,0.380766406,2.30
20,2128208310.53,35.15456463,126.90338672,29.126484130,131.965462157,-1.357627436,0.446567196,2.30
21,2128218310.92,35.15447195,126.90351073,30.318395277,132.021572976,-1.085180876,0.262012210,2.30
22,2128228310.51,35.15437543,126.90363933,31.311010992,132.098152619,-0.888932245,0.176674057,2.31
23,2128238320.07,35.15427660,126.90377082,31.504999022,131.947497532,-1.061994838,0.289368704,2.30
24,2128248310.36,35.15418058,126.90390145,30.792609662,131.702362624,-1.228610453,0.357901765,2.30
25,2128258310.92,35.15408662,126.90402845,29.925304609,131.744984808,-1.463944185,0.256469242,2.30
26,2128268310.74,35.15399567,126.90415249,29.093080683,131.363452603,-1.303500274,-0.014372810,2.29
27,2128278310.56,35.15390806,126.90427259,27.735253452,131.712994999,-1.441537739,0.384930385,2.30
28,2128288310.98,35.15382349,126.90438626,26.702838714,131.790864115,-1.573910722,0.233044848,2.30
29,2128298310.41,35.15374351,126.90449567,25.274285676,131.176029788,-1.153092068,-0.068178617,2.29
30,2128308310.88,35.15366885,126.90459828,23.391871017,131.208396491,-0.891929986,0.146498680,2.29
31,2128318310.50,35.15360046,126.90469210,20.586211330,131.625311260,-1.069673041,-0.198276418,2.30
32,2128328310.97,35.15354016,126.90477287,18.254552841,132.934778979,-1.315967437,0.152671665,2.32
33,2128338310.40,35.15348444,126.90484212,16.257566527,135.559957813,-1.598667539,-0.251915589,2.37
34,2128348320.01,35.15343132,126.90490165,14.842770467,138.210461152,-1.027465128,-0.563137487,2.41
35,2128358310.43,35.15337936,126.90495103,13.327934615,144.610025881,-1.316242053,-1.175128357,2.52
36,2128368320.03,35.15332735,126.90498500,12.191580636,156.488275775,-1.840087410,-0.962028738,2.73
37,2128378310.57,35.15327239,126.90499782,11.955371605,174.298296731,-1.589451533,-1.280190285,3.04
38,2128388310.57,35.15321823,126.90498917,11.649007734,192.808907657,-2.340172720,-0.016942239,3.37
39,2128398311.00,35.15316943,126.90496057,12.023997067,208.864097297,-1.107420694,-0.239028297,3.65
40,2128408310.41,35.15312242,126.90491708,13.521678872,218.157055891,-0.432685782,0.313228447,3.81
41,2128418320.07,35.15307234,126.90486485,14.371926273,219.989332032,-0.536313351,-0.223640198,3.84
42,2128428310.42,35.15302194,126.90481257,14.211674445,220.677636429,-1.738701666,-0.385513855,3.85
43,2128438310.85,35.15297293,126.90476255,13.474712168,218.961426897,-0.854278062,-0.307507076,3.82
44,2128448310.42,35.15292355,126.90472130,12.346172842,211.698951681,0.116584581,-0.037401209,3.69
45,2128458310.91,35.15287157,126.90469469,11.944760509,197.270830869,0.971904547,-0.125880995,3.44
46,2128468310.54,35.15281792,126.90469158,11.495789187,176.103198933,1.149445569,0.346536014,3.07
