num,A,Lat,Lng,B,C,D,E,F
1,2031273240.67,35.17928530,126.82016579,26.204606622,93.543678207,1.257408032,0.746908045,1.63
2,2031283240.15,35.17927714,126.82031518,26.740107314,93.585173934,1.070792252,0.906104484,1.63
3,2031293240.58,35.17926844,126.82046713,27.185141186,93.845768262,1.358530926,0.597375630,1.64
4,2031303240.35,35.17925886,126.82062120,27.380873633,93.993251492,1.743566190,0.399142972,1.64
5,2031313240.64,35.17924994,126.82077597,27.712855958,93.651035149,1.301654700,0.520368426,1.63
6,2031323240.29,35.17924144,126.82093213,27.654031485,93.686578710,0.912716402,1.261658181,1.64
7,2031333240.48,35.17923215,126.82108810,27.618253332,93.925550958,1.706725419,0.818749870,1.64
8,2031343240.43,35.17922283,126.82124160,27.021583123,94.203629568,1.418398103,0.535114001,1.64
9,2031353240.42,35.17921318,126.82139389,27.119505887,94.330567437,1.744028444,0.651136174,1.65
10,2031363240.44,35.17920391,126.82154463,26.630679927,94.007644513,1.675183719,0.723314426,1.64
11,2031373240.51,35.17919502,126.82169356,26.208373524,94.131066002,1.770728512,0.947412933,1.64
12,2031383240.33,35.17918595,126.82183952,25.660204030,94.406187626,1.706726327,1.011946765,1.65
13,2031393240.55,35.17917696,126.82198239,25.244476728,93.972617946,1.653938520,1.413288996,1.64
14,2031403240.22,35.17916982,126.82212570,25.742310255,93.055127082,1.433403061,1.989021664,1.62
15,2031413240.68,35.17916361,126.82227245,26.251481563,92.456866016,1.622671150,1.684866017,1.61
16,2031423240.21,35.17915857,126.82242312,26.958283600,91.911895822,0.771181710,1.896712350,1.60
17,2031433240.64,35.17915406,126.82257691,27.413693136,91.875220600,0.837169115,1.791172580,1.60
18,2031443240.36,35.17914916,126.82273283,27.787009423,92.210721864,0.886040339,1.544181939,1.61
19,2031453240.63,35.17914229,126.82288998,28.031205509,92.953276306,1.573049564,1.421092721,1.62
20,2031463240.43,35.17913460,126.82304791,27.699829374,93.436372486,0.984842432,1.507706372,1.63
21,2031473240.48,35.17912614,126.82319872,25.411304877,93.826212686,1.344878277,1.180690378,1.64
22,2031483240.38,35.17911796,126.82333294,22.372034246,94.095031052,1.809017829,1.225847304,1.64
23,2031493240.49,35.17911018,126.82345494,20.932955387,94.305725680,1.558678937,0.976000272,1.65
24,2031503240.29,35.17910240,126.82356877,19.487612571,94.516013647,1.464216948,1.162411329,1.65
25,2031513240.64,35.17909561,126.82367501,18.171293558,93.705251370,2.141251799,0.832176528,1.64
26,2031523240.19,35.17909124,126.82377277,16.522647415,92.997300123,1.886689871,0.443753695,1.62
27,2031533240.44,35.17908694,126.82386092,14.591010917,93.297693933,1.943293549,0.391084150,1.63
28,2031543240.46,35.17908285,126.82393635,12.314004946,93.381546270,1.831373263,0.500400682,1.63
29,2031553240.53,35.17907906,126.82400355,11.406019392,93.700853680,1.901114296,0.562838627,1.64
30,2031563240.29,35.17907527,126.82406599,10.862900550,94.035702000,1.636382469,0.340934699,1.64
31,2031573240.65,35.17907142,126.82412515,10.045141750,94.223308104,1.713451077,0.139764723,1.64
32,2031583240.55,35.17906850,126.82417681,7.807941291,93.625513712,1.504348091,-0.272660234,1.63
33,2031593240.31,35.17906643,126.82421236,4.828083248,93.607264792,1.371370409,-0.018984102,1.63
34,2032003240.62,35.17906558,126.82423263,2.483796276,93.607896216,1.198849554,0.061542262,1.63
35,2033143240.34,35.17906449,126.82426235,3.215257663,93.566802841,0.977415540,0.491572188,1.63
36,2033153241.00,35.17906341,126.82428489,4.552695286,93.441734821,0.947292296,0.300252710,1.63
37,2033163240.35,35.17906187,126.82431597,6.470632275,93.316340714,1.059331272,0.231719913,1.63
38,2033173240.78,35.17905977,126.82435742,8.173737678,93.535764247,1.152411293,0.078301821,1.63
39,2033183240.39,35.17905713,126.82440877,9.887307264,93.681796723,1.115314597,0.596893697,1.64
40,2033193240.86,35.17905385,126.82446929,11.357666054,93.647723070,1.648307866,0.963702708,1.63
41,2033203240.30,35.17905008,126.82453887,12.984696075,93.866236868,1.469129934,0.029099340,1.64
42,2033213240.84,35.17904567,126.82461652,14.451583642,93.813605900,1.601795522,0.560923763,1.64
43,2033223240.40,35.17904126,126.82470306,16.065020746,93.343103172,1.331455329,0.406011525,1.63
44,2033233240.86,35.17903681,126.82479798,17.259712578,93.217401093,1.251164837,0.147864258,1.63
45,2033243240.56,35.17903135,126.82489975,18.784397618,94.311742063,1.273983844,0.294000758,1.65
46,2033253240.82,35.17902313,126.82501031,20.240829808,95.489868468,1.709628007,0.242268924,1.67
47,2033263240.55,35.17901292,126.82512821,21.359518092,96.109846231,1.116950714,0.120187296,1.68
48,2033273240.71,35.17900174,126.82525029,22.167857784,95.665677136,1.492307396,0.248637256,1.67
49,2033283240.63,35.17899284,126.82537771,23.090511454,94.130477707,1.450302613,0.352180697,1.64
