num,A,Lat,Lng,B,C,D,E,F
1,1300421490.03,34.73045856,127.74741144,33.657290324,20.044277325,1.678469251,-3.887100630,0.35
2,1300431490.03,34.73060588,127.74747591,33.873349582,19.182181768,1.031506672,-3.536743588,0.33
3,1300441481.00,34.73075489,127.74753780,34.033250116,18.261540483,1.729076757,-2.968650966,0.32
4,1300451490.02,34.73090509,127.74759782,34.130496247,17.805505220,1.686715774,-2.989504834,0.31
5,1300461480.96,34.73105550,127.74765785,34.160646292,18.221525472,1.317320559,-2.449602504,0.32
6,1300471490.21,34.73120607,127.74771695,34.079168502,17.264209171,1.435235113,-2.518341927,0.30
7,1300481480.90,34.73135694,127.74777244,33.907418539,16.275138052,1.669679874,-1.842189050,0.28
8,1300491490.16,34.73150726,127.74782597,33.660252681,16.062029400,1.675805107,-1.789356005,0.28
9,1300501480.95,34.73165676,127.74787841,33.347214239,15.864206861,1.032739112,-1.246432332,0.28
10,1300511490.11,34.73180475,127.74792907,32.929885262,15.000664788,1.278143745,-1.320510593,0.26
11,1300521490.01,34.73195214,127.74797577,32.739315621,14.369268514,1.149968534,-0.541353547,0.25
12,1300531490.17,34.73209830,127.74802173,32.317018487,14.402928528,1.153228652,-0.709815161,0.25
13,1300541490.07,34.73224176,127.74806659,31.694545371,14.127753465,1.363632364,-0.052395895,0.25
14,1300551490.08,34.73238239,127.74810912,30.904261597,13.726459141,1.178342287,-0.107626272,0.24
15,1300561490.29,34.73251950,127.74815015,30.016842919,13.713113133,1.205777176,0.280006626,0.24
16,1300571480.98,34.73265268,127.74819030,29.395769414,13.928463008,1.218283087,0.684507125,0.24
17,1300581490.28,34.73278427,127.74823092,29.337803246,14.162256688,1.468349879,0.937627699,0.25
18,1300591480.93,34.73291601,127.74827229,29.366939268,14.253953884,1.564600456,0.992288771,0.25
19,1301001490.27,34.73304689,127.74831343,29.100290073,14.402066157,1.824469298,0.972331372,0.25
20,1301011480.95,34.73317678,127.74835440,28.881572481,14.471281248,1.571335526,1.072696094,0.25
21,1301021490.39,34.73330633,127.74839578,28.897053483,14.647013766,1.393500554,1.002457034,0.26
22,1301031480.97,34.73343614,127.74843596,28.836731147,14.005207946,1.364998426,1.069663420,0.24
23,1301041490.36,34.73356534,127.74847504,28.762814967,13.911727561,1.426174661,0.882417585,0.24
24,1301051480.93,34.73369399,127.74851443,28.631244056,14.156410402,1.448225204,1.108542976,0.25
25,1301061490.47,34.73382165,127.74855382,28.371858012,13.941691553,1.493619848,1.214731610,0.24
26,1301071480.84,34.73394851,127.74859278,28.082779809,14.256762293,1.416660497,1.109523885,0.25
27,1301081490.40,34.73407381,127.74863202,27.614910948,14.188617350,1.394149903,1.052724021,0.25
28,1301091480.97,34.73419654,127.74867028,27.122562787,14.157051638,1.205586041,1.077982171,0.25
29,1301101490.20,34.73431762,127.74870741,26.691367460,14.042952787,1.530262071,0.845440473,0.25
30,1301111480.85,34.73443646,127.74874445,26.323625520,14.356326212,1.328352821,0.530510500,0.25
31,1301121490.39,34.73455478,127.74878279,26.366410999,14.318603240,1.676801868,0.229976562,0.25
32,1301131490.07,34.73467280,127.74882001,26.242303448,14.488233532,1.209027201,0.175814801,0.25
33,1301141490.11,34.73479077,127.74885750,26.448639575,14.540999391,1.463146208,0.384352170,0.25
34,1301151480.90,34.73490951,127.74889490,26.413545471,14.346003275,1.816283295,-0.035692974,0.25
35,1301161490.26,34.73502835,127.74893131,26.426837148,14.318255474,1.418951442,0.358649369,0.25
36,1301171480.95,34.73514803,127.74896797,26.784950501,13.795526223,1.549146919,-0.347526002,0.24
37,1301181490.12,34.73526990,127.74900501,27.257553942,13.751324258,1.388039260,-0.433643581,0.24
38,1301191490.06,34.73539343,127.74904225,27.657575932,13.867932819,1.531475137,-0.447328956,0.24
39,1301201490.08,34.73551916,127.74908105,28.233450322,13.800203761,1.683971246,-0.372415933,0.24
40,1301211490.12,34.73564739,127.74912033,28.809321004,14.339479156,1.280156265,-0.705123648,0.25
41,1301221490.12,34.73577802,127.74916215,29.461955289,14.390242797,1.402922926,-0.753319666,0.25
42,1301231490.24,34.73591154,127.74920311,29.964907130,13.739202811,1.204942620,-1.090045720,0.24
43,1301241490.14,34.73604783,127.74924386,30.577788736,13.635205964,1.152374415,-1.050243015,0.24
44,1301251490.28,34.73618750,127.74928676,31.342336340,14.061838170,1.246246900,-1.300139205,0.25
45,1301261480.98,34.73633025,127.74933090,32.184906269,14.038152851,1.369102414,-1.051344679,0.25
46,1301271490.32,34.73647618,127.74937592,32.700804982,14.060165868,1.364263708,-1.186783326,0.25
47,1301281490.09,34.73662449,127.74942127,33.171738158,13.985480015,1.423510735,-1.220224017,0.24
48,1301291490.17,34.73677477,127.74946724,33.693235318,14.107783985,1.104315249,-1.154213415,0.25
49,1301301490.22,34.73692630,127.74951461,34.098751942,14.326087393,1.423090817,-1.323515931,0.25
