num,A,Lat,Lng,B,C,D,E,F
1,2010458220.03,35.13444656,126.78961007,11.754003635,206.283231384,0.796590814,0.000825896,3.60
2,2010468210.54,35.13439839,126.78958082,11.729876555,206.410556602,0.706330595,0.250358336,3.60
3,2010478220.14,35.13434757,126.78954967,12.939622091,206.440434673,0.918915961,0.531297705,3.60
4,2010488210.59,35.13429124,126.78951541,14.210800383,206.302016067,1.068716752,0.216135219,3.60
5,2010498220.07,35.13422932,126.78947852,15.553435803,205.748092381,1.133289914,0.252571538,3.59
6,2010508210.73,35.13416084,126.78943806,17.276752618,205.647723994,1.333929880,0.385147117,3.59
7,2010518211.00,35.13408530,126.78939345,18.943894027,205.905877544,1.126302614,0.520193231,3.59
8,2010528210.85,35.13400311,126.78934349,20.470275285,206.353525484,1.095543992,0.241384631,3.60
9,2010538210.59,35.13391519,126.78928958,21.751872806,206.548948781,1.149933559,0.006623334,3.60
10,2010548220.00,35.13382203,126.78923198,23.094067023,206.673027354,1.174270333,0.161000931,3.61
11,2010558210.71,35.13372366,126.78917117,24.411533532,206.641474590,1.285821552,0.225647599,3.61
12,2010568210.97,35.13362082,126.78910812,25.236616658,206.327510162,1.620715943,0.326574037,3.60
13,2010578210.79,35.13351649,126.78904502,24.764841861,206.270196482,1.406336560,-0.101019557,3.60
14,2010588210.90,35.13341497,126.78898376,24.067492301,206.208770205,0.981751823,-0.148346535,3.60
15,2010598210.71,35.13331657,126.78892445,23.266727197,206.094724460,1.504299740,-0.142418931,3.60
16,2011008210.85,35.13322127,126.78886722,22.525068341,206.097339093,1.295402094,0.089992925,3.60
17,2011018210.84,35.13312964,126.78881166,21.719551972,206.424210034,1.334923408,-0.049277149,3.60
18,2011028210.82,35.13304108,126.78875747,20.920646219,206.740560472,1.082340431,-0.129454749,3.61
19,2011038210.78,35.13295575,126.78870503,20.512573218,206.760735875,1.753215498,-0.156101392,3.61
20,2011048210.84,35.13287020,126.78865204,20.739427097,206.655069440,1.470693653,0.032510223,3.61
21,2011058220.00,35.13278612,126.78860070,19.884427504,206.231659877,1.296250701,0.086541573,3.60
22,2011068210.79,35.13270542,126.78855267,19.054919381,205.800866576,1.020865922,-0.268275289,3.59
23,2011078220.01,35.13262836,126.78850701,18.267527519,205.880455702,1.289191111,0.004763374,3.59
24,2011088210.72,35.13255490,126.78846226,17.392833258,206.454984335,1.347927882,0.147065191,3.60
25,2011098220.09,35.13248378,126.78841819,17.624082473,206.932313604,1.540922190,0.267635499,3.61
26,2011108210.79,35.13240913,126.78837095,18.758086773,207.470615525,1.212939777,0.212342008,3.62
27,2011118220.16,35.13233071,126.78832015,19.603235324,207.792111808,1.328613938,0.175532667,3.63
28,2011128210.69,35.13225092,126.78826794,19.528820475,208.277167957,1.439477492,0.000901632,3.64
29,2011138220.22,35.13217246,126.78821479,19.350215196,209.099463115,1.526558146,0.366172734,3.65
30,2011148210.72,35.13209482,126.78816076,19.186037967,209.681281682,1.654757249,0.038206079,3.66
31,2011158220.06,35.13202021,126.78810770,18.183808496,210.206686366,1.148701150,-0.017832545,3.67
32,2011168210.83,35.13194948,126.78805695,17.276213165,210.249916995,1.293328453,-0.424043531,3.67
33,2011178210.70,35.13188136,126.78800797,17.041159973,210.109866845,1.153842304,-0.324388283,3.67
34,2011188210.99,35.13181411,126.78796043,16.431036807,209.713178410,1.281085660,-0.281280933,3.66
35,2011198210.65,35.13174842,126.78791462,16.618210304,209.396676427,1.247756153,0.081398759,3.65
36,2011208220.02,35.13168004,126.78786740,17.274974833,209.359026549,1.075748857,-0.203388367,3.65
37,2011218210.65,35.13161028,126.78781860,17.547706314,209.800369880,1.083117191,-0.250840838,3.66
38,2011228220.01,35.13154203,126.78776953,16.692630715,210.505687327,1.610610756,-0.181445016,3.67
39,2011238210.83,35.13147755,126.78772245,15.780285974,210.767859280,1.419244309,-0.254306932,3.68
40,2011248210.88,35.13141676,126.78767787,14.937152492,210.955237903,1.537903617,-0.395144583,3.68
41,2011258210.81,35.13135980,126.78763545,14.023396089,211.403519952,1.580937136,-0.043843061,3.69
42,2011268210.88,35.13130637,126.78759538,13.173808637,211.380691543,1.456672243,-0.362260536,3.69
43,2011278220.13,35.13125497,126.78755708,12.797376128,211.254131375,1.170898206,-0.229372376,3.69
44,2011288210.73,35.13120559,126.78751982,12.631121727,211.538538644,1.246181672,-0.070935649,3.69
45,2011298220.15,35.13115518,126.78748162,13.002896588,211.811609425,1.085959813,-0.150967495,3.70
46,2011308210.81,35.13110321,126.78744189,13.734813775,212.037673027,0.896046500,0.076953512,3.70
47,2011318220.14,35.13104785,126.78739910,14.526040202,212.124134647,1.125663759,0.260538468,3.70
48,2011328210.70,35.13098929,126.78735431,15.591119652,211.797723965,1.197609887,0.055866962,3.70
49,2011338220.16,35.13092493,126.78730585,17.109924469,211.450412298,1.012507898,0.667237863,3.69
50,2011348210.60,35.13085578,126.78725393,18.178971957,211.173843166,1.895125975,0.275760781,3.69
51,2011358220.18,35.13078099,126.78719815,19.450766635,211.510181685,1.198625085,0.037348864,3.69
52,2011368210.70,35.13070228,126.78713846,20.643046686,211.525454789,1.798684662,0.106842763,3.69
53,2011378220.05,35.13061784,126.78707501,21.762016746,211.532851195,1.792268783,-0.020849439,3.69
54,2011388210.74,35.13053073,126.78700866,22.809041206,211.896935205,1.698532111,0.112860277,3.70
55,2011398210.88,35.13043950,126.78693826,23.900565901,212.263990628,1.637501038,0.127213613,3.70
56,2011408220.12,35.13034404,126.78686416,24.757636178,212.329067871,1.011334496,-0.068840541,3.71
57,2011418210.67,35.13024489,126.78678708,26.105109990,212.175408684,1.283970196,0.121050539,3.70
58,2011428220.13,35.13014110,126.78670690,26.724220331,212.030194151,1.422098329,0.099975069,3.70
59,2011438210.66,35.13003496,126.78662557,27.690844052,211.764243153,1.265419404,0.115981455,3.70
60,2011448220.13,35.12992306,126.78654093,28.914336370,211.570490263,0.929804762,-0.131995146,3.69
61,2011458210.71,35.12980885,126.78645448,29.577544674,211.395961260,1.637764259,-0.033915017,3.69
62,2011468220.11,35.12969036,126.78636787,29.673845372,210.200149985,1.540413542,-0.142240939,3.67
63,2011478210.83,35.12957292,126.78628473,29.141744532,210.103304402,0.658716944,-0.163832084,3.67
64,2011488220.16,35.12945704,126.78620235,28.423847560,209.842008381,1.833429713,-0.104183387,3.66
65,2011498210.78,35.12934580,126.78612378,27.371450817,210.206297439,1.148505939,-0.360909687,3.67
66,2011508220.15,35.12923851,126.78604613,25.923662851,210.838094054,1.518291221,-0.365733166,3.68
67,2011518210.72,35.12914165,126.78597377,23.251377813,211.405604941,1.596516392,-0.363040968,3.69
68,2011528210.94,35.12905543,126.78590922,19.717973820,211.254791971,1.175544824,-0.547087985,3.69
69,2011538210.96,35.12898643,126.78585738,15.373984269,211.430146773,1.479304757,-0.492456774,3.69
70,2011548220.01,35.12893308,126.78581724,11.919401585,211.378296365,0.929035023,-0.300836625,3.69
71,2011558210.88,35.12889435,126.78578826,8.182643287,211.310655137,0.691923524,-0.348142560,3.69
72,2011568210.88,35.12886574,126.78576689,6.410886004,211.443666962,0.300247520,-0.032838184,3.69
73,2011578220.08,35.12884375,126.78575064,4.367059044,211.360936347,-0.058249375,-0.051896804,3.69
74,2011588210.77,35.12882949,126.78573995,2.761602971,211.336695357,0.040083572,0.405207864,3.69
75,2011598220.25,35.12881997,126.78573260,1.546230834,211.299777361,0.105807865,0.612314989,3.69
76,2012108220.18,35.12879159,126.78571260,2.646221442,211.306043472,0.249862644,0.497218859,3.69
77,2012118210.77,35.12878078,126.78570448,2.903532863,211.074881116,0.251753324,0.505114449,3.68
78,2012128220.31,35.12876823,126.78569533,3.413908903,210.862875994,0.093400169,0.537203476,3.68
79,2012138210.75,35.12875464,126.78568555,3.474866857,210.637068153,-0.046379615,0.481299312,3.68
80,2012148220.21,35.12874057,126.78567546,3.867610171,210.498507551,-0.290644103,0.634337326,3.67
81,2012158210.77,35.12871920,126.78566026,6.727570852,210.385466047,-0.623284877,0.671365815,3.67
82,2012168220.14,35.12868722,126.78563618,9.578671574,212.127617791,-0.914357627,0.458971920,3.70
83,2012178210.75,35.12864384,126.78560047,12.897922932,214.365840095,-0.798683286,0.061907893,3.74
84,2012188220.07,35.12858944,126.78555358,15.650457625,215.114392769,-0.717471079,-0.172818846,3.75
85,2012198210.88,35.12852568,126.78549879,18.007090376,214.731478340,0.547302543,0.561616388,3.75
86,2012208220.08,35.12845413,126.78543824,19.661056897,213.751553547,1.771426992,0.910618757,3.73
