num,A,Lat,Lng,B,C,D,E,F
1,0912137220.86,34.58075112,127.73656832,15.950910685,212.595020234,0.214791872,-5.437087438,3.71
2,0912147220.55,34.58069883,127.73652820,11.033239777,212.218221107,-0.504945997,-5.251528642,3.70
3,0912157230.03,34.58065863,127.73649903,10.674074398,209.999054285,-1.136059100,-2.692871427,3.67
4,0912167220.53,34.58061377,127.73647046,11.893808157,206.387686781,-1.017760959,-4.371838245,3.60
5,0912177220.85,34.58056151,127.73644436,12.728995366,200.983011473,-0.778420908,-5.135395793,3.51
6,0912187220.52,34.58050151,127.73642239,13.829121648,195.802776289,-0.653482335,-5.221720946,3.42
7,0912197220.97,34.58043517,127.73640311,14.803839945,192.292876015,-0.765719747,-5.244634197,3.36
8,0912207220.54,34.58036692,127.73638894,14.018782932,188.118229700,-0.886229198,-5.645373604,3.28
9,0912217220.88,34.58030507,127.73637990,12.720802540,185.608454922,-0.878009830,-4.936950604,3.24
10,0912227220.63,34.58024479,127.73637533,12.995284925,182.473296240,-1.774953241,-4.768359086,3.18
11,0912237230.03,34.58018477,127.73637468,13.137593917,179.745204951,-2.770889255,-4.549168134,3.14
12,0912247220.51,34.58012338,127.73637840,13.528692687,175.664899246,-2.180501919,-4.622290201,3.07
13,0912257220.97,34.58006203,127.73638922,13.175056238,170.338052855,-3.233515131,-4.327348262,2.97
14,0912267220.53,34.58000550,127.73640444,12.006476895,166.350927280,-3.426468649,-4.929289068,2.90
15,0912277220.88,34.57995087,127.73642292,12.557942429,163.256518260,-3.129612859,-4.533055298,2.85
16,0912287220.48,34.57989439,127.73644639,13.197137661,159.759712957,-2.606257878,-4.609860656,2.79
17,0912297220.97,34.57983673,127.73647406,13.354397471,157.466312089,-2.379007715,-4.409159258,2.75
18,0912307220.51,34.57978169,127.73650334,12.249470799,155.288862458,-1.806036526,-4.497333429,2.71
19,0912317220.87,34.57973391,127.73653024,10.567894852,154.576600901,-1.765526009,-4.178894486,2.70
20,0912327220.46,34.57968961,127.73655557,10.206041477,154.090379636,-1.303636446,-4.371036917,2.69
21,0912337220.97,34.57965065,127.73658054,9.218577446,150.830097840,-0.795071918,-3.974842069,2.63
22,0912347220.58,34.57961232,127.73660942,10.152028517,147.173947536,-0.505403068,-6.529722062,2.57
23,0912357220.70,34.57957195,127.73664285,11.041179561,145.120388556,-0.017601483,-4.034092851,2.53
24,0912367220.68,34.57952953,127.73668148,11.777994462,141.441569003,0.714838616,-3.622198149,2.47
25,0912377220.86,34.57948735,127.73672759,12.268651040,137.003058415,-0.202607007,-3.556759539,2.39
26,0912387220.44,34.57944377,127.73677440,12.659379053,139.607391637,-1.052881811,-3.217375456,2.44
27,0912397230.00,34.57939742,127.73681942,12.856491646,141.547780340,-1.538895322,-2.832972895,2.47
28,0912407220.61,34.57935053,127.73686378,12.751936021,141.672176131,-1.167412776,-2.185767058,2.47
29,0912417230.08,34.57930558,127.73690592,11.631706310,141.730248295,-0.175888791,-2.011595818,2.47
30,0912427220.74,34.57926492,127.73694407,10.885468593,141.452373103,0.577586893,-1.119140903,2.47
31,0912437220.83,34.57922715,127.73697952,9.395147263,141.707729971,0.909297510,-0.852890382,2.47
32,0912447220.60,34.57919530,127.73700311,6.965958087,150.576609176,1.195032338,-1.293537683,2.63
33,0912457230.03,34.57916938,127.73701265,5.065973203,163.675573572,0.822650341,-1.545517732,2.86
34,0912467220.54,34.57914738,127.73701306,4.817015193,176.389854909,1.370786574,-1.670544694,3.08
35,0912477220.98,34.57912677,127.73700802,4.796869127,188.975590435,0.871217262,-0.485252298,3.30
36,0912487220.79,34.57910601,127.73699692,4.851607847,203.123320968,-0.199774589,-1.249871271,3.55
37,0912497220.71,34.57908887,127.73697882,5.120772171,219.582281672,-0.570121022,0.237151564,3.83
38,0912507220.76,34.57907611,127.73695399,5.598397993,236.766373338,0.264800139,0.432621269,4.13
39,0912517220.39,34.57906789,127.73691862,7.462080101,254.298526639,0.567990990,0.046997500,4.44
40,0912527230.04,34.57906115,127.73687433,8.242769121,259.895433940,0.635987655,0.105174175,4.54
41,0912537220.61,34.57905458,127.73682927,7.966613690,259.717386222,0.720474818,-0.626253941,4.53
42,0912547230.10,34.57904571,127.73678575,7.754156347,255.675266066,0.744958451,-0.657859035,4.46
43,0912557220.64,34.57903330,127.73674497,7.430232911,248.311085206,0.578232264,-0.778245065,4.33
44,0912567230.05,34.57901721,127.73670896,6.975145471,240.876354211,0.485932433,0.037826732,4.20
45,0912577220.56,34.57900026,127.73667788,6.807347790,236.238498094,-0.143982685,1.631722235,4.12
46,0912587220.95,34.57897990,127.73664558,8.005821354,231.817443861,0.553490961,0.725270655,4.05
47,0912597220.63,34.57895130,127.73660729,9.995237715,227.012312148,0.005789587,0.223762247,3.96
48,0913007220.67,34.57891708,127.73656499,10.841815539,225.187696562,-0.061548005,0.385151588,3.93
49,0913017230.03,34.57888178,127.73652292,10.494142733,223.985449785,0.085994651,0.412836922,3.91
50,0913027220.71,34.57884683,127.73648246,10.715635450,223.489016850,-0.085887104,1.310815586,3.90
51,0913037220.99,34.57880966,127.73643984,11.236186249,223.161425285,-0.175568650,0.088137519,3.89
52,0913047220.68,34.57877183,127.73639907,10.793504837,220.688666242,-0.566786033,-0.051505947,3.85
53,0913057220.78,34.57873437,127.73636270,10.149563903,217.768223832,-0.649726881,-0.523924475,3.80
54,0913067220.96,34.57869739,127.73633034,9.879369334,214.994174920,-0.608010079,-0.237768956,3.75
55,0913077220.84,34.57866066,127.73630083,9.347624422,212.695007976,-0.383194619,-0.199819851,3.71
56,0913087220.89,34.57862542,127.73627388,8.633091153,211.879862392,-0.213304271,-0.767645813,3.70
57,0913097220.75,34.57859281,127.73624894,7.873373600,211.476300960,0.459318976,-0.208131890,3.69
58,0913107220.75,34.57856080,127.73622566,7.672848641,209.648123986,0.621088750,-3.372138640,3.66
59,0913117220.99,34.57852524,127.73620510,9.136910569,204.323436043,0.344813395,-0.633266553,3.57
60,0913127220.79,34.57848297,127.73618727,9.816667659,198.029734784,0.564456483,-0.382231591,3.46
61,0913137220.61,34.57843645,127.73617373,10.618094566,191.886371708,0.580781582,0.057146308,3.35
62,0913147220.92,34.57838676,127.73616596,10.608850641,185.441134078,0.301797698,-0.146651172,3.24
63,0913157220.80,34.57833899,127.73616513,9.977052959,179.062480815,0.490040742,0.074155562,3.13
64,0913167220.79,34.57829390,127.73617034,9.408163651,172.617044194,1.004865326,0.034109340,3.01
65,0913177220.75,34.57825279,127.73618174,8.966100478,165.195002752,0.772578404,0.782578657,2.88
66,0913187230.01,34.57821455,127.73619987,8.689949682,156.803337628,0.417495443,0.843577224,2.74
67,0913197220.52,34.57818024,127.73622125,8.109213727,152.799823443,-0.189782827,0.356816175,2.67
68,0913207230.20,34.57814683,127.73624214,8.296486402,152.684759732,-0.174707313,-0.944662175,2.66
69,0913217220.66,34.57811172,127.73626310,8.456144090,153.769387310,-0.130773210,-1.330272674,2.68
70,0913227230.23,34.57807697,127.73628357,8.217858814,154.097157910,-0.632223548,-0.761928386,2.69
20210908,91213
