num,A,Lat,Lng,B,C,D,E,F
48,1026497320.44,34.68225958,127.77548774,23.083730289,344.739119151,2.136070411,-1.432533515,6.02
49,1026507320.92,34.68236247,127.77545716,22.686516791,347.463560710,1.703225054,-0.849384388,6.06
50,1026517320.28,34.68246409,127.77543415,21.992431756,350.600881933,1.057779558,-0.660351832,6.12
51,1026527330.06,34.68256112,127.77541800,19.771005199,352.655084288,1.321987081,-1.095930915,6.15
52,1026537320.41,34.68264340,127.77540803,15.915471776,354.277518553,2.564416523,-0.984260842,6.18
53,1026547320.90,34.68270977,127.77540129,13.055209623,355.489833467,1.985331016,-0.543371852,6.20
54,1026557320.52,34.68276288,127.77539709,10.814834548,356.474152533,1.445030165,0.003962873,6.22
55,1026567320.77,34.68281051,127.77539463,10.270879646,357.251153793,1.776229818,0.230071664,6.24
56,1026577320.61,34.68285744,127.77539245,10.614590903,357.980643127,1.871623403,0.108873123,6.25
57,1026587320.71,34.68291141,127.77539282,13.041155112,0.549353159,2.791900908,0.199948547,0.01
58,1026597320.72,34.68297795,127.77539778,15.257427205,4.829858634,2.380814520,-0.125895173,0.08
59,1027007320.65,34.68305356,127.77540949,17.296966348,9.053842780,-0.679621468,-1.098081172,0.16
60,1027017320.62,34.68313759,127.77542799,18.905596573,11.427537033,-3.358329641,-1.369356430,0.20
61,1027027320.60,34.68322288,127.77545002,18.587222923,12.261007537,-2.829099794,-0.508201388,0.21
62,1027037320.62,34.68330837,127.77547231,18.865610317,11.031471729,-2.023568591,-0.173483135,0.19
63,1027047320.70,34.68339375,127.77548897,18.303185175,6.744916291,-1.764478702,-0.467624526,0.12
64,1027057320.45,34.68347871,127.77549764,18.371658627,3.483694989,-1.777346826,-0.170076481,0.06
65,1027067320.90,34.68356335,127.77550206,17.847425273,1.310172177,-1.588889984,-0.141715007,0.02
66,1027077320.48,34.68364446,127.77550348,17.058190744,0.240104580,-0.865009418,-0.084168956,0.00
67,1027087320.92,34.68372165,127.77550393,16.279660000,359.766447102,-0.092123380,-0.288981031,6.28
68,1027097320.48,34.68379907,127.77550364,17.362579401,359.411424663,0.161116116,0.160928947,6.27
69,1027107320.95,34.68388098,127.77550418,18.082070632,0.311827351,0.572540508,0.408965353,0.01
70,1027117320.52,34.68396970,127.77550649,20.310936449,1.080553721,1.508493400,0.553035147,0.02
71,1027127320.97,34.68406869,127.77550860,22.381301344,0.105243193,2.450626799,0.148014009,0.00
72,1027137320.63,34.68417723,127.77550800,24.591738632,359.280117107,3.449185175,0.367968222,6.27
73,1027147320.71,34.68429565,127.77550627,26.541749900,358.935584923,3.418248249,0.262489240,6.26
74,1027157320.72,34.68442200,127.77550279,27.879231782,358.546300222,2.865462835,0.550350723,6.26
75,1027167320.60,34.68455418,127.77549888,28.837900889,358.433106740,2.084504310,0.107678819,6.26
76,1027177320.65,34.68468678,127.77549590,28.353881808,359.091353343,1.953444474,0.214558919,6.27
77,1027187320.69,34.68481725,127.77549396,27.828656676,358.976817904,1.116850271,0.291679887,6.27
78,1027197320.54,34.68494593,127.77549045,27.457789245,358.139395935,1.052785959,0.186450669,6.25
79,1027207320.94,34.68507151,127.77548168,26.727095560,355.027339966,-0.459740464,0.139776365,6.20
80,1027217320.72,34.68519222,127.77545883,26.259100641,347.252995537,-0.921026775,0.274925389,6.06
81,1027227320.59,34.68531001,127.77541437,27.171454652,339.642351105,-2.030077011,-0.419430676,5.93
82,1027237320.77,34.68542715,127.77535144,28.243051102,333.172147100,-1.908006512,0.203285102,5.81
83,1027247320.59,34.68554060,127.77527020,28.819359279,326.372147158,-1.930657999,1.048083692,5.70
84,1027257320.88,34.68564601,127.77516862,29.483553799,317.567440633,-2.210700465,1.812311965,5.54
85,1027267320.41,34.68573974,127.77504601,30.333095834,308.619146560,-2.285069285,2.325163633,5.39
86,1027277330.02,34.68582257,127.77490520,31.334146294,304.049493847,-2.399375078,1.814290752,5.31
87,1027287320.54,34.68590392,127.77475559,32.605642512,303.189502704,-1.114243745,2.723016383,5.29
88,1027297320.97,34.68598339,127.77460138,32.005922817,300.434672641,-0.042623109,2.499740745,5.24
89,1027307320.52,34.68605365,127.77444594,31.324680841,296.060987946,0.314964509,2.817343761,5.17
90,1027317320.94,34.68611201,127.77428962,29.567910526,291.775325392,0.205674656,3.936087249,5.09
91,1027327320.49,34.68615978,127.77413998,27.761918372,290.325405756,2.633010820,3.181005027,5.07
92,1027337330.04,34.68620297,127.77399807,26.267483481,290.867259797,1.918865780,2.211946048,5.08
93,1027347320.54,34.68624627,127.77385966,26.493773807,290.664244107,1.595831476,2.425594565,5.07
94,1027357320.68,34.68629023,127.77371570,28.057733248,290.326681255,-0.396717649,2.123269465,5.07
95,1027367320.53,34.68633849,127.77356501,29.403688806,291.593004200,0.578660432,1.963678084,5.09
96,1027377330.00,34.68639282,127.77340929,30.642562022,293.629598334,1.160548892,1.890801976,5.12
97,1027387320.39,34.68645547,127.77325017,31.970964040,295.838629662,2.508221240,1.403367268,5.16
20210908,102602
