num,A,Lat,Lng,B,C,D,E,F
1,2123383310.12,35.15943870,126.89517130,12.623025298,115.977907841,1.514941083,0.220186988,2.02
2,2123393300.87,35.15941351,126.89523473,12.412298468,115.779016126,0.804927611,0.721804954,2.02
3,2123403310.42,35.15938865,126.89529853,12.636671975,115.217038112,1.115380977,0.640943434,2.01
4,2123413300.86,35.15936350,126.89536588,13.568095000,114.554899961,0.754511476,0.609696123,2.00
5,2123423310.33,35.15933619,126.89543900,14.507145444,114.091450669,0.345211802,0.907783037,1.99
6,2123433300.87,35.15930825,126.89551506,14.773352510,113.648314497,-0.322509966,0.548704297,1.98
7,2123443310.23,35.15928025,126.89559348,15.408244167,113.106384626,0.348913149,-0.018559501,1.97
8,2123453300.78,35.15925178,126.89567381,15.757204431,113.222537303,0.811050990,0.332139264,1.98
9,2123463310.33,35.15922209,126.89575748,16.393757084,113.543380677,0.594690605,0.133279499,1.98
10,2123473300.92,35.15919076,126.89584429,17.310791915,113.305980306,0.270711818,0.408810916,1.98
11,2123483310.38,35.15915861,126.89593571,17.947574439,113.753767591,-0.997006296,0.176606692,1.99
12,2123493300.88,35.15912372,126.89602777,18.446538778,114.512207075,-0.416916579,0.020828388,2.00
13,2123503310.23,35.15908757,126.89612399,18.858823591,114.749020774,-0.222372527,0.063117651,2.00
14,2123513300.94,35.15904907,126.89622035,19.228908721,115.516724365,1.220253080,0.531896952,2.02
15,2123523310.33,35.15900911,126.89631865,19.422105183,116.543540912,0.668151973,0.379572296,2.03
16,2123533300.85,35.15896822,126.89641323,18.571771581,117.998952462,0.472904475,0.172766387,2.06
17,2123543310.24,35.15892616,126.89650306,17.793674624,120.757460143,0.976498507,-0.140646458,2.11
18,2123553310.32,35.15888115,126.89658964,18.376573025,122.783450765,1.108781665,0.195075432,2.14
19,2123563300.97,35.15883189,126.89667507,18.948202235,125.667359503,2.007228741,-0.097428698,2.19
20,2123573310.58,35.15877765,126.89676113,19.427601672,127.504892864,2.723421373,0.322933966,2.23
21,2123583300.88,35.15872218,126.89684509,18.554963264,128.937619126,2.436193509,0.101000867,2.25
22,2123593310.29,35.15866955,126.89692281,16.915511921,129.954324050,1.637435313,0.011717932,2.27
23,2124003310.10,35.15862208,126.89699193,14.744222049,130.513357937,0.764695799,-0.042693891,2.28
