num,A,Lat,Lng,B,C,D,E,F
1,2022038230.44,35.17790496,126.78048842,42.603752675,339.988598589,1.231461911,-0.632633063,5.93
2,2022048230.00,35.17808964,126.78040707,42.121392736,339.777919836,1.900780566,-0.773635436,5.93
3,2022058230.46,35.17827169,126.78032600,41.474000970,339.637769889,1.343072731,-0.573235869,5.93
4,2022068230.09,35.17845103,126.78024552,40.814274084,339.699080591,0.928043093,-0.722147857,5.93
5,2022078230.50,35.17862666,126.78016775,39.770972036,339.987264891,1.280572872,-0.717079462,5.93
6,2022088220.95,35.17879583,126.78009424,37.734716882,340.352393292,1.259714135,-0.804198141,5.94
7,2022098230.49,35.17895760,126.78002537,36.395805728,340.699122206,1.365155881,-0.888404131,5.95
8,2022108230.07,35.17911560,126.77995996,35.630420211,341.473900198,1.652255225,-0.767757677,5.96
9,2022118230.52,35.17927230,126.77989935,35.073767772,342.597213875,2.399816211,-0.814527957,5.98
10,2022128220.99,35.17942797,126.77984384,34.544202917,344.373990147,1.615592694,-0.488710266,6.01
11,2022138230.41,35.17958289,126.77979536,34.087202829,346.409415875,1.293917966,-0.704908379,6.05
12,2022148230.18,35.17973685,126.77975540,33.480612987,348.444246803,2.193349786,-0.544244972,6.08
13,2022158230.16,35.17989003,126.77972184,33.051304818,349.868599254,2.360089393,-0.607023519,6.11
14,2022168230.63,35.18004064,126.77969160,32.597927036,350.658715483,2.518476032,-0.645378395,6.12
15,2022178230.24,35.18018939,126.77966467,32.140989977,352.076981123,2.357039506,-0.494957179,6.14
16,2022188230.39,35.18033611,126.77964279,31.652490284,353.366615820,2.289736742,-0.755266898,6.17
17,2022198230.13,35.18048047,126.77962441,31.010181612,354.036167206,2.624295426,-0.802968065,6.18
18,2022208230.59,35.18062200,126.77960772,30.434848529,354.950315618,1.401863761,-0.991052697,6.20
19,2022218230.01,35.18076172,126.77959622,30.011114707,356.824959878,1.887165057,-1.155592159,6.23
20,2022228230.48,35.18089991,126.77959003,29.798690732,358.285771931,2.584231646,-1.246075524,6.25
21,2022238230.08,35.18104057,126.77958731,30.868544619,359.342741589,2.636059705,-1.214150436,6.27
22,2022248230.50,35.18118303,126.77958803,30.636948745,0.478223044,2.661735832,-1.669538409,0.01
23,2022258230.01,35.18132443,126.77959141,30.578841689,1.478871139,2.395618278,-1.565876339,0.03
24,2022268230.52,35.18146609,126.77959911,30.698856072,2.993157022,2.665085507,-2.051563150,0.05
25,2022278230.01,35.18160980,126.77961107,31.528523621,4.488410397,2.294297873,-1.953261476,0.08
26,2022288230.37,35.18175621,126.77962910,32.113991375,6.245986596,2.497351868,-1.989593025,0.11
27,2022298230.14,35.18190532,126.77965114,32.502015635,7.159544013,2.444822000,-2.283354243,0.12
28,2022308230.22,35.18205448,126.77967706,32.455748737,8.337204208,2.607341222,-2.266880844,0.15
29,2022318230.45,35.18220354,126.77970676,32.734080518,9.474621533,2.534283394,-2.310857584,0.17
30,2022328230.11,35.18235405,126.77974117,33.424535831,11.113062646,2.527112034,-1.909395693,0.19
31,2022338230.56,35.18250910,126.77978236,34.820640124,12.756543764,2.511350270,-2.124834552,0.22
32,2022348230.23,35.18266910,126.77982972,36.081143365,13.995407809,2.429821708,-1.997853521,0.24
