num,A,Lat,Lng,B,C,D,E,F
1,1445562630.55,34.59617141,127.42177724,29.737152310,278.117133431,-1.892660709,-0.349378377,4.85
2,1445572630.85,34.59618541,127.42161358,29.032298607,273.805860364,-1.407995296,-0.906769488,4.78
3,1445582630.54,34.59618974,127.42145283,28.396700656,270.014455793,-1.041303209,-0.748066759,4.71
4,1445592630.94,34.59618428,127.42129596,27.703538808,265.346136559,-0.246980684,-1.156045083,4.63
5,1446002630.56,34.59617025,127.42114334,27.134630962,262.003542407,0.026705283,-1.482869401,4.57
6,1446012630.79,34.59615096,127.42099421,26.599894032,260.461999054,0.838419470,-1.685669945,4.55
7,1446022630.73,34.59613151,127.42084925,25.673740406,260.667691824,1.674829282,-2.053907949,4.55
8,1446032630.78,34.59611309,127.42070859,25.033804585,261.610266671,0.967941377,-2.359637718,4.57
9,1446042630.72,34.59610039,127.42057199,23.953426731,264.267182196,1.193961363,-2.227489127,4.61
10,1446052630.76,34.59609406,127.42044040,22.938854724,267.688567275,0.251109003,-2.549206933,4.67
11,1446062630.75,34.59609531,127.42031318,22.362926574,272.005222662,0.412082761,-3.397691583,4.75
12,1446072630.72,34.59610510,127.42019082,21.541995939,276.115718021,2.870461486,-2.493273152,4.82
13,1446082630.77,34.59611971,127.42007189,21.143262333,279.198775836,2.777186099,-1.855799772,4.87
14,1446092630.82,34.59613969,127.41995761,20.321325090,283.448972064,1.906275433,-0.805869650,4.95
15,1446102630.66,34.59616500,127.41985098,18.949555502,288.243099675,1.199309740,-0.395682435,5.03
16,1446112640.15,34.59619450,127.41975392,17.507974026,291.042199429,1.548510681,-0.144918262,5.08
17,1446122630.40,34.59622309,127.41967006,14.574869965,292.494040166,1.895402724,0.180843124,5.10
18,1446132640.01,34.59624601,127.41960033,12.136088351,289.461421266,2.514359909,0.391684293,5.05
19,1446142630.63,34.59625441,127.41953901,10.467491717,274.407424240,2.388851620,-0.161020473,4.79
20,1446152640.02,34.59624367,127.41948390,10.038553379,252.367288285,0.395299480,0.456326549,4.40
21,1446162630.57,34.59621693,127.41943546,10.853329430,231.154439965,0.416776572,0.528489085,4.03
22,1446172640.01,34.59617447,127.41939258,13.104432389,216.535153023,0.506953533,-0.219859998,3.78
23,1446182630.62,34.59611882,127.41934709,15.558880385,212.942287965,0.964802802,-0.052326710,3.72
24,1446192630.99,34.59605415,127.41929546,17.783513999,212.776310966,1.524074852,0.140794772,3.71
25,1446202630.62,34.59598061,127.41923794,19.832786468,212.598949440,0.747387180,-0.564274309,3.71
26,1446212630.94,34.59589958,127.41917431,21.720751375,212.585492640,0.974492470,-0.700478214,3.71
27,1446222630.66,34.59581189,127.41910531,23.235783729,212.830283799,1.732742879,-0.902344567,3.71
28,1446232630.88,34.59571841,127.41903176,24.712985785,212.765166352,1.563585758,-0.896711755,3.71
29,1446242630.75,34.59561913,127.41895420,26.041619527,213.077877199,1.099349201,-0.862011651,3.72
30,1446252630.67,34.59551563,127.41887132,27.395123719,213.177412873,1.846980805,-0.818792559,3.72
20210908,144555
