num,A,Lat,Lng,B,C,D,E,F
1,0910037220.58,34.58612625,127.72928869,30.714531722,184.156067623,1.251481951,2.728450653,3.21
2,0910047220.31,34.58598453,127.72927539,30.575925677,184.111756675,1.310560134,2.846087928,3.21
3,0910057220.73,34.58584408,127.72926194,30.120278855,184.535733396,0.917114265,2.793984664,3.22
4,0910067220.23,34.58570740,127.72924726,28.871814129,184.986340822,1.050609925,2.811588962,3.23
5,0910077220.76,34.58557782,127.72923217,27.287425918,185.275172431,1.547522800,2.765215113,3.23
6,0910087220.25,34.58545528,127.72921752,25.770193115,185.382930898,1.565822884,2.566906361,3.24
7,0910097220.90,34.58534045,127.72920390,23.908780046,185.417231193,1.283141889,2.806420013,3.24
8,0910107220.18,34.58523443,127.72919132,21.874514010,185.638500575,0.856707486,2.448076749,3.24
9,0910117220.70,34.58513716,127.72917923,20.266743943,186.074051120,0.569169557,2.373160434,3.25
10,0910127220.33,34.58504699,127.72916582,18.816627616,187.118684872,0.960492088,2.075871240,3.27
11,0910137220.58,34.58496350,127.72915288,17.407652458,186.995246488,0.913118104,2.083565236,3.26
12,0910147220.19,34.58488750,127.72914181,15.508780776,186.339504634,1.075574801,1.820742769,3.25
13,0910157220.62,34.58481807,127.72913279,14.617458016,185.594334270,1.005355448,1.967487390,3.24
14,0910167220.30,34.58475230,127.72912478,13.670983141,185.518785848,1.016446158,2.076469321,3.24
15,0910177220.49,34.58469163,127.72911850,12.609247929,183.623174550,1.102274535,1.831902396,3.20
16,0910187220.27,34.58463389,127.72911830,12.405156741,177.358338706,1.596269236,2.217675759,3.10
17,0910197220.49,34.58457559,127.72913169,13.434055766,165.132794341,0.810527841,1.958009123,2.88
18,0910207220.47,34.58451604,127.72916549,15.094414156,149.753535619,0.720285459,2.401458314,2.61
19,0910217220.39,34.58445782,127.72922086,16.895476156,138.187777136,0.357363025,2.601811470,2.41
20,0910227220.57,34.58439837,127.72929088,18.996474934,135.326805479,-0.256766341,2.405466486,2.36
21,0910237220.44,34.58433237,127.72937073,21.246368295,134.603724361,0.462174489,2.093576475,2.35
22,0910247220.36,34.58426009,127.72945892,22.848871744,134.224208762,1.538508412,1.664114019,2.34
23,0910257220.33,34.58418395,127.72955304,24.101653948,133.913564130,1.543385377,1.355515441,2.34
24,0910267220.79,34.58410482,127.72965201,25.041749931,133.681601482,1.383923570,0.982156882,2.33
25,0910277220.30,34.58402305,127.72975338,25.283081911,134.045907888,1.369015336,0.161171115,2.34
26,0910287220.82,34.58394251,127.72985320,24.683247281,133.866533036,1.412194443,-0.315708767,2.34
27,0910297220.33,34.58386216,127.72995414,25.410887775,133.580105226,1.221378075,-0.508033651,2.33
28,0910307220.90,34.58378004,127.73005757,25.523765065,133.789915938,1.246382676,-1.188027905,2.34
29,0910317220.33,34.58369801,127.73015918,25.146272188,134.119524878,0.714316246,-1.517440334,2.34
30,0910327220.73,34.58361908,127.73026213,24.920562098,131.470608589,-0.728900011,-1.951056602,2.29
31,0910337220.30,34.58354743,127.73037125,24.733816827,125.688599542,-1.197216725,-2.176204995,2.19
32,0910347220.77,34.58348875,127.73048905,24.321643241,117.040329984,-0.522592180,-2.399308966,2.04
20210908,91003
