num,A,Lat,Lng,B,C,D,E,F
1,0836140180.22,34.70383674,127.75850151,5.260054387,181.925635580,1.549889673,0.173698554,3.18
2,0836150170.90,34.70381412,127.75850103,4.771597331,181.221996576,1.579629962,0.010975431,3.16
3,0836160180.20,34.70379318,127.75850055,4.226024997,180.694600741,1.632768791,0.041995257,3.15
4,0836170170.94,34.70377542,127.75850022,3.760135521,180.424484045,1.628867232,0.260815406,3.15
5,0836180170.94,34.70375908,127.75850023,3.703771954,180.328527677,1.378188193,0.546640085,3.15
6,0836190180.19,34.70374217,127.75850019,3.880944716,180.283488626,1.390466885,0.213721853,3.15
7,0836200170.90,34.70372436,127.75849994,3.894170120,180.194395537,1.369839589,0.039014116,3.14
8,0836210180.22,34.70370670,127.75849967,3.612696860,180.115851443,1.461633590,0.036853107,3.14
9,0836220170.92,34.70368970,127.75849943,3.623266708,180.043783040,1.558830386,-0.021790427,3.14
10,0836230180.26,34.70367286,127.75849919,3.696582956,179.889730677,1.862378666,-0.036534421,3.14
11,0836240170.90,34.70365473,127.75849937,4.086665386,179.603439000,1.940728067,-0.027617580,3.13
12,0836250180.22,34.70363616,127.75849955,4.077311623,179.538780490,1.902323162,-0.137482730,3.13
13,0836260170.99,34.70361722,127.75849988,4.319538057,179.194447253,1.842215345,-0.009119133,3.13
14,0836270170.99,34.70359548,127.75850073,5.102822847,178.102423532,1.887841387,-0.093413612,3.11
15,0836280170.98,34.70356910,127.75850256,6.527454654,176.272532596,1.867768393,0.082639707,3.08
16,0836290180.12,34.70353492,127.75850660,8.242720922,173.865864518,1.937143587,0.095957924,3.03
17,0836300180.04,34.70349161,127.75851433,10.742012105,170.627415078,1.786922455,0.282468100,2.98
18,0836310170.99,34.70343809,127.75852691,12.384340530,168.369999170,1.708362247,-0.111709993,2.94
19,0836320170.97,34.70338201,127.75854141,12.697496688,166.912126011,1.699309145,0.119052494,2.91
20,0836330180.34,34.70332099,127.75856182,14.984824563,163.396001245,1.185981095,0.188767096,2.85
21,0836340170.92,34.70324896,127.75859149,17.766251504,160.870143267,-0.775593189,-0.562432372,2.81
22,0836350180.11,34.70316582,127.75862663,19.993810399,161.251112135,-2.261875792,0.007262983,2.81
23,0836360170.94,34.70307408,127.75866149,21.258206600,163.344339227,-2.035560568,-1.000429823,2.85
24,0836370180.26,34.70297602,127.75869489,22.882065713,164.412670415,-2.555949957,-0.877823270,2.87
25,0836380180.05,34.70286943,127.75873076,24.662837050,163.782017441,-2.264729483,-0.841704067,2.86
26,0836390180.22,34.70275776,127.75877229,25.729431974,161.881453757,-1.880445623,-0.640443190,2.83
27,0836400170.90,34.70264350,127.75881893,25.883928710,160.395160393,-2.041655209,-1.501900032,2.80
28,0836410180.44,34.70252826,127.75887022,27.022565632,158.763012468,-1.618859651,-1.734530838,2.77
29,0836420170.90,34.70241240,127.75892724,27.243607877,157.033007214,-1.669127614,-1.803283972,2.74
30,0836430180.25,34.70229605,127.75898915,27.723669117,155.294546698,-1.304947959,-1.815359187,2.71
31,0836440180.17,34.70217796,127.75905734,28.787870797,153.972677391,-1.508038726,-2.060521810,2.69
32,0836450180.01,34.70205759,127.75913033,29.217926043,152.894884068,-1.637721699,-2.005200649,2.67
33,0836460180.12,34.70193648,127.75920745,30.063226606,151.355316100,-1.029199055,-1.895849200,2.64
34,0836470180.13,34.70181183,127.75929255,31.634868154,149.849145519,-1.065685542,-1.703700136,2.62
35,0836480170.92,34.70168206,127.75938580,33.349486985,148.513375008,-0.509352265,-1.728664988,2.59
36,0836490180.24,34.70154919,127.75948579,33.952773372,147.807210907,-0.691105621,-2.264486552,2.58
37,0836500170.81,34.70141680,127.75958670,33.778257555,147.348003607,-0.708223937,-1.988424133,2.57
38,0836510180.30,34.70128597,127.75968960,33.906458276,146.689944075,-0.964282103,-1.685261346,2.56
39,0836520170.85,34.70115498,127.75979367,33.663648825,146.488292633,-0.960045102,-1.643143070,2.56
40,0836530180.37,34.70102488,127.75989848,33.923561345,146.201520831,-1.274494080,-1.245358778,2.55
41,0836540170.77,34.70089367,127.76000466,34.202686548,145.826323387,-1.210164649,-1.044569598,2.55
42,0836550180.57,34.70076379,127.76011262,33.744359146,145.372942339,-1.194290199,-0.697388843,2.54
43,0836560170.81,34.70063548,127.76022067,33.676606819,144.682924380,-1.064675971,-0.062297379,2.53
44,0836570180.45,34.70050930,127.76033107,33.345453138,143.478131911,-1.104685854,-0.265690541,2.50
