num,A,Lat,Lng,B,C,D,E,F
1,2034193240.96,35.17835828,126.83336695,27.099844587,105.371680300,0.804599206,2.109112975,1.84
2,2034203240.56,35.17832499,126.83351361,26.684577026,105.129072108,1.230132780,1.978680777,1.83
3,2034213240.96,35.17829215,126.83365774,26.434600821,105.482340164,1.220564134,1.988979920,1.84
4,2034223240.60,35.17825866,126.83380226,26.713106858,105.356188114,1.797568731,1.593231154,1.84
5,2034233250.03,35.17822508,126.83394801,26.717381699,105.519544840,1.711473698,1.648732763,1.84
6,2034243240.57,35.17819170,126.83409346,26.759002998,105.460672599,1.101782239,1.098660195,1.84
7,2034253250.12,35.17815812,126.83423899,26.841876693,105.512666030,1.032091304,0.814284150,1.84
8,2034263240.48,35.17812437,126.83438660,27.237049167,105.216763261,0.670341952,0.748953638,1.84
9,2034273250.09,35.17809005,126.83453567,27.378943837,105.289266812,2.281216435,-0.512606310,1.84
10,2034283240.76,35.17805597,126.83468529,27.415917684,105.526986341,1.378107266,-0.536852960,1.84
11,2034293240.78,35.17802187,126.83483291,26.955914456,105.444330616,1.433646360,-1.203445442,1.84
12,2034303240.83,35.17798822,126.83497830,26.638653079,105.394638112,2.042345600,-1.217601712,1.84
13,2034313240.81,35.17795509,126.83512257,26.462244542,105.306448722,2.031744913,-1.577054916,1.84
14,2034323240.64,35.17792227,126.83526767,26.985541732,105.071716821,1.922298955,-1.268101195,1.83
15,2034333250.01,35.17788928,126.83541590,27.336675565,104.979160858,1.831249504,-1.586278050,1.83
16,2034343240.59,35.17785539,126.83556702,28.080347636,105.016969063,1.771553500,-1.235871227,1.83
17,2034353250.04,35.17782073,126.83572124,28.368367325,105.342685980,1.637798678,-1.423101894,1.84
18,2034363240.62,35.17778396,126.83587594,28.405077934,106.078021637,1.238347096,-1.495703033,1.85
19,2034373250.05,35.17774744,126.83603077,28.734390801,105.662877481,1.255605440,-1.076713710,1.84
20,2034383240.67,35.17771080,126.83618827,29.096673329,105.332445719,1.512030566,-1.142638433,1.84
21,2034393250.02,35.17767435,126.83634934,29.983652658,105.114091549,1.265048309,-0.553015546,1.83
22,2034403240.68,35.17763687,126.83651476,30.794291049,105.303794021,1.116792760,-0.519256978,1.84
23,2034413240.78,35.17759773,126.83668573,31.848995762,105.400668449,1.159099912,-0.494424647,1.84
24,2034423240.85,35.17755700,126.83686088,32.594983217,105.474465804,1.516991236,-0.199139445,1.84
25,2034433240.98,35.17751569,126.83703981,33.268227942,105.392207897,1.447988255,-0.005846097,1.84
26,2034443240.73,35.17747371,126.83722307,34.287994269,105.190433120,1.439480200,-0.193320906,1.84
27,2034453250.03,35.17743124,126.83741211,35.183556648,105.073444865,0.243006826,0.368918876,1.83
28,2034463240.62,35.17738674,126.83760606,35.991946392,105.392972243,0.660339159,0.137228159,1.84
29,2034473240.98,35.17734106,126.83780491,36.894282520,105.591410563,0.400822660,-0.026645156,1.84
30,2034483240.71,35.17729386,126.83800699,37.575454052,105.498899358,0.796949113,0.096279839,1.84
