num,A,Lat,Lng,B,C,D,E,F
1,0925548240.24,34.58417169,127.72963568,17.988932500,312.916602248,1.600145209,-1.369773583,5.46
2,0925558240.79,34.58422596,127.72956576,16.054094506,313.780644202,1.206148679,-1.428026032,5.48
3,0925568240.43,34.58427620,127.72950423,14.789317351,315.396231873,1.239184678,-1.690738980,5.50
4,0925578240.56,34.58432448,127.72945035,13.445697569,318.064992909,0.871278748,-2.199203773,5.55
5,0925588240.35,34.58437007,127.72940414,12.101276023,320.295228758,0.946347547,-2.458341802,5.59
6,0925598240.68,34.58441181,127.72936498,11.075249446,322.316820181,1.017284114,-2.350624796,5.63
7,0926008240.47,34.58445455,127.72932779,11.414720157,324.942555484,0.406991838,-2.732582272,5.67
8,0926018240.66,34.58450061,127.72929316,11.795506292,329.595411465,0.305877066,-2.714935181,5.75
9,0926028240.52,34.58455147,127.72926302,12.858433492,336.032088939,-0.297972016,-2.747127537,5.86
10,0926038240.60,34.58461223,127.72923907,14.624761949,344.702283595,-0.674958620,-1.837847286,6.02
11,0926048240.37,34.58468357,127.72922603,16.374205158,354.931615205,-1.225738608,-2.446418211,6.19
12,0926058240.73,34.58476310,127.72922657,17.892270314,2.539417063,-1.218750355,-2.036392165,0.04
13,0926068240.66,34.58484857,127.72923403,19.136680801,4.741098790,-1.149719875,-2.181381479,0.08
14,0926078240.52,34.58494032,127.72924563,20.851325586,5.802314353,-0.985372859,-2.156419956,0.10
15,0926088240.59,34.58503857,127.72925783,21.760822905,5.536129054,-1.173536484,-2.463638400,0.10
16,0926098240.68,34.58513997,127.72926955,22.145747627,5.253789879,-1.027501226,-2.848194048,0.09
17,0926108240.40,34.58524270,127.72928071,22.628823130,4.791539491,-0.667070189,-2.799614295,0.08
18,0926118240.83,34.58534970,127.72928917,23.766542425,3.197257884,-0.649983687,-2.973217424,0.06
19,0926128240.51,34.58546131,127.72929530,24.591564375,2.361457289,-0.846393864,-2.931851265,0.04
20,0926138240.77,34.58557774,127.72930103,25.655508379,2.406650728,-0.537607864,-3.131990638,0.04
21,0926148240.48,34.58569972,127.72930827,26.958552399,3.000438478,-0.108948043,-3.110774106,0.05
22,0926158240.80,34.58582815,127.72931696,28.480512368,2.769437143,1.003031611,-3.009734526,0.05
23,0926168240.42,34.58596322,127.72932405,29.867516404,2.322792212,0.901109004,-2.828509235,0.04
24,0926178240.84,34.58610512,127.72933298,31.081852852,3.244886107,1.649267609,-2.709852966,0.06
25,0926188240.52,34.58624942,127.72934396,31.582613513,3.495533832,1.500693038,-2.767095640,0.06
26,0926198240.54,34.58639584,127.72935485,31.647058679,3.274965707,1.488375620,-3.166992955,0.06
27,0926208240.60,34.58654260,127.72936538,31.788551076,2.997471718,1.916277239,-3.279553284,0.05
28,0926218240.73,34.58668984,127.72937516,31.841732612,3.103976893,1.619736005,-3.175029894,0.05
29,0926228240.50,34.58683729,127.72938648,31.933762177,3.868495522,1.486951936,-3.046749556,0.07
30,0926238240.54,34.58698509,127.72939942,31.934281238,3.970540427,1.683425906,-3.007287870,0.07
31,0926248240.64,34.58713268,127.72941208,31.937985111,3.835128034,1.544488239,-2.993047046,0.07
32,0926258240.57,34.58728040,127.72942456,31.890264841,3.830615749,1.630525435,-3.021720273,0.07
33,0926268240.52,34.58742777,127.72943730,31.845180662,3.978163399,1.878587247,-3.037961953,0.07
34,0926278240.61,34.58757550,127.72945097,31.929161069,4.468092322,1.763512843,-3.095240657,0.08
35,0926288240.51,34.58772287,127.72946812,31.848747354,5.762341853,2.204016633,-3.201329060,0.10
36,0926298240.86,34.58787176,127.72949037,32.338618852,7.606344889,2.752317387,-2.939048367,0.13
37,0926308240.55,34.58802020,127.72951946,32.700063466,9.929819500,2.741250539,-2.932035409,0.17
38,0926318240.97,34.58816911,127.72955699,32.283453760,12.698405755,2.761909579,-3.009662943,0.22
39,0926328240.48,34.58831193,127.72960159,31.610802249,15.367562185,2.590608891,-2.466030254,0.27
40,0926338240.95,34.58845296,127.72965374,31.614572858,17.579130170,2.283635631,-2.459938076,0.31
41,0926348240.44,34.58859160,127.72971137,31.980385002,19.512628993,2.400893497,-2.211278113,0.34
42,0926358240.86,34.58873067,127.72977575,32.034649151,21.701514908,2.186756288,-1.788382899,0.38
43,0926368240.54,34.58886725,127.72984674,32.424757071,24.068760642,2.205619275,-1.590276269,0.42
44,0926378240.58,34.58900397,127.72992692,33.110600154,26.879566403,2.149013330,-1.422114352,0.47
45,0926388240.56,34.58914050,127.73001675,33.779629360,29.157022596,2.887739550,-0.919242484,0.51
46,0926398240.52,34.58927616,127.73011432,34.202367696,31.527193987,2.565904962,-1.021759229,0.55
47,0926408240.79,34.58940972,127.73022080,34.581886766,34.103939056,2.554999124,-0.573798215,0.60
48,0926418240.55,34.58953906,127.73033424,34.812635457,36.750662773,2.711117048,-0.388085140,0.64
49,0926428240.65,34.58966648,127.73045703,35.215660588,39.429835568,2.674261646,0.049212175,0.69
50,0926438240.45,34.58978860,127.73058632,35.322053320,42.081352863,2.802610388,0.258100269,0.73
51,0926448240.92,34.58990764,127.73072470,35.501800533,44.748398293,2.508226169,0.461504746,0.78
52,0926458240.53,34.59002075,127.73086905,35.755654867,47.368023570,2.354133226,0.930785765,0.83
53,0926468240.93,34.59013061,127.73102138,36.012712550,49.484445952,1.680744589,1.077053577,0.86
20210908,92554
