num,A,Lat,Lng,B,C,D,E,F
1,2135193320.35,35.14067765,126.91770018,26.559223727,144.935479685,-2.662623725,-0.116239206,2.53
2,2135203320.87,35.14057669,126.91778505,26.339017540,145.249548162,-2.499463796,-0.406265978,2.54
3,2135213320.35,35.14047656,126.91786920,26.511944659,145.036405752,-2.119086009,0.307127973,2.53
4,2135223320.71,35.14037545,126.91795367,26.697123478,145.389359648,-1.474461017,0.312524066,2.54
5,2135233320.40,35.14027304,126.91803886,27.166341898,145.370387288,-1.650082962,0.411382680,2.54
6,2135243320.77,35.14016766,126.91812684,28.059859546,145.720926374,-1.997212011,0.440317360,2.54
7,2135253320.42,35.14005903,126.91821555,28.668125214,145.960853718,-1.499731394,0.894465264,2.55
8,2135263320.68,35.13994840,126.91830710,28.951276849,145.769811966,-2.035961621,0.624530593,2.54
9,2135273320.73,35.13983960,126.91839840,28.046380637,145.240576572,-1.974505013,0.297120605,2.53
10,2135283320.36,35.13973404,126.91848750,27.284617426,145.313770035,-2.105416973,0.671124803,2.54
11,2135293320.75,35.13963093,126.91857331,26.392430800,145.617665989,-1.367685357,0.429660642,2.54
12,2135303320.21,35.13953097,126.91865614,25.717664113,145.855602600,-2.042553078,0.427516937,2.55
13,2135313330.01,35.13943513,126.91873661,24.333040344,145.282340042,-2.475777928,0.726747733,2.54
14,2135323320.31,35.13934800,126.91881006,21.463829018,144.771428597,-2.089477800,-0.295209123,2.53
15,2135333320.97,35.13927273,126.91887445,18.324155251,145.072480602,-2.143795595,0.470481610,2.53
16,2135343320.42,35.13921025,126.91892582,14.500399501,146.268951767,-2.094917941,0.885240832,2.55
17,2135353330.00,35.13915847,126.91896764,12.538289471,147.138188599,-2.425825121,0.806877951,2.57
18,2135363320.39,35.13911224,126.91900289,11.423224420,147.807074975,-1.570255784,0.606039327,2.58
19,2135373330.06,35.13907243,126.91903569,9.920623583,145.291967536,-0.878413925,0.981509820,2.54
20,2135383320.43,35.13903926,126.91906904,8.586488719,137.589830679,0.156101184,1.248263135,2.40
21,2135393320.80,35.13901777,126.91910753,7.841309516,119.483479973,0.853201431,0.690548020,2.09
22,2135403320.47,35.13901105,126.91915047,7.559616814,95.783797439,1.284832998,-0.091636032,1.67
23,2135413320.87,35.13901897,126.91919260,7.978805142,73.414653796,1.163005069,0.010902158,1.28
24,2135423320.27,35.13903558,126.91923654,9.259725102,63.638469565,1.259281963,0.182412812,1.11
25,2135433320.89,35.13905782,126.91928467,10.217266177,59.609338466,1.130294405,0.204880675,1.04
26,2135443320.37,35.13908346,126.91933621,10.773695234,58.332598004,1.226445844,-0.113987650,1.02
27,2135453320.87,35.13911005,126.91938693,10.578522632,56.675476802,1.259794179,-0.726908930,0.99
28,2135463320.46,35.13913751,126.91943505,10.227911568,54.809518016,1.097734617,0.281042609,0.96
29,2135473320.88,35.13916310,126.91947868,8.460338290,54.329599616,1.027834853,-0.082255551,0.95
30,2135483320.44,35.13918279,126.91951083,6.627338729,53.440777211,0.715959128,0.076026700,0.93
31,2135493320.80,35.13920419,126.91953763,6.622259807,44.691807483,1.056254202,-0.289055041,0.78
32,2135503320.78,35.13923040,126.91955369,6.511940283,26.614331998,0.284677173,-0.058995839,0.46
33,2135513320.70,35.13926152,126.91955842,7.588662927,5.936944191,-0.057722211,0.125131963,0.10
34,2135523320.53,35.13929941,126.91955021,9.367931768,347.354757090,0.432595409,0.191404757,6.06
35,2135533320.93,35.13934331,126.91952628,11.532864993,333.105134391,0.233923655,0.233060288,5.81
36,2135543320.57,35.13939074,126.91948989,12.242784177,325.763935146,0.227725914,-0.062116829,5.69
37,2135553320.59,35.13943721,126.91945083,12.299663098,324.506961285,1.198013924,-0.037212477,5.66
38,2135563320.58,35.13948520,126.91941042,12.828001670,325.695753255,1.521561590,-0.421303808,5.68
39,2135573320.66,35.13953395,126.91937212,12.453905864,327.908438266,1.797804785,-0.355444577,5.72
40,2135583320.54,35.13958323,126.91933739,12.279389120,330.503707429,2.975012359,-1.070395414,5.77
41,2135593320.70,35.13963319,126.91930733,11.999804177,334.736528822,2.314743164,-0.937774673,5.84
42,2136003320.40,35.13968304,126.91927988,11.454853790,334.615188509,2.526627964,-0.815171496,5.84
43,2136013330.04,35.13972712,126.91924872,10.584838495,328.318886350,2.007963773,-0.493446431,5.73
44,2136023320.37,35.13976711,126.91921695,10.014195502,326.165250494,1.879047688,-0.636248866,5.69
45,2136033320.94,35.13980318,126.91918629,8.677994588,325.246977864,1.564250587,-0.407146037,5.68
46,2136043320.83,35.13983348,126.91916069,7.160464251,325.176709126,1.476360724,-0.617969315,5.68
47,2136053320.67,35.13985653,126.91914095,4.629985828,324.784739488,1.769559802,-0.720891236,5.67
20210908,213519
