num,A,Lat,Lng,B,C,D,E,F
1,2105323280.98,35.13598765,126.91829856,5.779631483,227.330606754,1.818567796,0.767982806,3.97
2,2105333280.63,35.13596719,126.91827126,7.430840954,227.391451572,1.958862399,1.002317844,3.97
3,2105343280.74,35.13594219,126.91823831,8.614267766,227.174048171,1.904334908,0.944509166,3.96
4,2105353290.07,35.13591304,126.91820071,9.291785478,226.499570105,1.690566867,0.656725736,3.95
5,2105363280.78,35.13588223,126.91816272,9.893180999,224.963964118,1.717147925,0.472057605,3.93
6,2105373280.82,35.13584699,126.91812225,10.961727963,222.886519552,1.465882246,0.822564876,3.89
7,2105383280.80,35.13580628,126.91807870,12.438956900,220.402092882,1.046998191,0.606238126,3.85
8,2105393280.75,35.13575902,126.91803263,13.529450887,217.682593067,1.240139210,0.535286852,3.80
9,2105403280.85,35.13570674,126.91798507,14.555445023,216.427779372,1.338448417,0.755106064,3.78
10,2105413280.90,35.13565110,126.91793572,15.126646935,216.155839358,0.209759095,0.371314512,3.77
11,2105423280.58,35.13559585,126.91788467,14.869549395,217.995224584,0.103764356,0.347339688,3.80
12,2105433290.05,35.13554152,126.91783001,15.686847528,220.895012733,-0.722494749,1.248449191,3.86
13,2105443280.49,35.13548744,126.91776833,16.719594095,223.804282568,-0.775624518,0.177093808,3.91
14,2105453290.13,35.13543192,126.91769875,17.609799019,226.287505820,-1.016033379,0.077961114,3.95
15,2105463280.57,35.13537499,126.91762243,18.875989689,227.286464341,-0.697450075,0.266293373,3.97
16,2105473290.02,35.13531520,126.91754108,19.739655751,228.299334981,-1.346569547,0.276557563,3.98
17,2105483280.58,35.13525425,126.91745473,20.521189635,229.254281955,-1.362871937,0.453531237,4.00
18,2105493290.10,35.13519399,126.91736626,20.264322892,230.452292218,-1.483079376,0.496900625,4.02
19,2105503280.69,35.13513588,126.91727565,20.521391699,233.032566869,-1.388282807,0.293398517,4.07
20,2105513280.94,35.13508384,126.91718026,20.000309788,238.388349098,-0.300371628,0.287755294,4.16
21,2105523280.66,35.13504153,126.91708194,19.582406137,244.281560249,-0.693442841,0.655260334,4.26
22,2105533280.84,35.13500692,126.91698182,19.253145176,247.516292772,0.302805003,1.581610131,4.32
23,2105543280.65,35.13497353,126.91688179,19.116695088,247.247408904,0.502849851,0.960029047,4.32
24,2105553280.95,35.13493911,126.91678277,19.074875433,245.555317366,1.601323796,0.680683594,4.29
25,2105563280.53,35.13490087,126.91668518,19.170860986,243.687142536,1.490631000,0.151316631,4.25
26,2105573290.09,35.13485991,126.91658818,19.469677150,242.544624038,1.564371278,-0.229156011,4.23
27,2105583280.59,35.13481754,126.91649027,19.785618628,241.897731324,1.473251172,-0.436706557,4.22
28,2105593290.04,35.13477385,126.91639267,19.824487048,240.691116738,1.645427657,-0.463598364,4.20
29,2106003280.62,35.13472827,126.91629575,19.755323987,240.012047603,1.733293274,-0.623630609,4.19
30,2106013290.00,35.13468155,126.91620074,19.559218928,238.562883497,0.811943089,-0.674891158,4.16
31,2106023280.63,35.13463290,126.91610657,19.855958846,237.321906100,1.213173294,-0.819086837,4.14
32,2106033280.94,35.13458378,126.91601279,19.416845980,238.266624252,0.066907177,-1.200671216,4.16
33,2106043280.45,35.13453943,126.91591827,19.236896704,241.834173762,-0.067623278,-1.038389546,4.22
34,2106053290.06,35.13450224,126.91581839,19.409199095,248.144442167,-0.185486593,-1.252345413,4.33
35,2106063280.49,35.13447458,126.91571274,19.697426409,254.353864881,-0.267374047,-1.237180544,4.44
36,2106073290.11,35.13445394,126.91560100,20.738003386,257.994358735,-0.064930980,-0.977265224,4.50
37,2106083280.58,35.13443563,126.91548265,21.700971432,258.862128195,0.047913036,-0.927909897,4.52
38,2106093290.12,35.13441717,126.91535924,22.616617775,259.577216501,0.338053764,-0.888955987,4.53
39,2106103280.57,35.13439917,126.91523161,22.998828548,260.445828454,-0.621511867,-1.228292111,4.55
40,2106113290.08,35.13438238,126.91510219,23.296237684,261.373392102,-1.554061127,-1.272426977,4.56
41,2106123280.68,35.13436686,126.91497091,23.483437134,262.345937846,-3.051873585,-1.407739507,4.58
42,2106133280.95,35.13435357,126.91483857,23.656154775,263.547453898,-2.654847962,-1.180728485,4.60
43,2106143280.60,35.13434113,126.91470509,23.862772679,262.911951494,-2.585015634,-1.282603050,4.59
44,2106153290.14,35.13432698,126.91457085,24.071444582,262.424707885,-2.774948797,-1.456081069,4.58
45,2106163280.72,35.13431283,126.91443553,24.310909796,262.545682303,-3.261502390,-1.371190426,4.58
46,2106173280.90,35.13429875,126.91429865,24.553711832,262.701541446,-3.808849444,-1.422647261,4.59
47,2106183280.90,35.13428513,126.91416047,24.711669594,262.768565037,-3.360085743,-1.250505891,4.59
48,2106193280.77,35.13427185,126.91402292,24.336215887,262.757133276,-3.119718242,-1.207007792,4.59
49,2106203280.91,35.13425774,126.91388792,23.938818864,262.951203950,-4.829659110,-1.408365727,4.59
50,2106213280.78,35.13424515,126.91375498,23.422845999,262.559419258,-3.079953441,-1.054435514,4.58
51,2106223290.07,35.13423246,126.91362439,23.175869227,262.746185427,-2.266964548,-1.332598353,4.59
