num,A,Lat,Lng,B,C,D,E,F
1,1005280300.06,34.62042851,127.78816919,23.294730553,313.409058521,2.567658326,0.330203848,5.47
2,1005290290.64,34.62050472,127.78807761,22.851289086,316.299102995,0.437493027,-0.378840833,5.52
3,1005300300.01,34.62058142,127.78799257,21.840213328,318.300769208,0.128832659,0.651164033,5.56
4,1005310290.85,34.62065699,127.78791431,21.266372546,320.272669659,0.436793735,1.126777863,5.59
5,1005320290.85,34.62073340,127.78784157,20.611997552,322.481147426,-0.192538011,2.091483956,5.63
6,1005330290.64,34.62081027,127.78777880,19.892157809,328.492129196,0.974717203,2.493114718,5.73
7,1005340300.05,34.62089005,127.78773067,19.034347870,337.554787283,1.834529349,3.123198606,5.89
8,1005350290.85,34.62097307,127.78770209,18.396330722,347.457784048,1.377910334,3.262469051,6.06
9,1005360290.85,34.62105696,127.78768798,17.826722143,355.527478487,-0.584153815,2.080530469,6.21
10,1005370290.87,34.62113523,127.78768582,15.894809430,0.443030139,-0.753217288,3.054890893,0.01
11,1005380290.64,34.62120512,127.78768953,14.960243304,2.906981215,-0.467714177,4.867652922,0.05
12,1005390300.01,34.62127151,127.78769474,14.238014025,3.072340195,-0.399099968,3.104385582,0.05
13,1005400290.63,34.62133939,127.78770035,15.282469131,4.697763995,-1.003907575,3.780222140,0.08
14,1005410300.24,34.62141125,127.78771060,16.151379566,8.036273013,-1.003135086,4.096318327,0.14
15,1005420290.62,34.62148560,127.78772737,16.720799059,11.639253910,1.328896434,4.172865581,0.20
16,1005430300.04,34.62155865,127.78774873,15.517336018,14.349177246,2.677594522,3.444552744,0.25
17,1005440290.82,34.62162325,127.78777183,13.792963469,18.073025664,3.197225991,3.329144734,0.32
18,1005450290.66,34.62167969,127.78780278,13.397516633,27.370712824,3.443246953,2.949348145,0.48
19,1005460290.93,34.62173155,127.78784787,14.635751218,40.317968616,3.090318828,2.105144140,0.70
20,1005470290.73,34.62177838,127.78791451,16.829451561,53.822640713,2.417182231,1.503358396,0.94
21,1005480300.15,34.62182046,127.78800235,19.251408174,62.541253996,2.809383636,2.034241560,1.09
22,1005490290.78,34.62185866,127.78810643,21.175099328,67.874703463,1.853412811,2.351092895,1.18
23,1005500300.11,34.62189349,127.78821942,21.885799885,69.417961020,0.592054970,3.630232639,1.21
20210908,100527
