num,A,Lat,Lng,B,C,D,E,F
1,0906237210.76,34.61564834,127.73723663,29.522837469,116.993936544,1.789332874,0.112747563,2.04
2,0906247220.35,34.61558499,127.73738268,29.179886267,117.536481175,1.051056144,-0.213681586,2.05
3,0906257210.75,34.61552226,127.73752633,28.713574590,117.316891790,1.668916421,-0.408331059,2.05
4,0906267220.28,34.61546052,127.73766725,28.120356138,117.732436824,2.510291497,-0.861617506,2.05
5,0906277210.66,34.61539981,127.73780173,26.646520565,118.843365520,0.961406281,-1.902814940,2.07
6,0906287220.16,34.61534054,127.73792503,24.565475985,120.195113392,2.200160676,-1.928467494,2.10
7,0906297210.76,34.61528139,127.73804036,24.028620173,122.215596539,3.153359406,-2.297973579,2.13
8,0906307220.38,34.61521937,127.73815167,23.962232235,124.512394976,3.442071493,-2.233068792,2.17
9,0906317210.71,34.61515400,127.73825994,23.850318916,126.446887723,3.972272181,-2.499091061,2.21
10,0906327220.19,34.61508617,127.73836570,23.745425900,128.812756236,3.593684077,-2.234777653,2.25
11,0906337210.90,34.61501392,127.73846744,23.720800150,131.577316008,3.513257582,-2.461560194,2.30
12,0906347220.09,34.61493776,127.73856492,23.966748068,133.978662270,3.537284664,-2.471025086,2.34
13,0906357210.75,34.61485822,127.73865972,24.223290398,136.024333762,3.158152209,-2.386306505,2.37
14,0906367220.25,34.61477445,127.73875380,24.701746255,137.231383034,3.159583473,-2.568256782,2.40
15,0906377210.69,34.61468723,127.73884724,25.308908917,138.886702542,3.188706198,-2.522328938,2.42
16,0906387220.30,34.61459575,127.73893864,25.622292165,140.887033074,3.125128160,-2.616311057,2.46
17,0906397210.88,34.61450086,127.73902851,26.173392501,142.230181953,2.677454043,-2.686677968,2.48
18,0906407210.87,34.61440184,127.73911557,26.381309912,144.700628577,2.111755999,-2.859662695,2.53
19,0906417210.92,34.61429916,127.73919744,26.524657953,147.204948826,1.487209690,-2.966615875,2.57
20,0906427220.36,34.61419432,127.73927703,26.713798322,147.873490619,1.175224906,-2.786360040,2.58
21,0906437210.75,34.61408817,127.73935603,26.871945171,148.236792062,1.052526289,-2.872170025,2.59
22,0906447220.31,34.61398058,127.73943576,27.220908215,148.123192979,1.083803515,-2.846291864,2.59
23,0906457210.77,34.61387412,127.73951619,26.799819753,147.526844678,0.566882717,-2.649506072,2.57
24,0906467220.12,34.61376941,127.73959591,26.427561980,147.615769700,0.947222901,-2.889331041,2.58
25,0906477210.72,34.61366502,127.73967338,26.441352325,148.496730659,1.424055538,-3.196069025,2.59
26,0906487220.02,34.61355920,127.73974840,26.574608332,150.001840876,1.661011037,-2.889768971,2.62
27,0906497210.83,34.61345096,127.73981980,26.635796388,151.999381470,1.603333386,-2.987532422,2.65
28,0906507220.09,34.61334037,127.73988617,26.405431431,154.382170526,1.549035428,-3.120542451,2.69
29,0906517210.92,34.61323203,127.73994537,24.811394242,155.633037212,1.930357361,-3.209368412,2.72
30,0906527220.07,34.61312928,127.74000060,23.373998625,155.372766498,2.528944844,-3.187575872,2.71
31,0906537210.89,34.61303675,127.74005114,20.375974827,155.021004392,2.880647156,-3.263370742,2.71
32,0906547220.01,34.61295337,127.74009715,19.368821689,155.644048553,2.593009349,-2.978735902,2.72
33,0906557220.05,34.61287328,127.74013913,18.366709007,156.786657863,2.780076535,-3.065581665,2.74
34,0906567210.78,34.61279947,127.74017642,16.156894592,157.013505402,2.933732564,-3.016779329,2.74
35,0906577220.30,34.61273433,127.74021085,14.669586598,155.097280390,3.127882657,-2.832135081,2.71
36,0906587220.02,34.61267924,127.74024997,12.671555674,145.122540238,3.675726822,-2.437936178,2.53
37,0906597210.97,34.61264191,127.74030096,11.787794525,123.866413650,4.792572543,-0.919172177,2.16
38,0907007210.98,34.61262772,127.74036231,11.024006975,98.647730160,4.268980823,1.192124631,1.72
39,0907017220.08,34.61263753,127.74041958,10.200069492,70.509065412,3.386161611,2.034775490,1.23
40,0907027210.88,34.61266790,127.74046358,10.689628626,42.579480513,3.052633140,2.149745886,0.74
41,0907037220.36,34.61271174,127.74048741,10.316648801,16.299732584,2.790250016,2.087670404,0.28
42,0907047210.88,34.61275878,127.74048552,10.333581322,351.890366017,2.088358003,2.139103366,6.14
43,0907057220.33,34.61280234,127.74046057,10.822987518,328.305013592,0.937054468,2.560592729,5.73
44,0907067210.88,34.61283275,127.74041128,11.203142438,299.125429703,-0.691485077,1.337916301,5.22
45,0907077220.26,34.61283921,127.74034962,10.930597263,270.535020559,-1.717477762,-0.806538588,4.72
46,0907087210.75,34.61282222,127.74029090,11.042195438,243.388209348,-0.889194105,-2.196997323,4.25
47,0907097220.33,34.61278281,127.74024813,11.663731464,213.109683765,0.563059471,-4.514432837,3.72
48,0907107210.94,34.61272868,127.74023376,12.267814981,183.689740954,1.889840449,-3.109425377,3.21
49,0907117220.05,34.61266951,127.74024130,13.591177469,170.375305697,2.489212134,-2.799970948,2.97
50,0907127220.10,34.61260394,127.74025984,15.039131349,165.810002981,2.872049087,-2.719710279,2.89
51,0907137210.83,34.61253387,127.74028305,16.344715062,165.547658369,2.626379139,-2.856003136,2.89
52,0907147220.36,34.61245741,127.74030699,17.913553680,165.581982789,2.646947040,-2.521992521,2.89
53,0907157210.91,34.61237424,127.74033155,19.020954235,166.745754261,2.534343927,-3.003585474,2.91
54,0907167220.39,34.61228597,127.74035530,20.205871031,167.319261363,2.859120159,-2.898899965,2.92
55,0907177210.91,34.61219273,127.74037963,20.853114493,167.916000538,2.699454769,-2.786936479,2.93
56,0907187220.43,34.61209676,127.74040275,21.483931520,169.010599274,2.831253280,-2.822516704,2.95
