num,A,Lat,Lng,B,C,D,E,F
1,1652339800.64,35.02132508,127.03936241,45.826893349,265.656183105,2.454987816,-1.481361264,4.64
2,1652349810.19,35.02131360,127.03910340,46.278447002,267.599633870,2.388025601,-1.665363932,4.67
3,1652359800.82,35.02130906,127.03884176,46.761837648,269.828906507,2.156541453,-1.776719767,4.71
4,1652369810.05,35.02131337,127.03857639,47.446620364,271.846339678,2.203894713,-1.784475355,4.74
5,1652379800.82,35.02132466,127.03830743,48.193215862,273.751238804,2.360002909,-1.807887070,4.78
6,1652389800.99,35.02134449,127.03803508,48.893855900,275.811503825,2.356441506,-1.692820270,4.81
7,1652399810.04,35.02137207,127.03775987,49.712708436,277.690433207,2.242756260,-1.677867991,4.85
8,1652409800.91,35.02140781,127.03748053,50.589947951,279.441602293,2.316297494,-1.771206392,4.88
9,1652419810.20,35.02145087,127.03719825,51.321071716,281.191994569,2.207053986,-1.738096688,4.91
10,1652429800.90,35.02150319,127.03691381,52.078574917,283.564840778,2.128471504,-1.806307630,4.95
11,1652439800.94,35.02156602,127.03662870,52.545348188,285.976566570,2.162354985,-1.897342508,4.99
12,1652449800.97,35.02163861,127.03634596,52.456203120,288.134843462,2.250247819,-1.939368630,5.03
13,1652459800.89,35.02171868,127.03606802,52.202029935,289.754848650,2.269724190,-1.917535186,5.06
14,1652469810.02,35.02180518,127.03579443,51.853005715,291.669440073,2.221354210,-1.889438837,5.09
15,1652479800.89,35.02189866,127.03552554,51.622409034,293.751506458,2.230055481,-1.858559514,5.13
16,1652489810.12,35.02199994,127.03526334,51.237165461,296.127014418,2.026282799,-1.861888990,5.17
17,1652499800.83,35.02210882,127.03500757,50.891188872,298.032237364,2.040024934,-1.885588746,5.20
18,1652509810.29,35.02222391,127.03475807,50.647975295,299.936506170,2.179636864,-1.832673611,5.23
19,1652519800.83,35.02234534,127.03451384,50.555489698,301.769528322,2.100056754,-1.795414375,5.27
20,1652529810.10,35.02247245,127.03427459,50.454016925,303.348294152,1.182909806,-1.811091720,5.29
21,1652539800.87,35.02260384,127.03404000,50.154566765,304.618436844,1.179241313,-1.900690168,5.32
22,1652549810.31,35.02273734,127.03381014,49.586680358,305.080213961,1.438785448,-1.991849271,5.32
23,1652559800.81,35.02287029,127.03358486,48.331986895,305.557593898,1.387622686,-1.954400655,5.33
24,1652569810.31,35.02299995,127.03336956,46.363105896,306.120729832,1.627127787,-1.800440034,5.34
25,1652579800.69,35.02312704,127.03316614,44.595880204,307.768361256,2.297964248,-1.427820592,5.37
26,1652589810.24,35.02325611,127.03297234,44.223420368,309.774181133,2.714930917,-0.998244073,5.41
27,1652599800.94,35.02338925,127.03278614,43.262385825,311.764906337,1.999083361,-1.123446914,5.44
