num,A,Lat,Lng,B,C,D,E,F
1,1308207500.14,34.74168939,127.75242047,14.237503305,136.734411659,1.194102624,0.139154850,2.39
2,1308217500.16,34.74163911,127.75247651,15.233154602,137.409771562,0.681742007,0.758578265,2.40
3,1308227500.25,34.74158508,127.75253693,16.223195402,137.012746991,0.283094087,-0.082150366,2.39
4,1308237490.91,34.74152830,127.75260153,17.198296506,136.633726853,0.023077670,0.096251421,2.38
5,1308247500.30,34.74147097,127.75267165,17.932467902,132.227539677,0.671443626,-0.092605964,2.31
6,1308257490.86,34.74141784,127.75275129,18.131361062,126.794819964,0.547904203,-0.230876092,2.21
7,1308267500.23,34.74137269,127.75283395,17.129481957,120.943469137,0.604303070,-0.253398785,2.11
8,1308277490.99,34.74133804,127.75291705,15.997036695,114.686909950,0.380617583,-0.306120222,2.00
9,1308287500.35,34.74131227,127.75299790,14.909875822,109.662235775,-0.059132518,-0.200057589,1.91
10,1308297490.94,34.74129288,127.75307453,13.676981080,106.413075377,-0.105538280,-0.263524009,1.86
11,1308307500.31,34.74127703,127.75314593,12.816850195,104.991093777,-0.305262807,0.027396436,1.83
12,1308317490.98,34.74126196,127.75321270,12.177032090,105.544283198,-0.521260803,-0.087871836,1.84
13,1308327500.21,34.74124491,127.75327696,12.327408777,108.357075793,-0.377367627,0.226333454,1.89
14,1308337490.96,34.74122459,127.75334296,13.011336895,110.417439263,0.107602748,0.292412473,1.93
15,1308347500.25,34.74120221,127.75341288,13.754012554,110.531725198,0.823053615,0.003689480,1.93
16,1308357490.97,34.74118052,127.75348633,13.688477360,109.011876278,0.702919064,-0.474980334,1.90
17,1308367500.40,34.74116054,127.75355801,13.272525750,108.052158891,0.863105243,0.063144112,1.89
18,1308377490.97,34.74114325,127.75362515,11.255206138,106.707676287,1.061003459,-0.138435611,1.86
19,1308387500.20,34.74112987,127.75368329,10.282298067,104.573058488,0.976830046,0.266999430,1.83
20,1308397500.30,34.74112087,127.75373753,9.443091841,100.819436663,0.336183104,0.095661579,1.76
21,1308407500.06,34.74111280,127.75378708,8.731628449,102.208482986,-0.198737359,0.127626927,1.78
22,1308417500.17,34.74109815,127.75383159,8.552096275,114.826385397,-0.441274524,0.011719345,2.00
23,1308427500.31,34.74107370,127.75386950,8.876301023,130.652564436,-0.846399760,0.361820447,2.28
24,1308437490.94,34.74103945,127.75390163,9.998116652,144.420252319,-1.056603872,1.079380107,2.52
25,1308447500.34,34.74099536,127.75392945,11.529863706,154.120892908,-0.748060068,1.475446636,2.69
26,1308457490.95,34.74094230,127.75395555,13.061949077,158.644224580,-0.238792665,1.497129319,2.77
27,1308467500.42,34.74088256,127.75398233,14.360411455,159.233057072,0.262225509,1.345810614,2.78
28,1308477490.95,34.74081750,127.75401204,15.684039036,159.333551939,0.185417455,1.072443557,2.78
29,1308487500.48,34.74074630,127.75404287,17.081444689,160.855674030,1.197827914,0.712435082,2.81
30,1308497490.98,34.74066707,127.75407344,18.769096433,162.837616631,1.267113510,0.538313388,2.84
31,1308507500.44,34.74057957,127.75410241,20.565013238,165.421835834,0.980998658,0.835518410,2.89
32,1308517500.00,34.74048297,127.75412875,21.912416606,168.198766087,1.128535532,0.536536150,2.94
33,1308527500.44,34.74037937,127.75415129,23.514927470,170.786973976,1.031830509,0.678397064,2.98
34,1308537490.94,34.74026830,127.75416853,24.642304469,173.650894145,0.901166878,0.626157555,3.03
35,1308547500.47,34.74015146,127.75417803,25.692018779,177.577212548,0.717963040,0.631397974,3.10
36,1308557490.97,34.74003061,127.75417681,26.360712448,182.036343499,1.054237110,0.607727660,3.18
37,1308567500.28,34.73990736,127.75416391,27.012538480,186.570462607,1.002770900,0.604857349,3.26
38,1308577500.15,34.73978162,127.75413923,27.786121458,190.610952371,0.715870476,0.707704207,3.33
39,1308587500.39,34.73965551,127.75410517,27.963427229,193.416629468,1.028709382,0.482024228,3.38
40,1308597490.90,34.73953054,127.75406295,28.031159165,196.776711628,0.842675542,0.560550895,3.43
41,1309007500.45,34.73940662,127.75401379,28.197312534,198.404500367,1.295957500,0.711517161,3.46
42,1309042500.56,34.73899759,127.75382733,26.051908063,202.497537723,1.494111998,0.603319921,3.53
43,1309052500.06,34.73888762,127.75376760,26.102251445,204.943987632,1.381746418,0.628662579,3.58
44,1309062500.52,34.73877794,127.75370105,26.773353189,207.088623862,1.344310055,0.021197811,3.61
45,1309072500.02,34.73866775,127.75362838,27.477582164,208.992887620,1.551606021,-0.141201196,3.65
46,1309082500.38,34.73855667,127.75355086,27.659168338,210.177785954,1.264545784,0.087985298,3.67
47,1309092490.95,34.73844797,127.75346990,26.868578688,211.531074234,1.339952824,-0.302004690,3.69
48,1309102500.49,34.73834271,127.75338699,26.937919713,213.259077945,1.487083542,-0.138671647,3.72
49,1309112500.00,34.73823944,127.75330012,27.374500302,215.436155772,1.390568934,-0.300384962,3.76
