num,A,Lat,Lng,B,C,D,E,F
1,1453132640.47,34.55514381,127.39311803,31.310588327,259.865741728,2.286809774,-0.093801692,4.54
2,1453142650.13,34.55512059,127.39294299,31.899337291,261.238843360,1.499037276,-0.221833955,4.56
3,1453152640.51,34.55509927,127.39276543,31.999289955,261.365523777,2.254609553,-0.105416695,4.56
4,1453162650.10,34.55507827,127.39258827,31.742046893,261.699842450,2.314671538,-0.098864389,4.57
5,1453172640.61,34.55505763,127.39241255,31.464556733,261.655570243,1.171658148,-0.259726019,4.57
6,1453182640.82,34.55503682,127.39223833,31.317250850,261.692513251,0.550319655,-0.337771978,4.57
7,1453192640.58,34.55501636,127.39206459,30.947690341,261.781098190,0.514412143,-0.333395415,4.57
8,1453202640.77,34.55499724,127.39189492,30.126216546,261.939337590,1.202091416,-0.326670203,4.57
9,1453212640.72,34.55497789,127.39172946,29.700056113,261.960407983,0.464923174,-0.074365983,4.57
10,1453222640.63,34.55495934,127.39156556,29.326480295,261.784205456,1.512983797,1.569024613,4.57
11,1453232640.81,34.55494056,127.39140230,29.223105533,261.785588165,1.483074579,2.067208572,4.57
12,1453242640.80,34.55492144,127.39124079,28.576683300,261.841423461,0.966425471,0.925172423,4.57
13,1453252640.64,34.55490398,127.39108556,27.121734143,261.956214430,1.405364461,1.721848570,4.57
14,1453262640.78,34.55488601,127.39094053,25.115069190,260.802007687,0.459551761,1.944264057,4.55
15,1453272640.61,34.55486676,127.39080710,23.280417438,259.452154264,0.109469057,2.243023032,4.53
16,1453282640.75,34.55484585,127.39068390,21.855006575,257.229727584,0.851008024,2.147178709,4.49
17,1453292640.59,34.55482324,127.39056915,20.290402014,255.901161381,2.217051133,2.143217105,4.47
18,1453302650.01,34.55480143,127.39046368,18.522462613,255.470190063,3.555469886,2.965073619,4.46
19,1453312640.62,34.55478591,127.39036995,15.750844076,260.147265366,4.442845851,3.345198620,4.54
20,1453322640.71,34.55477968,127.39029110,12.961333683,265.721463945,4.539224132,2.819262266,4.64
21,1453332640.79,34.55477876,127.39022262,11.611438821,270.614889817,3.294452754,2.334712809,4.72
22,1453342640.70,34.55478175,127.39016022,10.836153137,274.013107842,2.194985774,1.468337625,4.78
23,1453352640.68,34.55478758,127.39010244,9.889688458,278.058628491,1.875647173,0.836353889,4.85
24,1453362640.80,34.55479606,127.39005613,6.654599178,284.110990333,1.864619350,-0.223479417,4.96
25,1453372640.57,34.55480372,127.39003058,2.955161617,288.562253913,2.791562815,-0.878829332,5.04
26,1454227650.05,34.55480852,127.39000888,1.438098667,282.431836795,3.511804005,-0.233302131,4.93
27,1454237640.84,34.55480799,127.38999956,1.778330475,275.044477859,3.698421208,0.032817952,4.80
28,1454247640.91,34.55480581,127.38998963,1.869790926,266.076904701,3.262836963,0.585422974,4.64
29,1454257650.02,34.55480180,127.38997659,3.649396578,256.840149050,2.759166489,1.540334266,4.48
30,1454267640.65,34.55479464,127.38995132,5.720345416,252.444575328,2.430802746,1.281433533,4.41
31,1454277650.07,34.55478637,127.38991727,6.887419944,254.148835648,1.613497643,1.167413641,4.44
32,1454287640.69,34.55478084,127.38987554,8.231947620,261.698852783,1.314001452,0.746999635,4.57
33,1454297640.94,34.55478087,127.38982473,9.966032176,271.503251060,1.248185404,0.668595794,4.74
34,1454307650.03,34.55478492,127.38976417,11.660950778,274.273775690,1.545367783,0.299969073,4.79
35,1454317640.77,34.55478850,127.38969551,12.893134592,272.920917330,1.811959028,0.544949046,4.76
36,1454327650.05,34.55478962,127.38962053,13.974988063,270.009290057,1.450226817,0.469717265,4.71
37,1454337640.95,34.55478712,127.38953860,15.285410169,266.810744466,1.180051929,0.641441804,4.66
38,1454347640.93,34.55478037,127.38944965,16.545743788,263.143917220,1.638468538,0.751971346,4.59
39,1454357640.92,34.55476798,127.38935500,17.522098055,259.422274619,2.032621140,0.859390483,4.53
40,1454367640.68,34.55475023,127.38925604,18.606087092,256.269298311,2.393954307,0.905140444,4.47
41,1454377640.93,34.55472679,127.38915202,19.910332369,253.635380716,1.997675829,1.181010286,4.43
42,1454387640.81,34.55469769,127.38904066,21.807466123,251.975645225,1.290965563,1.429539030,4.40
43,1454397650.10,34.55466508,127.38891900,23.550151339,251.943296093,0.908411898,1.427192604,4.40
44,1454407640.78,34.55463025,127.38878866,25.242630353,252.077940837,0.600938264,1.818103743,4.40
45,1454417650.03,34.55459471,127.38864926,26.632606015,252.858987498,1.037647647,1.700376698,4.41
