num,A,Lat,Lng,B,C,D,E,F
1,0948170270.32,34.59354150,127.76501883,8.939264083,17.262057067,0.010218075,-1.025508151,0.30
2,0948180270.64,34.59358153,127.76504520,10.943352267,30.906143584,-0.176115668,-0.521453087,0.54
3,0948190270.41,34.59362472,127.76508562,12.677730649,39.809805281,-0.366072381,-0.588944571,0.69
4,0948200270.68,34.59366905,127.76513879,14.157309265,45.614998109,1.008354515,0.115992021,0.80
5,0948210270.34,34.59371412,127.76519861,14.390693119,47.687357985,0.633795561,1.297773758,0.83
6,0948220270.87,34.59375809,127.76525841,13.950062926,48.444544746,0.458605130,1.200883820,0.85
7,0948230270.40,34.59379977,127.76531590,13.057736339,48.573752598,0.563747373,2.170009913,0.85
8,0948240270.73,34.59384074,127.76537293,13.709741261,48.535451325,0.719844608,2.424363799,0.85
9,0948250270.27,34.59388502,127.76543384,15.170869102,48.408602964,1.233284881,1.711862443,0.84
10,0948260270.92,34.59393394,127.76550115,16.751236441,48.584184672,1.044872433,1.559693910,0.85
11,0948270270.30,34.59398685,127.76557501,17.895334629,48.626441219,1.321585524,1.340694368,0.85
12,0948280270.75,34.59404333,127.76565171,18.747331082,47.766747187,0.460570971,1.276492341,0.83
13,0948290270.43,34.59410251,127.76573016,18.950517619,47.348438206,-0.111509422,1.002858259,0.83
14,0948300270.80,34.59415745,127.76580833,17.978768168,50.539053954,0.928727978,0.151178469,0.88
15,0948310270.54,34.59420547,127.76588794,17.835451641,55.614413229,1.435613970,-1.144155445,0.97
16,0948320270.54,34.59424487,127.76597264,17.523857302,62.828214895,1.890139377,0.008767194,1.10
17,0948330270.86,34.59427610,127.76606313,17.605579792,68.776539625,2.469335530,-0.183073281,1.20
18,0948340270.36,34.59430019,127.76615832,18.206908577,74.698614135,2.129086308,0.260819628,1.30
19,0948350270.85,34.59431554,127.76625911,18.578576845,81.863383692,2.603174556,0.076693536,1.43
20,0948360270.39,34.59431711,127.76636324,18.698739531,93.051103849,2.572784941,0.297804207,1.62
21,0948370270.92,34.59430089,127.76646805,19.438805980,105.137182267,1.684241933,0.862557832,1.83
22,0948380270.40,34.59426587,127.76657153,20.491860819,114.872665360,1.850476309,1.042882848,2.00
23,0948390270.71,34.59421556,127.76667244,21.426367624,123.505470960,1.849606019,2.146015082,2.16
20210908,94816
