num,A,Lat,Lng,B,C,D,E,F
1,1417547600.02,34.65369851,127.58021690,34.903211651,284.404036643,-1.994280176,1.463026982,4.96
2,1417557590.71,34.65373591,127.58002732,34.774528944,282.351600251,-2.091676162,1.512388685,4.93
3,1417567600.06,34.65376881,127.57983476,34.899874828,280.713581625,-1.634774273,1.730974178,4.90
4,1417577590.78,34.65379675,127.57964187,35.254538278,278.960932353,-1.601874318,1.739722318,4.87
5,1417587590.94,34.65381904,127.57944585,35.136129277,276.400489520,-1.948334317,1.607963205,4.82
6,1417597590.76,34.65383412,127.57924971,35.209224228,273.974735553,-1.847969162,1.413757891,4.78
7,1418007590.98,34.65384282,127.57904967,35.797498621,271.841507177,-2.090789951,1.252225705,4.74
8,1418017590.80,34.65384502,127.57884984,35.860156733,269.484131959,-2.216369802,1.199034435,4.70
9,1418027600.12,34.65384029,127.57864651,36.280648275,267.184876904,-2.044698092,1.061267294,4.66
10,1418037590.71,34.65382939,127.57844381,36.208569201,265.307148394,-2.172770678,0.810363458,4.63
11,1418047600.14,34.65381233,127.57824310,35.226601658,262.626303848,-2.068285775,0.672962707,4.58
12,1418057590.75,34.65378897,127.57805118,34.195523503,260.488713268,-2.287774542,0.535435187,4.55
13,1418067600.20,34.65376036,127.57786221,34.014319210,258.592482305,-2.121916181,0.455323263,4.51
14,1418077590.64,34.65372777,127.57767625,34.046456518,256.987762035,-2.119520111,0.284719039,4.49
15,1418087600.23,34.65368886,127.57749023,34.373216716,254.316300485,-2.045603128,0.878077990,4.44
16,1418097590.82,34.65364311,127.57730486,35.175893079,251.965214408,-1.865304101,0.467617813,4.40
17,1418107600.12,34.65358836,127.57711420,36.481539821,249.518600180,-1.673083968,0.250182674,4.35
18,1418117590.67,34.65352484,127.57692276,37.530228984,247.069212021,-1.789942980,0.366779098,4.31
19,1418127600.23,34.65345267,127.57672645,38.551786072,244.793783498,-1.587705308,0.219730222,4.27
20,1418137590.74,34.65337488,127.57653234,38.604159355,242.829223807,-1.748422102,0.285142725,4.24
21,1418147600.10,34.65329045,127.57633993,38.336538775,240.712335619,-1.563069659,0.217002921,4.20
22,1418157590.77,34.65320041,127.57615532,38.354691089,238.028312997,-1.963953496,0.528675594,4.15
23,1418167600.15,34.65310232,127.57597369,38.402478095,235.483117574,-1.997013787,0.792096665,4.11
24,1418177590.69,34.65299903,127.57579854,38.496098212,233.414589859,-1.914344877,0.968277890,4.07
25,1418187600.22,34.65288861,127.57562668,38.589495874,230.690402613,-2.037380603,1.332218763,4.03
26,1418197590.81,34.65277233,127.57546287,38.564506781,227.931299785,-2.116987000,1.464120783,3.98
27,1418207600.22,34.65264982,127.57530395,38.455366732,226.007514747,-2.145704315,1.753747733,3.94
28,1418217590.76,34.65252449,127.57515232,38.343501611,223.742037764,-1.948804500,2.015989531,3.91
29,1418227600.33,34.65239343,127.57500656,38.098760511,221.338611411,-1.932834001,2.418953243,3.86
30,1418237590.87,34.65225911,127.57486743,38.082621412,219.395738200,-1.952919259,2.652573520,3.83
31,1418247600.12,34.65212090,127.57473541,37.878185420,217.025797984,-2.040009813,3.110458280,3.79
32,1418257590.94,34.65197926,127.57461211,37.366958258,213.852898720,-1.643172329,2.741899331,3.73
33,1418267600.33,34.65183277,127.57450123,37.326571583,210.481973416,-2.030789080,2.681357432,3.67
34,1418277590.88,34.65168243,127.57439754,37.403385237,208.828945438,-2.009286834,2.880865494,3.64
35,1418287600.09,34.65152993,127.57429820,37.419791281,207.799463333,-1.950982736,2.990417720,3.63
36,1418297600.16,34.65137530,127.57420298,37.440331278,205.957673947,-1.574970488,3.158770567,3.59
37,1418307590.74,34.65121859,127.57411408,37.492307850,204.218110321,-1.579535502,3.038714908,3.56
38,1418317600.15,34.65105898,127.57402875,37.200869772,203.307656542,-1.817994770,2.933856553,3.55
39,1418327590.72,34.65090178,127.57394788,36.646734780,202.355906433,-0.932350345,2.944646601,3.53
40,1418337600.34,34.65074429,127.57387071,36.249378541,201.155824434,-0.525583308,3.031819148,3.51
41,1418347590.72,34.65058817,127.57379911,35.931787189,199.944358759,-0.676911807,2.827014704,3.49
42,1418357600.21,34.65043067,127.57373101,35.682500595,199.545367442,-0.947386293,2.763271480,3.48
43,1418367590.68,34.65027589,127.57366337,35.615148686,199.257189505,0.154224739,2.459466723,3.48
44,1418377600.23,34.65011852,127.57359912,35.556872935,197.965022291,0.565480488,2.175681171,3.46
45,1418387590.79,34.64996172,127.57353711,35.578247137,197.695737961,0.875047555,2.167627910,3.45
46,1418397600.09,34.64980433,127.57347592,35.643711887,197.738113878,1.413601980,1.831397120,3.45
47,1418407590.86,34.64964671,127.57341453,35.775957578,197.701317348,0.937052881,1.686566498,3.45
48,1418417600.21,34.64948832,127.57335381,35.836242838,197.273864869,-0.211828490,1.447435712,3.44
49,1418427590.82,34.64932907,127.57329541,35.854343246,196.577029992,-0.931646154,1.275328868,3.43
50,1418437600.04,34.64916947,127.57323825,35.924709418,196.269034036,-1.194684077,0.946523966,3.43
51,1418447590.86,34.64900903,127.57318203,36.193887182,195.539909686,-1.387471125,0.743799773,3.41
52,1418457600.25,34.64884651,127.57312890,36.326251516,194.674108762,-1.599259752,0.618818931,3.40
53,1418467590.78,34.64868253,127.57307919,36.601520835,193.002880618,-1.901209969,0.736085974,3.37
54,1418477600.16,34.64851563,127.57303614,36.903492150,191.312762797,-2.223803381,0.735879004,3.34
55,1418487600.22,34.64834734,127.57300044,36.467132162,188.217975554,-2.002735827,0.463860691,3.29
56,1418497590.85,34.64818095,127.57297643,35.830206897,185.911038569,-2.238486548,0.352450423,3.24
57,1418507600.25,34.64801535,127.57295892,35.956242391,184.269118069,-2.460843449,0.116452280,3.22
58,1418517590.77,34.64784841,127.57294694,36.198543904,182.709975804,-2.630443349,-0.137762221,3.19
59,1418527600.32,34.64767941,127.57294000,36.687314250,180.849888249,-2.191696565,-0.397415627,3.16
60,1418537590.92,34.64750818,127.57294045,36.988570001,178.955014687,-2.285156526,-0.712940899,3.12
61,1418547600.33,34.64733665,127.57294917,37.108272947,176.093010827,-2.045452401,-1.112399500,3.07
62,1418557590.64,34.64716500,127.57296832,37.580633542,173.677624131,-1.991195238,-1.366628700,3.03
63,1418567600.41,34.64699058,127.57299646,37.983499246,171.177580401,-1.858301118,-1.865172717,2.99
64,1418577590.76,34.64681747,127.57303290,37.869454068,169.341754334,-1.828924663,-2.228749723,2.96
65,1418587600.35,34.64664639,127.57307578,37.590006305,167.233100063,-1.931945005,-2.657368189,2.92
66,1418597590.79,34.64647760,127.57312567,37.420907263,165.252230585,-1.652165982,-2.836156808,2.88
67,1419007600.23,34.64631046,127.57318291,37.468531136,162.953315124,-1.568317994,-3.100511713,2.84
68,1419017590.78,34.64614509,127.57324940,37.606734909,160.259691076,-1.630919308,-3.091512478,2.80
69,1419027600.01,34.64598234,127.57332529,37.608295800,157.506936081,-1.580293741,-3.080399101,2.75
70,1419037600.17,34.64582382,127.57340961,36.925392828,155.338039387,-1.920453080,-3.149073455,2.71
71,1419047600.01,34.64567012,127.57349731,36.229405804,154.258087515,-1.597719521,-3.133820835,2.69
72,1419057600.17,34.64551976,127.57358711,36.186460898,152.995630631,-1.326637121,-3.081973605,2.67
73,1419067600.01,34.64537117,127.57368201,36.276588474,151.285076275,-1.212607381,-3.093054290,2.64
74,1419077600.21,34.64522373,127.57378157,36.419682546,150.375683993,-1.228380609,-3.061712710,2.62
75,1419087600.02,34.64507702,127.57388363,36.519779807,149.439454668,-0.976704622,-3.068556971,2.61
76,1419097600.24,34.64493066,127.57398901,36.705188495,148.582981359,-0.291354763,-3.160144409,2.59
