num,A,Lat,Lng,B,C,D,E,F
1,1712165830.83,35.12963264,126.92792341,18.820509453,292.847629641,-0.283299563,0.626443520,5.11
2,1712175830.53,35.12966818,126.92782385,19.505733371,292.970285167,0.327902116,-0.350878703,5.11
3,1712185830.78,35.12970341,126.92772187,19.716995019,292.578736439,-0.584169956,0.681338578,5.11
4,1712195830.76,35.12973910,126.92762044,19.516511307,293.755508331,0.027544561,0.112938239,5.13
5,1712205830.53,35.12977787,126.92751766,20.545961835,295.366895146,-0.104094360,0.501911817,5.16
6,1712215830.84,35.12982208,126.92741210,21.404885902,297.463509548,0.132491306,-0.100759868,5.19
7,1712225830.30,35.12987164,126.92730275,22.558985288,298.963321470,-0.375872080,-0.590719703,5.22
8,1712235830.86,35.12992371,126.92719358,22.395647827,300.215667302,0.092881458,-0.466755654,5.24
9,1712245830.56,35.12997716,126.92708657,22.373007486,301.221689995,1.285073670,-0.325423855,5.26
10,1712255830.82,35.13003238,126.92697855,22.989478029,302.043341284,1.063754988,-0.754964251,5.27
11,1712265830.56,35.13009155,126.92686961,23.590117204,303.896552184,1.722478227,-0.621125000,5.30
12,1712275830.69,35.13015665,126.92676151,23.908967279,307.628389873,1.860001093,-0.516380916,5.37
13,1712285830.66,35.13022862,126.92665903,23.973985265,312.194828061,2.633721179,-0.077860952,5.45
14,1712295830.69,35.13030718,126.92656427,23.728396982,317.292837908,1.644261176,-0.491986211,5.54
15,1712305830.63,35.13039183,126.92647970,23.412422136,322.621145418,2.653495342,-0.762732949,5.63
16,1712315830.93,35.13048131,126.92640694,22.889236174,328.039217514,2.133266041,-0.829711708,5.73
17,1712325830.48,35.13057298,126.92634549,22.032408743,332.495722896,2.454771151,-0.601761326,5.80
18,1712335830.78,35.13066102,126.92629490,19.665179727,335.308059619,2.795629232,-0.920652533,5.85
19,1712345830.56,35.13073746,126.92625396,16.215020187,336.374973145,2.052257033,-0.890099466,5.87
20,1712355830.80,35.13080252,126.92622064,13.690933632,337.023319735,2.146331872,-3.851345398,5.88
21,1712365830.39,35.13086220,126.92619031,14.157508547,337.588583557,1.174585873,-0.497989572,5.89
22,1712375830.87,35.13092197,126.92616108,13.681747174,337.949755074,1.084349196,-0.684706222,5.90
23,1712385830.36,35.13098030,126.92613297,13.206976653,338.248529926,0.618422984,-0.291882747,5.90
24,1712395830.89,35.13103482,126.92610643,11.953612358,338.077203772,0.470791834,-0.688476373,5.90
25,1712405830.31,35.13108405,126.92608219,11.049498445,337.890507811,0.390253441,-0.623802727,5.90
26,1712415830.92,35.13112761,126.92606095,9.570108916,337.771888935,0.742262563,-0.495774848,5.90
27,1712425830.37,35.13116692,126.92604163,8.946458643,337.682514777,0.969175639,-0.626766437,5.89
28,1712435830.78,35.13120282,126.92602424,8.419693011,338.043441497,0.857232399,-0.948397667,5.90
29,1712445830.24,35.13123560,126.92600874,6.650088906,338.348048994,1.122177684,-1.042132055,5.91
30,1712455840.06,35.13125759,126.92599858,3.975535293,338.496642531,1.034633552,-0.704409033,5.91
31,1712465830.39,35.13127513,126.92599025,3.967460182,338.645769458,0.894709778,0.141567390,5.91
32,1712475840.07,35.13129539,126.92598060,5.968521127,338.784671350,0.932068860,0.838568738,5.91
33,1712485830.59,35.13132387,126.92596723,7.011727705,338.866118502,1.078181004,-0.823459438,5.91
34,1712495830.81,35.13135896,126.92595061,9.078699700,338.917088332,0.491909986,-0.519675091,5.92
35,1712505830.40,35.13139919,126.92593140,9.576635185,338.387568120,0.379097325,-0.649231274,5.91
36,1712515830.87,35.13144404,126.92590994,10.743910386,338.111051797,0.939692161,-0.717138146,5.90
37,1712525830.37,35.13149256,126.92588629,11.982698327,337.865350487,0.951835645,-0.361456305,5.90
38,1712535830.90,35.13154556,126.92586015,12.444522905,337.893336225,1.095267277,-0.611876994,5.90
