num,A,Lat,Lng,B,C,D,E,F
1,1038197340.18,34.71653271,127.75894515,34.540869802,352.612675905,0.822588602,0.572638114,6.15
2,1038207340.43,34.71669478,127.75892255,35.594412188,353.277146931,1.450426942,0.880599642,6.17
3,1038217340.04,34.71686066,127.75890063,36.112257381,353.624245330,0.616336972,0.782590101,6.17
4,1038227340.41,34.71702754,127.75887825,36.213993392,352.993427796,0.780965982,1.192215092,6.16
5,1038237340.03,34.71719317,127.75885286,35.906182638,352.342585400,1.023346198,1.013943592,6.15
6,1038247340.50,34.71735808,127.75882609,35.895645694,352.219343548,0.588654155,1.290520340,6.15
7,1038257340.09,34.71752267,127.75879903,35.832442568,352.412749289,0.692701212,1.142738040,6.15
8,1038267340.44,34.71768642,127.75877400,35.661604671,352.899516221,0.708329105,0.984814058,6.16
9,1038277340.14,34.71785000,127.75874954,35.550351301,352.602525231,0.850325151,0.916379420,6.15
10,1038287340.13,34.71801385,127.75872364,35.735200145,352.304297398,0.714547501,0.487252809,6.15
11,1038297340.11,34.71817759,127.75869907,35.218682266,353.166041137,0.439712015,0.161915544,6.16
12,1038307340.59,34.71833805,127.75867607,34.539664838,352.975681358,0.404527784,-0.303673276,6.16
13,1038317330.95,34.71849702,127.75865296,34.290704511,352.779718613,0.488740777,-0.496623596,6.16
14,1038327340.50,34.71865362,127.75862950,33.678875858,352.784575418,-0.215506628,-0.939343742,6.16
15,1038337340.15,34.71880793,127.75860648,33.371046566,353.044394846,-1.199063260,-0.824946250,6.16
16,1038347340.30,34.71896193,127.75858450,33.349980094,352.947580212,-1.470196748,-1.575659146,6.16
17,1038357340.18,34.71911479,127.75855904,33.200575720,350.773740496,-1.597074066,-2.023510531,6.12
18,1038367340.28,34.71926631,127.75852404,33.404181214,347.252964046,-2.302232392,-2.603918557,6.06
19,1038377340.15,34.71941630,127.75847694,33.296983937,343.270995800,-3.122929829,-2.507354616,5.99
20,1038387340.25,34.71956162,127.75841520,33.030027014,338.171524119,-3.877240656,-2.596891053,5.90
21,1038397340.28,34.71970018,127.75833783,32.809919078,332.790994367,-5.073810225,-2.962947481,5.81
22,1038407340.32,34.71983132,127.75824608,32.706473873,327.747946141,-4.329435801,-3.119038636,5.72
23,1038417340.29,34.71995563,127.75814248,32.360615927,323.373419892,-3.790601967,-2.897912115,5.64
24,1038427340.33,34.72007196,127.75802869,32.086492250,318.873345621,-4.657236395,-2.321363700,5.57
25,1038437340.17,34.72017980,127.75790484,32.200618995,314.382407517,-4.688084951,-2.094375709,5.49
26,1038447340.43,34.72028005,127.75776718,33.089726476,308.579688609,-3.237736884,-2.186981728,5.39
27,1038457340.14,34.72037092,127.75761408,33.931328727,303.115421139,-2.502275920,-1.808351619,5.29
28,1038467340.49,34.72045401,127.75744906,34.792751703,299.941576010,-1.986167784,-1.834014224,5.23
