num,A,Lat,Lng,B,C,D,E,F
79,2056093270.42,35.16082290,126.92237209,10.182038601,104.786019822,1.706498795,0.434641470,1.83
80,2056103270.85,35.16081069,126.92242858,10.552585325,104.626670637,1.486161676,0.200416224,1.83
81,2056113270.29,35.16079770,126.92248768,11.209818863,104.965836055,1.195596231,0.631205814,1.83
82,2056123270.80,35.16078347,126.92255074,11.519145091,105.066589828,1.751508518,0.277955792,1.83
83,2056133270.30,35.16076939,126.92261397,11.745227792,105.041103871,1.652389423,0.242919065,1.83
84,2056143270.89,35.16075577,126.92267789,11.446805559,104.505294147,1.139359174,0.094114921,1.82
85,2056153270.42,35.16074251,126.92274087,11.869674588,104.380647357,1.237575791,0.179003248,1.82
86,2056163270.76,35.16072805,126.92280849,12.678872584,104.449035083,1.682175732,0.208615755,1.82
87,2056173270.32,35.16071269,126.92287981,13.569434363,104.391930270,1.932990807,0.329094835,1.82
88,2056183270.87,35.16069593,126.92295730,14.611156982,104.352711999,2.141828800,0.121449467,1.82
89,2056193270.39,35.16067877,126.92303755,14.590297207,104.372171505,2.146557669,-0.087884757,1.82
90,2056203270.74,35.16066195,126.92311662,14.313794191,104.432500951,1.861478738,0.306911147,1.82
91,2056213270.56,35.16064423,126.92319843,15.493943038,104.650256625,1.708665976,-0.056720376,1.83
92,2056223270.65,35.16062526,126.92328483,16.259112589,104.848364134,1.273080886,-0.169641337,1.83
93,2056233270.47,35.16060543,126.92337265,16.872051662,105.416041381,1.423658563,-0.947795411,1.84
94,2056243270.66,35.16058510,126.92346024,16.206683692,105.755737422,1.654622975,-0.302865938,1.85
95,2056253270.54,35.16056427,126.92355077,16.893166333,105.542844699,1.555179069,-0.800236865,1.84
96,2056263270.79,35.16054390,126.92364096,16.297334037,105.171079842,1.298986069,-0.278315688,1.84
97,2056273270.51,35.16052459,126.92372956,16.504352359,104.765911730,0.573477935,-0.284370065,1.83
98,2056283270.86,35.16050437,126.92382174,17.291208475,105.187084994,0.800152262,-0.611969487,1.84
99,2056293270.32,35.16048271,126.92391651,17.558056025,105.275779366,1.467712024,-0.723257572,1.84
100,2056303270.91,35.16046151,126.92401208,17.434154244,104.472821999,2.413711052,-0.503599544,1.82
101,2056313270.36,35.16044261,126.92410618,17.305317673,103.599155463,1.602583367,-0.348274023,1.81
102,2056323270.83,35.16042492,126.92419886,16.500359295,102.985358014,1.361235725,-0.236682875,1.80
103,2056333270.45,35.16040932,126.92428548,15.237380317,102.433843809,1.680305555,-0.517020342,1.79
104,2056343270.84,35.16039529,126.92436447,13.088293291,101.930448901,1.459100832,-0.222720611,1.78
105,2056353270.43,35.16038484,126.92442739,9.126283716,101.465861744,0.971925341,-0.198212217,1.77
106,2056363270.92,35.16037874,126.92446510,4.875334508,101.450461885,1.019301749,0.081751855,1.77
107,2056373270.44,35.16037549,126.92448471,3.229329785,101.866180688,1.066239186,0.605004611,1.78
20210908,205451
