num,A,Lat,Lng,B,C,D,E,F
1,2056443270.30,35.16031161,126.92484195,16.048099348,102.977599939,0.851194933,0.476672660,1.80
2,2056453270.91,35.16029410,126.92493401,17.406453055,103.049639156,1.082579117,0.760662627,1.80
3,2056463270.47,35.16027358,126.92503156,18.236978909,104.476787341,1.609304371,1.517314068,1.82
4,2056473270.89,35.16025034,126.92513456,19.471910967,105.444140842,1.736379364,0.642542648,1.84
5,2056483270.64,35.16022585,126.92524286,19.788747826,105.062395249,1.636815560,0.484485740,1.83
6,2056493270.49,35.16020275,126.92534779,18.663964279,104.567845462,1.011047485,0.587109567,1.83
7,2056503270.86,35.16018106,126.92544840,17.939145255,103.955258436,1.054203695,0.183688962,1.81
8,2056513270.38,35.16016051,126.92554425,17.174977678,104.432386983,1.141394983,0.316195651,1.82
9,2056523270.91,35.16014078,126.92563608,16.322564122,104.558378364,1.448215776,0.068325591,1.82
10,2056533270.53,35.16012213,126.92572251,15.313851947,104.586424711,1.681661051,0.301977274,1.83
11,2056543270.96,35.16010447,126.92580361,14.324907663,104.655171223,1.742044895,0.327738996,1.83
12,2056553270.57,35.16008805,126.92587935,13.368455690,104.697954626,1.601841185,0.219349876,1.83
13,2056563270.74,35.16007250,126.92595048,12.784747182,105.122901171,1.683185563,0.171053410,1.83
14,2056573270.69,35.16005632,126.92601833,12.306203270,106.895362912,1.612376278,0.168829202,1.87
15,2056583270.70,35.16003908,126.92608244,11.910360650,109.267893009,1.731997375,-0.098246899,1.91
16,2056593270.71,35.16001855,126.92614477,12.073483999,112.659992017,2.123046066,0.009571570,1.97
17,2057003270.83,35.15999296,126.92620847,13.090886744,117.715765690,1.823021750,0.260014696,2.05
18,2057013270.54,35.15995866,126.92627407,14.259527261,124.044822576,1.800715285,0.296885271,2.16
19,2057023270.92,35.15991399,126.92634064,15.753952883,130.483621427,2.045434787,-0.094584677,2.28
20,2057033270.62,35.15986060,126.92640811,16.965951701,134.297942814,2.516954406,0.456753112,2.34
21,2057043270.82,35.15980301,126.92647363,17.087703085,138.524160136,1.739055540,0.083854299,2.42
22,2057053270.82,35.15973904,126.92653743,18.353396939,140.706555870,2.318646304,0.276486712,2.46
23,2057063270.64,35.15967219,126.92660421,18.522455198,139.918222964,2.317704170,0.186120207,2.44
24,2057073270.76,35.15960735,126.92667404,18.707589526,137.931515290,2.158995657,0.286891197,2.41
25,2057083270.74,35.15954176,126.92674506,18.898984103,138.307998542,2.054247696,0.011041558,2.41
26,2057093270.70,35.15947739,126.92681350,17.917772906,138.633282899,2.415664829,0.187411099,2.42
27,2057103270.65,35.15941695,126.92687843,16.876037311,138.552941946,2.350916466,0.211210409,2.42
28,2057113270.85,35.15936251,126.92693725,14.279376720,138.499561114,2.195366875,0.173615640,2.42
29,2057123270.46,35.15931827,126.92698477,11.686764808,138.666735120,1.956928524,0.215171271,2.42
30,2057133270.97,35.15927816,126.92702732,11.324193089,138.976358406,1.869794521,0.221634946,2.43
31,2057143270.45,35.15923874,126.92706927,11.674419492,139.103068397,1.673046895,0.459359566,2.43
32,2057153270.96,35.15919671,126.92711392,12.714994615,139.086475528,1.635571631,0.388250114,2.43
33,2057163270.61,35.15914941,126.92716370,14.014717570,138.967822479,1.547849325,0.521417310,2.43
34,2057173270.69,35.15909911,126.92721686,14.405257423,138.785669826,1.349532825,0.431125351,2.42
35,2057183270.90,35.15904892,126.92726918,13.843218796,138.920163009,1.392593266,0.171683731,2.42
36,2057193270.47,35.15900343,126.92731695,11.586137364,138.995062979,1.548799079,-0.065987617,2.43
37,2057203270.97,35.15896681,126.92735511,8.991276804,139.064024770,1.544604772,-0.211427364,2.43
38,2057213270.38,35.15893984,126.92738337,6.200891885,139.113437944,1.164980636,-0.021603788,2.43
39,2057223270.92,35.15892282,126.92740132,3.321858251,139.112119998,0.771819788,-0.128270200,2.43
40,2057233270.52,35.15891562,126.92740893,0.833272707,139.127994089,0.752469291,-0.055888383,2.43
41,2057438270.54,35.15889722,126.92742759,5.009044694,139.255628820,0.549747284,0.678679660,2.43
42,2057448270.76,35.15887442,126.92745136,7.310660657,139.129559267,0.525392377,0.836958713,2.43
43,2057458270.50,35.15884524,126.92748178,9.246105305,139.220485909,0.554297618,0.755159779,2.43
44,2057468270.84,35.15880803,126.92752048,11.572718703,139.419865197,0.699708081,0.653742615,2.43
45,2057478270.71,35.15876390,126.92756699,13.624897915,138.844049424,0.894720227,0.912449640,2.42
46,2057488270.71,35.15871423,126.92762038,15.023420477,138.148832146,0.732758920,0.637991149,2.41
47,2057498270.84,35.15865983,126.92768182,16.781851788,136.283909915,0.914241907,0.387659734,2.38
48,2057508270.84,35.15860206,126.92775081,17.822421349,135.137916832,0.709927201,0.483269543,2.36
49,2057518270.88,35.15854256,126.92782257,18.411439113,135.580331471,-0.067841233,0.519485851,2.37
50,2057528270.66,35.15848012,126.92789521,19.051463916,136.718088882,-0.405851289,0.601436849,2.39
51,2057538270.90,35.15841486,126.92796849,19.074649271,137.237272200,-0.753734021,0.163780664,2.40
52,2057548270.67,35.15834911,126.92803984,18.903854010,138.797456270,-0.788788993,0.157232137,2.42
53,2057558270.90,35.15828205,126.92810539,17.944144927,142.089116015,-0.498898296,0.111931929,2.48
54,2057568270.66,35.15821542,126.92816260,17.305265767,144.654406266,0.790018868,0.057790510,2.52
55,2057578280.02,35.15814969,126.92821918,17.607529980,143.375256595,1.606741245,0.417457985,2.50
56,2057588270.64,35.15808468,126.92828039,18.079977702,140.712490876,2.035920150,0.209359109,2.46
57,2057598280.02,35.15802112,126.92834612,17.977140540,139.332873868,1.946555696,0.280132539,2.43
58,2058008270.57,35.15795816,126.92841107,17.703332008,139.829680674,1.935881472,0.568745600,2.44
59,2058018280.13,35.15789575,126.92847625,18.320265999,139.472522444,1.703645592,1.063447819,2.43
60,2058028270.65,35.15783079,126.92854415,18.794684301,139.263734716,1.491353708,0.788148525,2.43
61,2058038280.01,35.15776371,126.92861411,19.275348022,139.175395638,1.269032795,0.927158032,2.43
62,2058048270.65,35.15769956,126.92868133,17.061909447,139.210481874,1.275727443,0.836481118,2.43
63,2058058280.14,35.15764177,126.92874066,15.712744978,139.608297334,1.429759350,1.132347407,2.44
64,2058068270.74,35.15758825,126.92879548,14.414047169,139.559068569,1.510170229,1.378126771,2.44
65,2058078280.09,35.15753932,126.92884653,13.905013042,139.388541556,0.874728876,2.015102693,2.43
66,2058088270.66,35.15748889,126.92889920,14.898652049,139.319650169,0.209372601,2.217092508,2.43
67,2058098280.04,35.15743464,126.92895663,16.002056759,138.337461578,0.564869015,2.521604891,2.41
68,2058108270.52,35.15737768,126.92901794,16.567561046,137.810277281,0.718252140,2.317079767,2.41
69,2058118280.16,35.15731982,126.92908092,16.319757484,137.941644706,0.665926216,1.918449585,2.41
70,2058128270.65,35.15726516,126.92914007,15.552327236,138.370695765,0.037146865,2.157572804,2.42
71,2058138280.14,35.15720970,126.92919960,16.315827448,138.591351664,-0.181917388,2.287149864,2.42
