num,A,Lat,Lng,B,C,D,E,F
1,0841360180.74,34.66972868,127.76840603,27.595314531,127.280385670,1.344728801,-1.186553036,2.22
2,0841370180.74,34.66965124,127.76852820,27.183105724,127.486255847,1.296302723,-1.154655838,2.23
3,0841380180.70,34.66957514,127.76864768,26.355772097,127.640103901,1.137971197,-0.944334649,2.23
4,0841390180.96,34.66950009,127.76876315,25.357452270,128.200862449,1.361678500,-1.249763470,2.24
5,0841400180.56,34.66942686,127.76887400,24.843935677,128.853678552,1.368046381,-0.830825458,2.25
6,0841410190.05,34.66935427,127.76898077,24.122892824,129.390868667,1.228503371,-0.421960409,2.26
7,0841420180.52,34.66928302,127.76908492,24.003758991,129.577161173,1.725217466,0.162268073,2.26
8,0841430180.91,34.66921033,127.76919169,24.975323063,129.057546141,1.563079160,-0.647561781,2.25
9,0841440180.63,34.66913729,127.76930117,25.373033377,128.502150628,1.318358839,-0.411612788,2.24
10,0841450180.72,34.66906268,127.76941533,26.307779320,127.892193360,1.264970441,-0.425374700,2.23
11,0841460180.71,34.66898744,127.76953233,26.510891707,127.642113057,1.317827270,-0.326498091,2.23
12,0841470180.80,34.66891065,127.76965102,27.080192556,128.077125850,1.390430367,-0.544701078,2.24
13,0841480180.79,34.66883138,127.76976959,27.145262449,129.442438991,1.556517814,-1.041133630,2.26
14,0841490180.59,34.66875013,127.76988453,26.822410041,130.847880443,2.006817529,-0.692172636,2.28
15,0841500180.99,34.66866814,127.76999514,26.300697841,132.353340665,2.174625195,-0.464066556,2.31
16,0841510180.84,34.66858470,127.77010018,25.797870204,134.357005420,2.807325913,-0.455989394,2.34
17,0841520180.64,34.66850016,127.77019969,25.072977028,136.461840858,2.668860854,-0.620765197,2.38
18,0841530190.06,34.66841445,127.77029282,24.987860247,138.295913939,2.837269208,-0.628740313,2.41
19,0841540180.64,34.66832647,127.77038373,24.974722435,139.775328819,2.724998604,-0.615027166,2.44
20,0841550180.77,34.66823699,127.77047181,25.061170238,141.019519738,2.640671889,-0.328767710,2.46
21,0841560180.83,34.66814475,127.77055989,25.790801701,142.087052605,2.367235097,-0.185849191,2.48
22,0841570180.62,34.66804739,127.77064906,26.871222193,143.105543038,2.529464998,-0.274120550,2.50
23,0841580180.81,34.66794520,127.77074054,27.941572896,143.757118500,1.645824328,0.068425831,2.51
24,0841590180.69,34.66783757,127.77083302,28.864662206,145.240407377,1.171872625,0.675541104,2.53
25,0842000180.77,34.66772365,127.77092445,29.958494870,146.766903278,1.454367865,0.070920541,2.56
26,0842010180.86,34.66760482,127.77101589,30.669171328,147.703958722,1.304790214,0.620375955,2.58
27,0842020180.64,34.66748373,127.77110782,30.890096785,147.454411947,1.235281961,1.018116399,2.57
