num,A,Lat,Lng,B,C,D,E,F
1,1639409790.16,34.96721081,127.18506863,38.104963293,318.007764736,-0.382725828,0.318333061,5.55
2,1639419790.43,34.96734029,127.18492759,36.907103333,317.299623524,-0.040442703,0.516905772,5.54
3,1639429790.22,34.96745949,127.18478408,35.601886671,312.954332635,-1.805268470,0.462957807,5.46
4,1639439790.36,34.96756181,127.18463328,34.393081933,305.296102613,-2.345054019,0.204302024,5.33
5,1639449790.04,34.96764349,127.18446954,33.821165385,297.909885801,-2.741836471,0.399055436,5.20
6,1639459790.40,34.96770532,127.18429575,33.902402183,289.485715820,-2.817896217,0.816555669,5.05
7,1639469790.22,34.96774509,127.18411019,34.255882914,281.326063133,-2.620397849,0.169373426,4.91
8,1639479790.31,34.96777331,127.18392173,34.380390885,279.888745395,0.422808885,0.145806072,4.88
9,1639489790.18,34.96780605,127.18373090,34.874826414,283.507560719,2.424933632,0.353916384,4.95
10,1639499790.42,34.96785187,127.18354073,35.332519820,287.768329079,3.014796361,0.423360731,5.02
11,1639509790.13,34.96790862,127.18335298,35.831408153,292.017018697,2.526208609,0.721113275,5.10
12,1639519790.43,34.96797995,127.18316671,37.124819879,296.516299767,2.361276340,1.070447470,5.18
13,1639529790.19,34.96806560,127.18298169,38.422176471,301.366235674,1.117237414,0.117126518,5.26
14,1639539790.36,34.96816330,127.18279965,38.841818977,303.834423321,0.734723513,0.210280574,5.30
15,1639549790.16,34.96826556,127.18261836,38.793716827,303.953579082,0.967107131,0.479645259,5.30
16,1639559790.60,34.96836564,127.18243624,38.794573278,303.670869293,1.315524580,0.632991522,5.30
17,1639569790.04,34.96846713,127.18225381,39.365481364,303.853303518,1.722381436,0.660688554,5.30
18,1639579790.62,34.96856813,127.18206808,39.248900201,303.234952722,1.126708216,0.049008535,5.29
19,1639589790.04,34.96866689,127.18188482,38.501229504,303.134963866,1.226671205,-0.342165186,5.29
20,1639599790.66,34.96876383,127.18170556,37.753877659,303.487388193,1.141303509,-0.242118171,5.30
21,1640009790.22,34.96886076,127.18153098,37.374054568,303.662530022,1.144480940,-0.232795584,5.30
22,1640019790.60,34.96895687,127.18135649,37.114179123,303.726515869,1.163202395,-0.708989376,5.30
23,1640029790.38,34.96905311,127.18118159,37.288813583,303.710506182,1.085543440,-0.760302672,5.30
24,1640039790.31,34.96915025,127.18100413,38.072280970,303.649801822,1.363941674,-0.615551550,5.30
25,1640049790.21,34.96924959,127.18082365,38.820366916,303.801898624,0.876600673,-0.328406454,5.30
26,1640059790.36,34.96935126,127.18064249,38.830662867,304.224788956,1.204982761,-0.676282045,5.31
27,1640069790.47,34.96945294,127.18046049,39.223536642,303.805379832,0.978906210,-0.924297007,5.30
28,1640079790.63,34.96955491,127.18027532,39.944772290,303.989776514,1.134437429,-0.544051587,5.31
29,1640089790.33,34.96966174,127.18009090,39.758099316,306.039125982,2.896110616,-2.089145487,5.34
30,1640099790.40,34.96977492,127.17991447,39.722921791,309.782012386,4.460353128,-0.239532737,5.41
31,1640109790.24,34.96990086,127.17974651,40.870184399,314.593382378,4.238254180,-0.441904848,5.49
32,1640119790.33,34.97004145,127.17959158,41.315420334,320.868816157,3.575216893,-0.567348387,5.60
33,1640129790.22,34.97019830,127.17945521,41.974624451,326.787955451,2.178658266,-0.520302627,5.70
34,1640139790.41,34.97036477,127.17932879,43.292116913,327.957457357,1.252240988,-0.677032027,5.72
35,1640149790.11,34.97053829,127.17919984,44.333420576,328.222134638,0.707699954,-0.489797081,5.73
36,1640159790.53,34.97071516,127.17906728,45.082196132,328.293952819,0.484298186,-0.662040614,5.73
37,1640169790.18,34.97089393,127.17893487,44.963790839,328.402027276,0.398452909,-0.888736031,5.73
38,1640179790.38,34.97107040,127.17880284,44.405521895,328.386018460,0.426054837,-0.753052054,5.73
39,1640189790.31,34.97124497,127.17867007,44.443754466,327.292560205,-0.723645333,-0.364956858,5.71
40,1640199790.56,34.97141497,127.17853132,44.156324283,325.204407929,-2.738898444,-0.541422437,5.68
41,1640209790.20,34.97158091,127.17838536,44.263577173,322.808239548,-2.683233113,-0.870691997,5.63
42,1640219790.75,34.97174103,127.17822771,44.623327423,318.570727095,-2.424245830,-0.038070307,5.56
43,1640229790.21,34.97189493,127.17805537,45.564426306,316.437791741,-1.057847064,-0.739422418,5.52
44,1640239790.70,34.97204872,127.17787642,46.513700404,315.804001362,1.323108271,-0.683952912,5.51
45,1640249790.14,34.97220524,127.17769172,47.608404349,315.536996171,1.355794128,-0.403101127,5.51
46,1640259790.73,34.97236637,127.17750070,49.338676586,315.515801396,1.239280761,-0.421417874,5.51
47,1640269790.13,34.97253389,127.17730304,51.269703188,315.659172096,1.694145540,-0.103772929,5.51
48,1640279790.72,34.97270792,127.17709760,52.934113963,315.717727279,0.998230674,-0.571726205,5.51
49,1640289790.22,34.97288552,127.17688842,53.533258983,315.642593126,1.057008665,-0.561267774,5.51
50,1640299790.30,34.97306342,127.17667944,53.038567630,315.957948882,0.557918960,-0.894106002,5.51
51,1640309790.44,34.97324008,127.17647332,52.416958380,315.891444028,0.926815982,-0.917881803,5.51
52,1640319790.37,34.97341420,127.17627018,51.718320436,315.835155814,0.924412657,-0.826437577,5.51
53,1640329790.63,34.97358656,127.17606865,51.591513766,315.933000329,0.940384144,-0.631434906,5.51
54,1640339790.36,34.97375898,127.17586659,51.667949247,315.836452936,0.916574950,-0.754771197,5.51
55,1640349790.19,34.97393095,127.17566523,51.448464185,315.698285309,1.222302869,-0.601588692,5.51
56,1640359790.44,34.97410128,127.17546375,50.747868638,315.646177476,1.093128700,-1.341686819,5.51
57,1640369790.25,34.97426913,127.17526560,49.988481986,315.664848960,1.125759712,-0.613156165,5.51
58,1640379790.59,34.97443497,127.17507026,49.311040280,315.862529660,1.233988242,-0.606329134,5.51
59,1640389790.17,34.97459908,127.17487865,48.717901541,315.812656885,1.083990240,-0.637435102,5.51
60,1640399790.74,34.97476134,127.17468690,48.486007207,315.748733427,1.722305508,-0.475588184,5.51
61,1640409790.17,34.97492256,127.17449732,48.189434130,315.880439295,1.810870893,-0.737781230,5.51
62,1640419790.74,34.97508413,127.17430875,48.164333810,316.139542980,1.419103611,-0.219525472,5.52
63,1640429790.12,34.97524605,127.17412114,48.057043843,316.281078093,1.473204107,-0.661752302,5.52
64,1640439790.67,34.97540591,127.17393407,47.500443311,315.819472872,1.497817257,-1.135154716,5.51
65,1640449790.28,34.97556391,127.17374950,46.844894868,315.953477720,2.216080222,0.037307715,5.51
66,1640459790.78,34.97571801,127.17356677,45.865348375,314.746780149,0.802696926,-0.120801867,5.49
67,1640469790.28,34.97586213,127.17338229,44.041144585,311.974085930,-1.518651994,-0.313083079,5.44
68,1640479790.80,34.97598798,127.17319611,41.529192014,306.040651709,-1.643759893,-0.279036265,5.34
69,1640489790.22,34.97608581,127.17300425,38.929058348,297.095935223,-1.735794224,-0.279948457,5.19
70,1640499790.73,34.97615297,127.17280325,38.460727894,288.301685088,-2.257152388,-0.190331675,5.03
71,1640509790.16,34.97619648,127.17259495,38.330866177,281.581323211,-1.857522027,0.033797598,4.91
72,1640519790.62,34.97621811,127.17238125,38.934045044,273.808390336,-0.427052543,0.088529939,4.78
73,1640529790.09,34.97621743,127.17216099,39.817998987,267.384521916,-1.084313044,0.379035746,4.67
74,1640539790.70,34.97620197,127.17193482,41.022191495,264.131660107,0.170511431,0.093508386,4.61
75,1640549790.17,34.97618079,127.17170098,42.714472153,263.300301074,1.333962105,0.502374972,4.60
76,1640559790.76,34.97615800,127.17145766,44.083985678,262.927069912,2.065196978,0.852128741,4.59
77,1640569790.20,34.97613510,127.17120692,45.194758278,263.137561187,1.804005490,0.306388616,4.59
78,1640579790.83,34.97611232,127.17095260,45.370256604,263.356912728,1.739944493,0.299097057,4.60
79,1640589790.22,34.97608890,127.17070042,44.608055899,263.268438424,1.516357443,0.406245362,4.59
80,1640599790.69,34.97606509,127.17045297,43.517448830,263.049821586,1.538403328,0.430717097,4.59
81,1641009790.36,34.97604198,127.17021305,41.734488166,263.126412120,0.902710735,0.683741743,4.59
