num,A,Lat,Lng,B,C,D,E,F
1,1702244820.04,35.08733471,126.95043566,36.714346219,280.962967958,0.949282591,-2.538422565,4.90
2,1702254820.56,35.08736698,126.95023204,36.803895413,280.731643126,0.850545452,-2.165031322,4.90
3,1702264820.02,35.08739969,126.95002819,36.741203933,281.213575199,1.107253292,-2.155782878,4.91
4,1702274820.55,35.08743452,126.94982459,36.837137580,281.711472195,1.104919957,-2.492968601,4.92
5,1702284810.96,35.08747058,126.94961893,37.561038978,281.723044061,1.267709037,-2.331460926,4.92
6,1702294820.49,35.08750698,126.94940963,38.133344822,281.681968838,1.305284189,-2.323862065,4.92
7,1702304820.08,35.08754414,126.94919517,39.477450297,281.625241240,1.451165818,-2.258038821,4.92
8,1702314820.36,35.08758360,126.94897213,41.433732938,282.194817835,1.396392927,-2.272108709,4.93
9,1702324820.22,35.08762697,126.94873952,43.168361581,283.065619448,1.411516194,-2.158557058,4.94
10,1702334820.47,35.08767553,126.94849763,45.077728497,284.072541981,1.606811224,-2.187724567,4.96
11,1702344820.14,35.08772920,126.94824712,46.450586260,284.902312902,1.639322872,-2.537729249,4.97
12,1702354820.50,35.08778688,126.94799466,46.392332754,285.928583476,1.633221357,-2.467548222,4.99
13,1702364820.34,35.08784786,126.94774493,46.303343405,287.014825030,1.952540176,-2.556259844,5.01
14,1702374820.44,35.08791299,126.94749714,46.132842898,288.230348241,2.011100677,-2.620586440,5.03
15,1702384820.37,35.08798138,126.94725504,44.825928163,289.449341040,2.238244353,-2.410207981,5.05
16,1702394820.40,35.08805135,126.94702328,42.952535901,290.688487078,2.154324528,-2.595601323,5.07
17,1702404820.28,35.08812404,126.94680093,42.307361269,292.330635927,2.003798864,-2.553353153,5.10
18,1702414820.48,35.08820133,126.94658463,41.602494590,294.243566656,2.230035322,-2.387468816,5.14
19,1702424820.19,35.08828336,126.94637279,41.595368620,295.831264082,2.402649047,-2.340616086,5.16
20,1702434820.45,35.08836966,126.94616284,41.615574934,296.932414388,2.221324492,-2.288815420,5.18
21,1702444820.24,35.08846001,126.94595500,41.656113620,298.350951573,2.225398747,-2.360270796,5.21
22,1702454820.37,35.08855508,126.94575003,41.663780897,299.761660273,2.687280297,-2.342495651,5.23
23,1702464820.30,35.08865408,126.94554760,41.703759738,301.019520573,2.646259065,-2.445379253,5.25
24,1702474820.36,35.08875662,126.94534763,41.729208571,302.283681662,2.500425936,-2.522845232,5.28
25,1702484820.27,35.08886286,126.94515026,41.705046268,303.745646645,2.065796140,-2.504824962,5.30
26,1702494820.39,35.08897305,126.94495624,41.680068298,305.022546951,2.255988294,-2.517268884,5.32
27,1702504820.23,35.08908606,126.94476659,41.124142545,306.358979753,2.498434424,-2.386958136,5.35
28,1702514820.57,35.08920016,126.94458545,39.671727519,308.229607091,1.996506248,-2.716280138,5.38
29,1702524820.18,35.08931374,126.94441477,38.435679479,309.436338055,1.761531404,-2.724301660,5.40
30,1702534820.57,35.08942869,126.94425002,38.182077261,310.686554826,2.253910433,-2.535137471,5.42
31,1702544820.04,35.08954483,126.94409052,37.546397743,311.979529704,2.043886499,-2.307949551,5.45
32,1702554820.65,35.08966159,126.94393643,36.766827022,313.194562010,2.109107075,-2.470234345,5.47
33,1702564820.10,35.08977897,126.94378881,35.897892488,314.602643491,2.079903145,-2.501126970,5.49
34,1702574820.63,35.08989561,126.94364970,34.459959271,315.966223916,2.317787603,-2.523787949,5.51
35,1702584820.15,35.09001156,126.94351815,34.027581226,317.335376738,2.425228875,-2.433236509,5.54
36,1702594820.44,35.09012989,126.94339026,34.132794947,318.728556029,2.542067738,-2.513753295,5.56
37,1703004820.32,35.09025098,126.94326522,34.198637870,319.973226266,2.657763984,-2.569720875,5.58
38,1703014820.46,35.09037487,126.94314258,34.285117187,321.047579478,2.318903360,-2.446188901,5.60
39,1703024820.13,35.09050055,126.94302209,34.333011713,321.810484569,2.545782920,-2.536848254,5.62
40,1703034820.52,35.09062759,126.94290403,34.364778263,322.901291057,2.769705289,-1.745082015,5.64
41,1703044820.26,35.09075696,126.94278856,34.725384964,324.066868772,2.368034168,-2.387614199,5.66
42,1703054820.47,35.09089109,126.94267480,35.765224132,325.546389747,2.331754441,-2.238722674,5.68
43,1703064820.21,35.09103113,126.94256129,36.817331685,326.668934710,2.448889292,-2.358867109,5.70
44,1703074820.55,35.09117698,126.94244774,37.840368098,327.702169913,2.406348997,-2.396206824,5.72
45,1703084820.43,35.09132762,126.94233578,38.174625024,328.911231607,2.370550066,-2.484645307,5.74
46,1703094820.47,35.09148102,126.94222710,38.355032187,330.081132005,2.360273777,-2.458505094,5.76
47,1703104820.30,35.09163685,126.94212201,38.477348977,331.490360558,2.339978754,-2.423930132,5.79
48,1703114820.45,35.09179530,126.94202182,38.560628652,333.017919721,2.364637457,-2.515933774,5.81
49,1703124820.50,35.09195604,126.94192658,38.552490513,334.579459422,2.314766497,-2.468187617,5.84
50,1703134820.24,35.09211889,126.94183687,38.613283711,336.137240596,2.358874072,-2.501744757,5.87
51,1703144820.57,35.09228380,126.94175186,38.724414731,337.391928693,2.220601113,-2.458479606,5.89
52,1703154820.21,35.09245052,126.94167130,38.644764778,338.650761585,2.154684806,-2.552234105,5.91
53,1703164820.66,35.09261563,126.94159672,37.335358549,339.906972164,2.090737809,-2.518797511,5.93
54,1703174820.11,35.09277752,126.94152820,36.814143166,340.927732813,2.958278315,-2.163016087,5.95
55,1703184820.57,35.09293943,126.94146291,36.811866711,341.727015045,2.761804101,-2.319085231,5.96
56,1703194820.24,35.09309928,126.94140065,35.550069525,342.245538943,2.366061662,-2.700917647,5.97
57,1703204820.71,35.09325439,126.94134184,34.911772454,342.782314013,2.161202976,-2.422207527,5.98
58,1703214820.15,35.09340876,126.94128570,34.538697160,343.662499845,2.175212235,-2.543371504,6.00
59,1703224820.55,35.09356264,126.94123327,34.251226193,344.627041284,2.106583578,-2.611762859,6.01
