num,A,Lat,Lng,B,C,D,E,F
1,1707215820.67,35.11640944,126.93503784,30.634831717,334.971062808,1.133778482,-0.416236607,5.85
2,1707225830.16,35.11653324,126.93496781,28.230960681,334.950249494,1.046467965,-0.724796990,5.85
3,1707235820.54,35.11664516,126.93490469,25.585296072,335.108574120,1.332740309,-0.642363833,5.85
4,1707245830.19,35.11675015,126.93484565,24.452292819,335.246814406,1.192462693,-0.718565288,5.85
5,1707255820.65,35.11684886,126.93479064,22.384721587,335.323348551,0.959446912,-0.663730479,5.85
6,1707265830.06,35.11693913,126.93474063,20.579526562,335.271140547,1.206419160,-0.548776651,5.85
7,1707275820.85,35.11702492,126.93469294,19.913580210,335.380298904,0.960291376,-0.448980577,5.85
8,1707285830.10,35.11710866,126.93464684,19.310086198,335.464768133,0.630900253,-1.182956273,5.85
9,1707295820.89,35.11718953,126.93460244,18.348714265,335.477852296,0.519485269,-0.497076371,5.86
10,1707305830.03,35.11726362,126.93456165,16.661077351,335.286298836,1.015898289,-0.360740174,5.85
11,1707315820.71,35.11733200,126.93452350,15.596734782,335.273617181,0.910335433,-0.559970873,5.85
12,1707325830.24,35.11739666,126.93448735,14.965132676,335.154063093,0.707663585,-0.474741431,5.85
13,1707335820.75,35.11745959,126.93445140,14.946315777,334.589015622,0.790317589,-0.002635462,5.84
14,1707345830.30,35.11752181,126.93441482,14.606061840,333.790684927,0.620260501,0.176256518,5.83
15,1707355820.74,35.11758182,126.93437878,14.153950197,333.247191436,0.760049834,0.337351055,5.82
16,1707365830.25,35.11763943,126.93434351,13.546676307,332.815947902,0.514318411,-0.100402714,5.81
17,1707375820.78,35.11769165,126.93431058,11.551274057,332.475936949,0.621171957,-0.355234670,5.80
18,1707385830.28,35.11773334,126.93428382,8.614931423,332.250596421,0.536640012,-0.173453485,5.80
19,1707395820.74,35.11776176,126.93426571,5.598946252,332.126901343,0.757025062,-0.004129098,5.80
20,1707405830.19,35.11778170,126.93425305,4.575726777,332.103769544,0.862675352,0.253188611,5.80
21,1707415820.86,35.11779991,126.93424133,4.149144143,332.044333656,1.057109650,0.132044604,5.80
22,1707425830.14,35.11781397,126.93423214,2.885901000,332.012821083,1.064713667,0.056230448,5.79
23,1707545820.81,35.11788290,126.93418619,4.857096456,331.823437528,0.535223006,0.054427342,5.79
24,1707555830.24,35.11790634,126.93417099,6.777380807,332.076458121,0.498988428,0.143098078,5.80
25,1707565820.70,35.11793672,126.93415163,8.007569478,332.419458453,0.369252267,0.012512484,5.80
26,1707575830.26,35.11797362,126.93412854,9.452218050,332.823012208,0.007112822,-0.010407314,5.81
27,1707585820.94,35.11801303,126.93410403,9.938990010,333.039961598,-0.515131960,0.473994400,5.81
