num,A,Lat,Lng,B,C,D,E,F
1,1705324820.72,35.10187331,126.93946588,15.246070886,352.993042219,1.220028794,-0.197953839,6.16
2,1705334820.85,35.10194731,126.93945472,16.922395044,352.837036251,0.616822067,-0.149480180,6.16
3,1705344820.57,35.10202836,126.93944184,18.277895768,352.293438389,0.089972411,0.136250754,6.15
4,1705354820.93,35.10211564,126.93942750,19.657254773,351.930668448,0.015754496,-0.103576800,6.14
5,1705364820.45,35.10220569,126.93941206,19.233285520,351.546972423,-0.091623558,-0.410970265,6.14
6,1705374830.05,35.10229238,126.93939631,18.432906004,351.133815576,-0.234285565,-0.261734070,6.13
7,1705384820.47,35.10237679,126.93937969,18.373267717,350.559905421,-0.791626937,-0.332037062,6.12
8,1705394820.86,35.10246184,126.93936170,18.901966852,349.793236930,-0.881338721,-0.576196334,6.11
9,1705404820.62,35.10254987,126.93934133,19.812748848,348.881170481,-0.866158036,-0.479835901,6.09
10,1705414820.82,35.10264113,126.93931820,20.356602719,347.738423528,-1.157955677,-0.333084822,6.07
11,1705424820.74,35.10273444,126.93929252,21.123925447,346.705946168,-0.700141146,-0.370606606,6.05
12,1705434820.79,35.10283083,126.93926373,21.750554761,345.943953595,-0.834824467,-0.500666087,6.04
13,1705444820.53,35.10292956,126.93923278,22.352217228,345.025836019,-0.428955113,-0.734335311,6.02
14,1705454820.91,35.10303070,126.93919767,23.141329407,343.541795548,-0.389346016,-0.774493473,6.00
15,1705464820.67,35.10313444,126.93915842,23.871227816,342.257409921,-0.594717280,-0.613206377,5.97
16,1705474820.64,35.10324028,126.93911481,24.465884809,340.271432784,-0.308431190,-0.869341061,5.94
17,1705484820.75,35.10334721,126.93906593,24.779740773,338.899167191,-0.555277701,-0.983198718,5.91
18,1705494820.72,35.10345509,126.93901414,25.376822524,338.294063697,-0.990553247,-0.913218541,5.90
19,1705504820.90,35.10356528,126.93895974,25.982717194,337.338140957,-0.648648156,-1.099325544,5.89
20,1705514820.60,35.10367720,126.93890102,26.631747710,335.928337350,-0.518914920,-0.960770473,5.86
21,1705524820.84,35.10379079,126.93883779,27.265300931,334.999172067,-0.192347920,-1.234267919,5.85
22,1705534820.41,35.10390650,126.93877122,28.037237743,334.379899476,-0.062895155,-1.306970174,5.84
23,1705544830.03,35.10402411,126.93870264,28.283313573,334.199129516,0.475504497,-1.205124796,5.83
