num,A,Lat,Lng,B,C,D,E,F
1,2102113280.23,35.14560624,126.92664532,18.712350059,207.564595754,3.125664189,-0.647660784,3.62
2,2102123280.54,35.14553230,126.92659812,17.149971901,207.577872065,2.663193056,-0.871107208,3.62
3,2102133280.06,35.14546588,126.92655618,15.226289089,207.765646849,1.571587800,-0.748930421,3.63
4,2102143280.64,35.14540506,126.92651651,14.428941447,207.928888231,2.003140888,-0.659077377,3.63
5,2102153280.35,35.14534774,126.92647868,13.841808989,207.896211819,2.177243687,-0.401560621,3.63
6,2102163280.17,35.14529133,126.92644184,13.927975942,207.923320084,2.335973409,-0.636362351,3.63
7,2102173280.52,35.14523212,126.92640395,14.877811738,207.486415210,2.030337078,-0.314732478,3.62
8,2102183270.93,35.14517006,126.92636432,14.976463042,207.595123001,1.936042732,-0.258016296,3.62
9,2102193280.72,35.14510973,126.92632498,14.757370984,207.756312461,2.276586510,-0.483172043,3.63
10,2102203280.13,35.14505056,126.92628635,14.394258885,207.935357192,2.667830847,-0.163323023,3.63
11,2102213280.63,35.14499153,126.92624757,14.441516634,208.224123130,2.850351252,-0.208945857,3.63
12,2102223280.27,35.14493231,126.92620863,14.748528404,208.035448600,2.545887167,-0.240734656,3.63
13,2102233280.40,35.14487266,126.92616980,14.430699767,208.004113504,2.449620209,-0.220027852,3.63
14,2102243280.23,35.14481455,126.92613217,13.982545966,207.858539224,2.612204337,-0.401153391,3.63
15,2102253280.50,35.14475813,126.92609620,13.564126035,207.582206884,2.242737406,-0.273773847,3.62
16,2102263280.22,35.14470309,126.92606155,13.167740254,207.525435796,2.011652433,-0.477277412,3.62
17,2102273280.48,35.14465035,126.92602816,12.144001255,207.436707323,2.133111394,-0.464164966,3.62
18,2102283280.08,35.14460531,126.92599966,9.637011281,207.485447190,2.094848860,-0.376205042,3.62
19,2102293280.47,35.14456944,126.92597692,8.335777487,207.595462489,1.948690105,-0.104310898,3.62
20,2102303280.14,35.14453673,126.92595611,7.300861522,208.105743654,1.871277436,-0.259811942,3.63
21,2102313280.56,35.14450986,126.92593870,6.274958685,208.270014970,1.867722028,-0.246717068,3.63
22,2102323280.00,35.14448775,126.92592416,4.575787952,208.151174173,2.077495561,-0.387287293,3.63
23,2102333280.73,35.14447308,126.92591463,2.593256568,208.089530218,2.177009100,-0.344519260,3.63
24,2103593280.32,35.14444867,126.92589911,5.156949815,207.947958435,2.276328871,0.294442068,3.63
25,2104003280.90,35.14442038,126.92588100,8.172969282,207.596893137,2.349655685,-0.039363629,3.62
26,2104013280.42,35.14438176,126.92585723,10.679086120,206.641064847,2.008760602,0.264892158,3.61
27,2104023280.86,35.14433117,126.92582918,13.164006721,203.464337772,2.116099547,0.357287143,3.55
28,2104033280.42,35.14426988,126.92579716,15.263277767,203.356542701,1.445776107,0.067632847,3.55
29,2104043280.63,35.14420164,126.92575766,17.254338440,206.375745672,1.020243776,0.238184255,3.60
30,2104053280.49,35.14412651,126.92570891,19.439441830,208.279320619,0.656930710,-0.106750140,3.64
31,2104063280.76,35.14404363,126.92565372,21.367876833,208.357647978,1.011144399,-0.031711132,3.64
32,2104073280.60,35.14395399,126.92559404,22.749881197,208.049494092,2.393545884,0.736913096,3.63
33,2104083280.64,35.14385811,126.92553131,24.037383039,207.893531641,2.457429044,0.532861096,3.63
34,2104093280.65,35.14375751,126.92546592,25.012721429,207.783815596,2.425980808,0.596320649,3.63
35,2104103280.67,35.14365324,126.92539823,25.918264614,207.841833970,2.200819796,0.592090141,3.63
36,2104113280.58,35.14354564,126.92532857,26.652604705,207.754072998,1.761300419,0.496634751,3.63
37,2104123280.73,35.14343514,126.92525767,27.245441276,207.405114015,2.079184089,0.555205017,3.62
38,2104133280.49,35.14332212,126.92518577,27.775927465,207.454026284,2.301892659,0.217552395,3.62
39,2104143280.68,35.14320628,126.92511188,28.444491369,207.237019805,2.460669672,0.595203853,3.62
40,2104153280.67,35.14308750,126.92503944,28.914642245,205.852254863,2.165510184,0.335888369,3.59
41,2104163280.39,35.14296583,126.92496890,29.226440502,204.943068135,2.224771245,0.446247614,3.58
42,2104173280.79,35.14284228,126.92489920,29.441836103,204.830713288,1.650922638,0.448406432,3.57
43,2104183280.32,35.14271929,126.92483020,29.249933586,205.058593135,1.078681359,0.206081665,3.58
44,2104193280.82,35.14259706,126.92475928,29.267609477,205.603033210,1.344907847,0.413042423,3.59
45,2104203280.44,35.14247539,126.92468653,29.364716573,206.305377668,1.182069142,0.299747114,3.60
46,2104213280.88,35.14235421,126.92461096,29.528597196,207.081504112,1.098903281,0.510850715,3.61
47,2104223280.36,35.14223212,126.92453389,29.916734536,207.095945351,0.823115910,-0.012675087,3.61
48,2104233280.76,35.14210812,126.92445572,30.350508486,206.871915723,0.972980625,0.253293099,3.61
49,2104243280.36,35.14198210,126.92437754,30.659420391,206.666068187,1.336105255,-0.040075224,3.61
50,2104253280.87,35.14185490,126.92429851,31.009117536,206.819600135,1.835415813,-0.045335533,3.61
51,2104263280.50,35.14172674,126.92421890,31.054331481,206.903873262,1.330597485,0.027309200,3.61
52,2104273280.85,35.14159951,126.92413871,30.651960739,207.203484505,1.445080346,-0.012078144,3.62
53,2104283280.52,35.14147465,126.92406047,29.808814281,207.275007313,1.485237294,0.041507206,3.62
54,2104293280.70,35.14135347,126.92398394,29.151552936,207.298366277,1.167603003,-0.055984976,3.62
55,2104303280.65,35.14123498,126.92390804,28.809784452,207.724472792,1.236442983,-0.194958409,3.63
