num,A,Lat,Lng,B,C,D,E,F
1,1708455830.30,35.12122712,126.93323841,18.106323770,343.376689460,1.220618694,-0.529375592,5.99
2,1708465830.05,35.12130584,126.93320904,17.287476795,342.560415154,2.209719886,-0.481216459,5.98
3,1708475830.29,35.12138153,126.93317987,17.160299366,342.345594854,2.098783147,-0.301083933,5.98
4,1708485830.06,35.12145802,126.93314965,17.461807233,342.116062662,1.066494272,0.038778987,5.97
5,1708495830.20,35.12153432,126.93311925,17.205463259,342.251560686,-0.058898788,0.005284960,5.97
6,1708505830.08,35.12161141,126.93308894,17.711755631,342.200979152,-0.507061647,-0.631994727,5.97
7,1708515830.10,35.12169046,126.93305832,18.375503388,342.050658759,-0.307412054,-0.325208334,5.97
8,1708525830.20,35.12177231,126.93302649,18.850735504,342.153452854,-0.232905712,-1.390231617,5.97
9,1708535830.15,35.12185888,126.93299398,20.054230986,342.816949185,0.527694562,-0.916785441,5.98
10,1708545830.24,35.12194975,126.93296084,20.754222197,343.235296338,0.440156725,-1.046137454,5.99
11,1708555830.28,35.12204409,126.93292614,21.594437812,342.769986821,1.080454340,-1.115660044,5.98
12,1708565830.06,35.12213883,126.93289057,21.181222397,342.635036702,1.199832018,-1.146549577,5.98
13,1708575830.40,35.12223198,126.93285524,20.962045064,342.550912668,1.508740709,-2.339899511,5.98
14,1708585830.03,35.12232302,126.93282065,20.396681665,342.722871963,1.111532631,-1.671858357,5.98
15,1708595830.34,35.12241394,126.93278626,20.544347184,343.070962069,-0.131490382,-1.423258266,5.99
16,1709005830.06,35.12250570,126.93275339,20.675113550,343.182955015,1.653248834,-1.010953193,5.99
17,1709015830.34,35.12259892,126.93272008,21.117377859,343.256091591,1.465578439,-0.868921369,5.99
18,1709025830.16,35.12269205,126.93268661,20.746187870,343.102675684,1.167621289,-1.441138505,5.99
19,1709035830.27,35.12278369,126.93265282,20.566212640,343.264069740,0.658059085,-1.519884640,5.99
20,1709045830.16,35.12287374,126.93262000,20.053181741,343.226563796,1.139585267,-1.292960430,5.99
21,1709055830.23,35.12296204,126.93258793,19.779525219,343.237900764,1.646462650,-1.568800031,5.99
22,1709065830.16,35.12304943,126.93255634,19.790173390,343.414821246,1.589496817,-0.603287966,5.99
23,1709075830.21,35.12313706,126.93252482,19.774976018,343.488876420,1.554545995,-0.768551766,6.00
24,1709085830.09,35.12322428,126.93249334,19.594444651,343.412501278,1.484724961,-0.712144649,5.99
25,1709095830.42,35.12331184,126.93246168,19.896015547,343.433226840,0.904067149,-1.088398444,5.99
