num,A,Lat,Lng,B,C,D,E,F
1,1406412580.04,34.68340485,127.61466634,34.276471109,167.882255202,2.090111162,0.062356744,2.93
2,1406422580.70,34.68324834,127.61470526,34.244359754,168.466919386,2.045629238,0.092817724,2.94
3,1406432580.19,34.68309274,127.61474230,34.396018337,168.792312977,2.256600262,0.012060615,2.95
4,1406442580.53,34.68293607,127.61477860,34.260569296,169.101405121,1.997622639,0.104824436,2.95
5,1406452580.25,34.68277988,127.61481393,34.233325994,169.373650166,1.405118770,-0.069108638,2.96
6,1406462580.48,34.68262369,127.61484857,34.158369838,169.308454682,1.091655433,-0.165043375,2.95
7,1406472580.28,34.68246781,127.61488519,34.140302798,168.380200466,0.700387470,-0.104337467,2.94
8,1406482580.52,34.68231281,127.61492420,34.082553523,168.007893304,0.064034092,-0.137577237,2.93
9,1406492580.32,34.68215877,127.61496305,33.705051377,168.007860274,-1.344266256,-0.336174471,2.93
10,1406502580.50,34.68200647,127.61500328,33.587135485,167.193159270,-0.834426005,-0.168872678,2.92
11,1406512580.41,34.68185494,127.61504605,33.648243828,166.295739690,-1.482156575,-0.102750781,2.90
12,1406522580.34,34.68170290,127.61509323,34.089290197,164.829993660,-1.901120463,0.028345717,2.88
13,1406532580.38,34.68154817,127.61514733,35.323091442,162.559832936,-1.653944627,-0.285302814,2.84
14,1406542580.38,34.68139052,127.61521158,36.273985753,160.082760537,-1.748142332,-0.141969307,2.79
15,1406552580.46,34.68123187,127.61528573,37.046956980,157.549559752,-1.737815921,-0.241105046,2.75
16,1406562580.27,34.68107323,127.61536964,37.724161400,155.537161839,-1.580039901,-0.202306664,2.71
17,1406572580.52,34.68091388,127.61546064,38.332008112,154.021530049,-1.767314928,-0.278612261,2.69
18,1406582580.17,34.68075391,127.61555741,38.525291702,152.849552195,-2.123573608,-0.325883228,2.67
19,1406592580.48,34.68059388,127.61565956,39.099321570,151.236876130,-2.012667464,-0.124770835,2.64
20,1407002580.52,34.68043569,127.61576949,39.627559112,148.796034773,-1.837337072,-0.127551020,2.60
21,1407012580.22,34.68027974,127.61588881,39.992158877,146.704803853,-2.112364632,-0.407039892,2.56
22,1407022580.43,34.68012533,127.61601534,40.407819442,144.947943242,-2.029638443,-0.427096346,2.53
23,1407032580.39,34.67997322,127.61614943,40.752301875,142.766685959,-2.046734439,-0.111861359,2.49
24,1407042580.44,34.67982456,127.61629125,40.563222681,140.751260511,-2.105117612,-0.180481038,2.46
25,1407052580.33,34.67968117,127.61643663,40.036190104,139.285372958,-1.736389084,-0.788940016,2.43
26,1407062580.62,34.67954299,127.61658419,39.229142504,137.878951645,-1.603770578,-0.430013308,2.41
27,1407072580.34,34.67941133,127.61673058,38.430233044,136.897471631,-1.285072032,-0.576694865,2.39
28,1407082580.41,34.67928380,127.61687622,37.576699799,136.054186270,-0.833891503,-0.509813133,2.37
29,1407092580.44,34.67916000,127.61702168,36.878180497,135.274204440,-0.301155682,-0.567464860,2.36
30,1407102580.27,34.67904010,127.61716516,35.722327425,134.875414465,0.423772244,-0.639500004,2.35
31,1407112580.57,34.67892537,127.61730541,34.145063331,134.081960213,0.983783546,-0.567944729,2.34
32,1407122580.46,34.67881974,127.61743840,31.634156299,133.426920036,1.359461677,-0.494889795,2.33
33,1407132580.41,34.67872261,127.61756156,28.867650516,133.633565154,1.227489849,-0.538524028,2.33
34,1407142580.55,34.67863423,127.61767332,25.688333443,133.643314959,1.294018967,-0.695892782,2.33
35,1407152580.24,34.67855900,127.61776911,21.664292338,133.431915527,1.350361862,-0.594205002,2.33
36,1407162580.78,34.67849646,127.61784961,17.481516732,133.132599254,1.465109756,-0.609510758,2.32
37,1407172580.26,34.67844731,127.61791310,14.146539670,132.900744056,1.513458145,-0.423926813,2.32
38,1407182580.75,34.67840611,127.61796674,12.009250166,133.078456375,1.509997681,-0.488823139,2.32
39,1407192580.25,34.67836996,127.61801257,10.299185170,133.490734872,1.406449072,-0.502252205,2.33
40,1407202580.76,34.67834031,127.61804914,7.439684924,133.811489005,1.342593613,-0.420115231,2.34
41,1407212580.33,34.67832035,127.61807384,4.716915616,134.008867441,1.276781719,-0.567146913,2.34
42,1407222580.64,34.67830866,127.61808795,2.090818689,134.140174438,1.329557731,-0.543195578,2.34
43,1407567580.39,34.67829336,127.61810589,4.543968568,134.266201382,1.378555024,0.078421739,2.34
44,1407577580.77,34.67827331,127.61812976,7.191196850,134.439136544,1.408511285,0.026434762,2.35
45,1407587580.35,34.67824579,127.61816283,9.429194902,134.381511204,1.447833628,0.031416533,2.35
46,1407597580.72,34.67821037,127.61820613,11.971429136,134.212895668,1.124480266,0.275711171,2.34
47,1408007580.23,34.67816773,127.61825917,14.276729508,133.796701167,1.244051451,0.057806270,2.34
48,1408017580.74,34.67811915,127.61832101,16.149931756,133.487376496,1.179545828,-0.117086765,2.33
49,1408027580.28,34.67806452,127.61839064,17.988976991,133.394570479,1.228134576,-0.010815377,2.33
50,1408037580.70,34.67800379,127.61846746,19.675586905,133.655690652,1.401984215,-0.201560345,2.33
51,1408047580.27,34.67793784,127.61855024,21.104479187,133.663461123,1.436956523,-0.001215086,2.33
