num,A,Lat,Lng,B,C,D,E,F
1,1449082630.90,34.58544020,127.39479018,32.980019167,187.821505557,0.205043193,-0.235073914,3.28
2,1449092640.24,34.58528906,127.39476346,32.693716088,188.507756936,0.230654204,-0.330286310,3.29
3,1449102640.16,34.58513908,127.39473617,32.586885862,188.586090721,0.379604050,-0.288888584,3.29
4,1449112640.18,34.58499097,127.39470833,32.166283092,188.771535537,0.463098823,0.311423821,3.29
5,1449122640.27,34.58484161,127.39468007,32.945501592,188.931969030,0.369433659,-0.094963712,3.30
6,1449132640.04,34.58468837,127.39464960,33.821039327,189.531368112,0.765281486,0.006232874,3.31
7,1449142640.24,34.58453130,127.39461546,34.701126264,190.761064528,0.880896942,-0.106638926,3.33
8,1449152640.11,34.58437057,127.39457537,35.976129853,191.989574502,1.553642242,-0.115482642,3.35
9,1449162640.26,34.58420671,127.39453136,36.531302967,193.310476435,1.278470839,-0.297694707,3.37
10,1449172630.85,34.58404159,127.39447960,36.923646558,195.161649170,1.321147971,-0.196926884,3.41
11,1449182640.45,34.58387524,127.39442233,37.337127065,196.396946970,1.495164089,0.038625651,3.43
12,1449192630.93,34.58371134,127.39436180,36.886500308,197.092110884,1.417881663,-0.439410294,3.44
13,1449202640.35,34.58354954,127.39430184,36.130124212,196.794713942,1.567992054,-0.383328895,3.43
14,1449212630.91,34.58339008,127.39424373,35.884018721,196.848977830,0.009920523,-0.004980939,3.44
15,1449222640.38,34.58323116,127.39418476,35.712205730,196.939524925,0.027110924,-0.190736966,3.44
16,1449232630.96,34.58307431,127.39412916,35.162745998,195.337302506,0.882091923,-0.354216548,3.41
17,1449242640.30,34.58291855,127.39407862,34.505933270,194.755656345,0.768619325,-0.415441321,3.40
18,1449252630.99,34.58276589,127.39402900,33.812515600,194.903069231,1.004070462,-0.300327572,3.40
19,1449262640.37,34.58261452,127.39397994,33.841182613,195.093711458,0.889007536,-0.120930236,3.41
20,1449272640.05,34.58246375,127.39393084,33.789821499,194.649705654,1.389238588,-0.498293090,3.40
21,1449282640.50,34.58231146,127.39388227,33.748270644,194.602513064,1.201692967,-0.818763881,3.40
22,1449292640.07,34.58216212,127.39383417,33.382343564,194.329016252,2.000732979,-0.643940793,3.39
23,1449302640.32,34.58201203,127.39378867,33.471362574,193.447185519,1.006647508,-0.166808650,3.38
24,1449312640.06,34.58186107,127.39374659,33.212191570,192.371814627,0.503300976,-0.425512279,3.36
25,1449322640.30,34.58171148,127.39370948,32.561344339,190.523229059,-0.320072501,-0.185515947,3.33
26,1449332640.09,34.58156344,127.39368299,31.938300255,186.056422617,-0.267191199,-0.469150455,3.25
27,1449342640.20,34.58141596,127.39367160,31.809287574,181.124227016,-0.152680931,-0.434313775,3.16
28,1449352640.23,34.58126891,127.39367688,31.807585795,175.419186988,-0.431099518,-0.494487794,3.06
29,1449362640.34,34.58112205,127.39370146,32.050243235,169.173035662,0.929704084,-0.485388488,2.95
30,1449372640.01,34.58097893,127.39374548,32.129107181,162.637408948,0.698135263,-0.150016401,2.84
31,1449382640.33,34.58083956,127.39380954,32.179133566,157.001434029,0.433868307,-0.392348073,2.74
32,1449392640.10,34.58070533,127.39388462,32.268816232,154.232472535,0.951808233,-0.048054664,2.69
33,1449402640.36,34.58057039,127.39396584,32.366444244,153.123603143,1.526084296,-0.080318086,2.67
34,1449412640.17,34.58043722,127.39404861,32.485576223,152.530211744,0.743738966,-0.104545237,2.66
35,1449422640.15,34.58030295,127.39413266,32.576834611,151.757821142,1.053251398,-0.101876774,2.65
36,1449432640.28,34.58016874,127.39421986,32.772383532,151.344839410,1.263474942,-0.278815537,2.64
37,1449442640.18,34.58003512,127.39430678,33.073008995,151.435224562,1.030280280,-0.013595021,2.64
20210908,144907
