num,A,Lat,Lng,B,C,D,E,F
1,1634359780.76,34.96741654,127.22262715,34.478879055,334.913302159,1.621900130,-1.516648774,5.85
2,1634369780.45,34.96756403,127.22254944,34.748805750,336.754954437,2.360120077,-1.565666710,5.88
3,1634379780.92,34.96771275,127.22247446,34.844557726,337.403580800,1.340166880,-1.309617739,5.89
4,1634389780.37,34.96786276,127.22239793,35.299314728,336.174248133,-0.580506271,-1.246518085,5.87
5,1634399780.90,34.96801135,127.22231309,35.320232898,333.426172667,-0.794808369,-0.452640061,5.82
6,1634409780.29,34.96815522,127.22222011,34.869057419,330.383449509,-0.883180150,0.397522887,5.77
7,1634419780.94,34.96829206,127.22211776,33.959198610,325.681055270,-0.417042414,1.544501447,5.68
8,1634429780.58,34.96841459,127.22200384,32.585814371,319.679167338,-1.351304548,2.674229310,5.58
9,1634439780.93,34.96852358,127.22188101,31.397423572,314.585944779,-0.781396581,3.595842326,5.49
10,1634449780.50,34.96861799,127.22175244,29.809140548,309.856765154,-1.347820468,3.824257898,5.41
11,1634459790.03,34.96870107,127.22162391,28.180233564,306.611644327,-1.299673819,3.885619451,5.35
12,1634469780.39,34.96877526,127.22149857,26.559412813,305.126953541,-0.560469751,3.646858116,5.33
13,1634479780.97,34.96884463,127.22138042,25.001526389,305.115532148,-0.235260117,3.929597788,5.33
14,1634489780.45,34.96890953,127.22126996,23.344108111,305.284505334,-0.103720904,4.009358454,5.33
15,1634499780.85,34.96897148,127.22116562,22.369683640,305.182633702,-0.082017437,4.085007062,5.33
16,1634509780.53,34.96903022,127.22106518,21.489511429,304.688701640,-0.198418716,3.981890597,5.32
17,1634519780.84,34.96908557,127.22096715,20.841213160,303.792079508,-0.590952350,4.028410580,5.30
18,1634529780.37,34.96913720,127.22087076,20.111355533,302.205990385,-1.291574430,4.148432526,5.27
19,1634539780.73,34.96918487,127.22077438,19.859342013,299.791618187,-1.343625246,4.206016855,5.23
20,1634549780.48,34.96922755,127.22067595,19.648573473,296.145894204,-1.757264762,4.134251739,5.17
21,1634559780.60,34.96926469,127.22057557,19.277277818,292.568356518,-1.711213535,4.167860652,5.11
22,1634569780.55,34.96929655,127.22047418,19.363566194,289.294353815,-1.693323695,4.329685041,5.05
23,1634579780.75,34.96932387,127.22036813,19.972410244,286.080854466,-2.311940373,4.364650935,4.99
24,1634589780.53,34.96934629,127.22025754,20.423900868,281.391183305,-2.731179256,4.350875004,4.91
25,1634599780.88,34.96935852,127.22014038,21.451662592,274.143660094,-2.396541371,4.101448300,4.78
26,1635009780.68,34.96935889,127.22001700,22.375057778,267.466517173,-2.513437693,4.168055441,4.67
27,1635019780.75,34.96934938,127.21988854,23.364953982,263.112935383,-2.252865121,4.263641798,4.59
28,1635029780.58,34.96933220,127.21975590,24.245693453,258.976542624,-2.016261569,4.397395831,4.52
29,1635039780.73,34.96930564,127.21962240,24.553921310,254.428460460,-2.169074674,4.366291091,4.44
30,1635049780.86,34.96927071,127.21949064,24.647904770,249.950026386,-1.959222974,4.325033133,4.36
