1,1100529180.14,37.46503222,126.66824380,24.535142414,320.056375858,1.898764968,-1.038415510,5.59
2,1100534170.75,37.46507668,126.66819775,25.122243358,320.021431604,1.331538240,-1.051815283,5.59
3,1100539170.53,37.46512197,126.66815087,25.565365973,319.825556005,1.622532133,-1.216868046,5.58
4,1100544180.04,37.46516784,126.66810253,25.966743083,319.892552510,1.352394062,-1.090627133,5.58
5,1100549170.94,37.46521412,126.66805403,26.036008103,319.957983086,1.539873069,-0.856081240,5.58
6,1100554170.60,37.46526068,126.66800530,26.218597177,319.983626261,1.654482000,0.205275755,5.58
7,1100559170.63,37.46530711,126.66795624,26.133993896,320.021220652,0.718120348,1.472669668,5.59
8,1100564170.90,37.46535358,126.66790751,26.165463840,319.951281745,0.423644938,2.558543314,5.58
9,1100569170.60,37.46539980,126.66785905,25.782967584,319.866832642,0.395603838,3.269473141,5.58
10,1100574170.52,37.46544500,126.66781152,25.267469289,319.864057551,0.285281609,3.294702749,5.58
11,1100579171.00,37.46548959,126.66776574,24.667074815,320.871707946,0.525915026,3.294608572,5.60
12,1100584180.04,37.46553419,126.66772208,24.217758688,321.718645843,1.213602340,3.301389317,5.62
13,1100589170.62,37.46557794,126.66767994,23.405407394,322.064293493,1.584305317,3.236063289,5.62
14,1100594170.59,37.46562029,126.66763964,22.524223013,322.361154398,1.485691998,3.199790321,5.63
15,1100599170.89,37.46566145,126.66760114,21.909448688,322.671340472,1.680315251,3.309208459,5.63
16,1101004180.03,37.46570152,126.66756407,21.404700523,322.945989768,1.700954452,3.305683147,5.64
17,1101009170.62,37.46574145,126.66752744,21.591141773,323.174881941,1.660520808,3.826638791,5.64
18,1101014170.84,37.46578215,126.66749000,21.974496335,323.300999885,0.986690614,3.705654678,5.64
19,1101019170.90,37.46582367,126.66745213,22.628313337,323.339945743,0.879022991,4.516110938,5.64
20,1101024170.58,37.46586588,126.66741375,22.493570591,323.357654794,1.446103138,3.884286179,5.64
21,1101029170.60,37.46590814,126.66737490,23.020100791,323.407182414,0.893079246,4.329751597,5.64
22,1101034180.06,37.46595129,126.66733489,23.238916635,323.427967064,0.591641906,4.285295533,5.64
23,1101039170.97,37.46599482,126.66729482,23.562879463,323.527265716,0.785072634,3.083491488,5.65
