1,1539572730.10,37.56233579,127.00651585,9.232730208,196.695410262,2.096083151,0.197367404,3.43
2,1539582720.62,37.56229638,127.00649885,8.434312002,198.301330049,2.412668486,-0.043714339,3.46
3,1539592720.83,37.56226385,127.00648479,6.075268396,198.309848237,2.573125764,-0.361240267,3.46
4,1540002720.75,37.56224348,127.00647644,3.767348155,198.114767925,2.420111614,0.157891357,3.46
5,1540012720.73,37.56222756,127.00647061,3.621846473,197.765063220,1.798237732,-0.245128162,3.45
6,1540022720.78,37.56221248,127.00646595,3.685609212,197.749235396,2.125388205,0.193290763,3.45
7,1540032720.72,37.56219478,127.00645976,4.827555381,197.654166669,2.428926419,0.025238379,3.45
8,1540042720.88,37.56216854,127.00644938,6.731953676,197.258988184,2.440089036,0.038083791,3.44
9,1540052720.46,37.56213244,127.00643579,8.859877368,196.711183292,3.243757022,0.198486175,3.43
10,1540062720.89,37.56208773,127.00641844,11.064994278,197.074314632,2.577630132,0.536309698,3.44
11,1540072720.54,37.56203414,127.00639687,13.075382569,197.706572996,2.999172351,0.919893919,3.45
12,1540082720.87,37.56197317,127.00637017,14.459440932,199.600066868,3.051240015,0.801699256,3.48
13,1540092720.69,37.56190878,127.00633894,14.937055168,201.222855223,2.870679469,-0.139227634,3.51
14,1540102720.71,37.56184316,127.00630519,15.617282194,201.903329855,2.817605461,0.636669927,3.52
15,1540112720.80,37.56177428,127.00626890,16.483263641,201.985321571,2.193909379,0.795722933,3.53
