1,1504348660.39,34.54436865,127.34311803,23.417751783,80.389819540,-0.341005698,4.274544318,1.40
2,1504358660.19,34.54438830,127.34324809,23.837388728,79.506063824,-1.169117116,4.252351437,1.39
3,1504368660.41,34.54441012,127.34338102,24.513167584,78.158194441,-0.998854105,4.051619994,1.36
4,1504378660.25,34.54443593,127.34351762,25.192149790,76.037674785,-0.862676182,3.899685548,1.33
5,1504388660.50,34.54446771,127.34365584,25.924421051,73.439209851,-1.791716756,3.699400833,1.28
6,1504398660.11,34.54450606,127.34379707,26.935639551,70.635744175,-1.779948490,3.674996773,1.23
7,1504408660.53,34.54455196,127.34394061,27.872663803,67.540622312,-1.698629211,4.186001086,1.18
8,1504418660.10,34.54460548,127.34408632,28.778099468,65.027646250,-0.961961625,3.741111904,1.13
9,1504428660.60,34.54466439,127.34423405,29.539499336,63.678642891,-1.218110900,3.903647849,1.11
10,1504438660.07,34.54472587,127.34438260,29.593655966,62.515737083,-0.651754368,3.818088752,1.09
11,1504448660.42,34.54478857,127.34452905,28.999423490,62.383069654,-0.200069590,3.696059437,1.09
12,1504458660.22,34.54484925,127.34467010,28.322701055,61.883665848,-0.202481823,3.741381653,1.08
13,1504468660.47,34.54491359,127.34480905,28.580869159,59.484721061,-1.547742544,3.784975581,1.04
14,1504478660.05,34.54498453,127.34494461,28.825398927,56.210667896,-2.229736089,3.666989158,0.98
15,1504488660.54,34.54506364,127.34507466,28.752354029,51.551485865,-2.918395403,3.565542754,0.90
16,1504498660.10,34.54515053,127.34519602,28.526636524,46.662394332,-2.365696092,3.813515901,0.81
17,1504508660.62,34.54524618,127.34530564,28.412583931,41.194941538,-1.890831061,3.581543282,0.72
18,1504518660.28,34.54534890,127.34540446,28.179110167,36.288405433,-2.585221992,3.107951215,0.63
19,1504528660.40,34.54545818,127.34549054,28.276736325,30.394572477,-2.295072603,2.494969471,0.53
20,1504538660.19,34.54557484,127.34556223,28.266727711,24.472932666,-2.764902079,1.772566024,0.43
21,1504548660.60,34.54569807,127.34562020,28.790510594,19.248259562,-2.762920722,1.222365809,0.34
22,1504558660.19,34.54582721,127.34566501,29.200513391,13.830392684,-3.281536441,0.532548532,0.24
23,1504568660.75,34.54596177,127.34569373,29.780979620,7.684567159,-3.542955520,-0.082039848,0.13
24,1504578660.23,34.54610125,127.34570787,30.634271872,2.431746699,-3.733019012,-0.752503301,0.04
25,1504588660.58,34.54624279,127.34570531,30.561506896,356.198167193,-3.503862162,-1.419044665,6.22
26,1504598660.33,34.54638351,127.34568218,30.936843815,349.134431930,-3.571641618,-2.445033340,6.09
27,1505008660.56,34.54652311,127.34563949,31.400500864,343.317290285,-2.789448442,-3.076392420,5.99
28,1505018660.38,34.54666117,127.34557998,32.319524812,337.776045358,-1.734916201,-3.359757639,5.90
29,1505028660.59,34.54679847,127.34550109,33.224296820,332.235608992,-0.420626522,-3.354635428,5.80
30,1505038660.30,34.54693364,127.34541070,33.503663016,330.226174279,0.603178262,-3.215182952,5.76
